sentence,ner
"Većina proizvodnih tvrtki više ne postoji ili se koriste za skladištenje robe ; učinkovitost kao koncept , čini se , bile su samo riječi , a nezaposlenost se produbljuje .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Na koncu je i broj stranih ulagača bio samo simboličan , kao i iznos koji su uložili "" , rekao je Sejdiu za SETimes .",O O O O O O O O O O O O O O O O O O O O O B-PER O B-ORG O
"Više od 600 milijuna eura prebačenih u banke u inozemstvu , a koje kosovska vlada ne koristi , donijela je privatizacija javnih i državnih tvrtki posljednjih godina .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Sejdiu kaže da je to premalo , te da su neke zemlje u regiji prodavale samo jednu ili nekoliko tvrtki po toj cijeni .",B-PER O O O O O O O O O O O O O O O O O O O O O O O
"Seb Bytyci , izvršni ravnatelj Instituta za balkansku politiku , slaže se s time .",B-PER I-PER O O O B-ORG I-ORG I-ORG I-ORG O O O O O O
""" Glavni nedostatci su prodaja po niskim cijenama , s obzirom da se vrijednost [ tvrtki ] smanjivala zbog lošeg upravljanja , nefunkcioniranja tvrtki i optužbi za korupciju "" , rekao je za SETimes .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
"Tu su i troškovi izgubljenih mogućnosti : "" U nekim slučajevima , privatizacija je mogla donijeti bolje usluge i učinkovitost . """,O O O O O O O O O O O O O O O O O O O O O O
"Sejdiu kaže kako je , iz ove perspektive , proces "" bio prenagljen . . . bez plana za gospodarski razvoj "" , te da je privatizacija dovela do velikih problema za radnike .",B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ukazuje na tvrtke u istočnoj regiji Ana Morava , gdje je ranije bilo "" gotovo 17.000 radnika u poduzećima koja su sada privatizirana .",O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O O
"Danas ta poduzeća zapošljavaju [ manje od ] 1.700 njih -- niti 10 posto radne snage nije zadržano "" , tvrdi Sejdiu .",O O O O O O O O O O O O O O O O O O O O O B-PER O
"Bytyci kaže kako bi jači sindikati doveli do boljih ishoda .",B-PER O O O O O O O O O O
""" Ovdje je glavni problem nepostojanje pravih sindikata .",O O O O O O O O O
"Radnici nisu mogli ispregovarati sporazum koji omogućava lakšu tranziciju .",O O O O O O O O O O
"Toliko je radnika otpušteno .",O O O O O
"Kada su u pitanju oni koji i dalje rade , [ ne postoji ] jamstvo za sigurnost na radu .",O O O O O O O O O O O O O O O O O O O O
"Ferronikeli je flagrantan slučaj u kojemu nedostatak političke volje da se riješi pitanje sigurnosti na radu ugrožava živote radnika "" , rekao je za SETimes .",B-ORG O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
"Posljednjih mjeseci ozlijeđeno je više radnika tvrtke Feronikel u središnjem Kosovu , što je primoralo predsjednika parlamenta Jakupa Krasniqija da pozove na stvaranje boljih i sigurnijih uvjeta rada .",O O O O O O O B-ORG O O B-LOC O O O O O O B-PER I-PER O O O O O O O O O O
"Feronikel je privatiziran 2007. godine .",B-ORG O O O O O
"Kazna medijskom mogulu obnovila raspravu u Makedoniji",O O O O O O B-LOC
"Neki tvrde da je presuda Veliji Ramkovskom napad na slobodu medija , dok drugi tvrde kako dokazi o njegovim kaznenim djelima govore suprotno .",O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O
"Kaznena presuda i zatvorska kazna medijskom mogulu Veliji Ramkovskom , koji je često kritizirao makedonsku vladu , mogla bi zaplašiti medije , kažu novinari u toj maloj balkanskoj državi .",O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O
"Ramkovski , bivši vlasnik televizijske postaje A1 , četiriju novina i drugih poduzeća , osuđen je na Kaznenom sudu u Skoplju 14. ožujka na 13 godina zatvora zbog pranja novca , kriminalne zavjere , zloporabe položaja i utaje poreza ; 19 suučesnika dobilo je zatvorske kazne u trajanju od dvije do sedam godina .",B-PER O O O O O B-ORG O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Televizija A1 i četiri novine zatvoreni su zato što nisu plaćali porez i ispunjavali obveze prema vjerovnicima .",O B-ORG O O O O O O O O O O O O O O O O
""" Dojam je da su koraci poduzeti prema tim medijima , kojima su izrečene presude , selektivni te da institucije ne koriste iste metode u provođenju zakona prema svim medijima "" , izjavila je za SETimes ravnateljica Medijskog instituta Makedonije Biljana Petkovska .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O B-ORG I-ORG I-ORG B-PER I-PER O
"Neki novinari , a posebice bivši zaposlenici A1 TV , tvrde da taj slučaj , pod nazivom "" Paukova mreža "" , predstavlja borbu između vlade i tada najmoćnije televizijske postaje u Makedoniji , koja je kritizirala njezinu politiku i podupirala oporbu .",O O O O O O O B-ORG I-ORG O O O O O O O O O B-MISC I-MISC O O O O O O O O O O O O B-LOC O O O O O O O O O O
""" Sadašnje političke elite stavit će pod apsolutni nadzor svaku slobodnu misao i svako mišljenje koje je protiv njih .",O O O O O O O O O O O O O O O O O O O O
"Njihov cilj , a danas se to i pokazalo , bilo je ušutkati A1 TV i Veliju Ramkovskog , kao nositelje borbe protiv diktature [ premijera ] Nikole Gruevskog "" , izjavio je bivši urednik A1 TV i zastupnik oporbene Sandžačke lige Safet Biševac .",O O O O O O O O O O O O O B-ORG I-ORG O B-PER I-PER O O O O O O O O O B-PER I-PER O O O O O O B-ORG I-ORG O O O B-ORG I-ORG B-PER I-PER O
"Dužnosnici su odgovorili da je A1 TV tretirana isto kao bilo koja druga tvrtka , i da je Ramkovski kriv za višegodišnje kriminalne aktivnosti .",O O O O O B-ORG I-ORG O O O O O O O O O O O B-PER O O O O O O
""" Ovo je beskompromisna borba protiv kriminala i korupcije koji postoje u svim zemljama , ali čije sankcioniranje ovisi uglavnom o političkoj volji relevantnih čimbenika i sposobnosti institucija da neovisno rade svoj posao "" , rekao je zastupnik vladajuće VMRO Antonio Milošoski za SETimes .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG B-PER I-PER O B-ORG O
"Tužitelji su izveli 25 svjedoka koji su rekli da je Ramkovski izbjegavao platiti 4,5 milijuna eura poreza , te da je prisvojio 17,5 milijuna eura kroz prijevare -- kao što je izdavanje računa s lažnim sadržajem .",O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ramkovski je djelovao preko svojih 15 tvrtki -- koje posluju i u Turskoj i Sjedinjenim Američkim Državama -- čije je sjedište naveo na adresi A1 TV .",B-PER O O O O O O O O O O O B-LOC O B-LOC I-LOC I-LOC O O O O O O O B-ORG I-ORG O
"Prema riječima predsjednice makedonskog ogranka Transparency Internationala Slađane Taseve , više brine to što je vlada zamrznula i zaplijenila imovinu A1 TV .",O O O O O B-ORG I-ORG B-PER I-PER O O O O O O O O O O O B-ORG I-ORG O
"Taseva je rekla da je Transparency podnio zahtjev Ustavnom sudu Makedonije za preispitivanje zakonitosti zapljene .",B-PER O O O O B-ORG O O B-ORG I-ORG I-ORG O O O O O
""" Uvjerena sam da će "" Paukova mreža "" imati svoj epilog na međunarodnim sudovima "" , rekla je Taseva .",O O O O O O B-MISC I-MISC O O O O O O O O O O O B-PER O
"Neki drugi , kao što je iskusna novinarka Mirka Velinovska , tvrde da ne postoje argumenti koji potkrepljuju pritužbe vezane za slobodu medija .",O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O
""" Želite li da se zakon poštuje ili ne ?",O O O O O O O O O O
"Sloboda govora u Makedoniji živa je i zdrava , a novinari sa A1 TV koji su ostali bez posla sada ponovno rade u svojoj profesiji .",O O O B-LOC O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O
"Neki . . . su dobili novčanu potporu iz inozemstva i otvorili vlastite medije ; ostali su zaposleni u domaćim medijima .",O O O O O O O O O O O O O O O O O O O O O O
"Na koji je način ugrožena sloboda medija ? "" , rekla je Velinovska za SETimes .",O O O O O O O O O O O O B-PER O B-ORG O
"Član Predsjedništva BiH Komšić podnio ostavku u svojoj stranci",O B-ORG I-ORG B-PER O O O O O
"Član Predsjedništva BiH Željko Komšić okrenuo je leđa vladajućoj Socijaldemokratskoj partiji , uzdrmavši političku scenu u zemlji .",O B-ORG I-ORG B-PER I-PER O O O O B-ORG I-ORG O O O O O O O
"Član Predsjedništva Bosne i Hercegovine ( BiH ) Željko Komšić podnio je u utorak ( 20. ožujka ) ostavku na mjesto potpredsjednika Socijaldemokratske partije ( SDP ) i dugogodišnje članstvo u najvišem vodstvu stranke .",O B-ORG I-ORG I-ORG I-ORG O B-LOC O B-PER I-PER O O O O O O O O O O O O B-ORG I-ORG O B-ORG O O O O O O O O O
"Komšić , hrvatski član tročlanog predsjedništva , jedan je od najpopularnijih političara u Federaciji Bosne i Hercegovine .",B-PER O O O O O O O O O O O O B-LOC I-LOC I-LOC I-LOC O
""" Ostajem član Predsjedništva [ BiH ] i nastavljam na tom položaju raditi u punom kapacitetu sa svim obvezama prema državi "" , izjavio je Komšić medijima nakon što je priopćio da podnosi ostavku na sve funkcije u stranci .",O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O
"Iako iz SDP-a nije bilo reakcija , mnogi nagađaju da Komšićev nagli potez proizlazi iz njegova neslaganja s predsjednikom stranke Zlatkom Lagumdžijom , koji je podržao kandidaturu srpskog ministra vanjskih poslova Vuka Jeremića za predsjedavajućeg Glavne skupštine UN-a .",O O B-ORG O O O O O O O B-PER O O O O O O O O O B-PER I-PER O O O O O O O O O B-PER I-PER O O B-ORG I-ORG I-ORG O
"Posjet predsjednika SDP-a Beogradu prošlog tjedna bio je vrhunac neslaganja , jer je Lagumdžija ignorirao protivljenje Komšića , članova i pristaša stranke njegovoj potpori Jeremiću .",O O B-ORG B-LOC O O O O O O O O O B-PER O O B-PER O O O O O O O B-PER O
""" Bilo bi dobro da dođe do konsenzusa i da imamo jednog kandidata .",O O O O O O O O O O O O O O
"Mi trebamo . . . dati potporu Jeremiću .",O O O O O O O B-PER O
"U suprotnom ćemo biti neozbiljni političari bez zajedničkog stajališta "" , rekao je Lagumdžija novinarima u Beogradu nakon sastanka s Jeremićem 14. ožujka .",O O O O O O O O O O O O O B-PER O O B-LOC O O O B-PER O O O
"SDP je postao najjača stranka na političkoj sceni u BiH na posljednjim općim izborima 2010. godine .",B-ORG O O O O O O O O B-LOC O O O O O O O
"Ironično je što su upravo rezultati tih izbora izvor napetosti unutar stranke .",O O O O O O O O O O O O O
"Mnogi članovi stranke smatrali su da je Lagumdžijina odluka o ulasku u koaliciju sa Strankom demokratske akcije ( SDA ) bila autokratska -- a potpunom izdajom proglasila ju je i većina stranačkih krugova , kao i građana koji su izrazili potporu SDP-u na izborima .",O O O O O O O B-PER O O O O O O B-ORG I-ORG I-ORG O B-ORG O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O
""" Lagumdžija i Komšić upropastili su SDP pretvorivši ga u taoca osobnih političkih ambicija .",O B-PER O B-PER O O B-ORG O O O O O O O O
"Njihov sukob samo je pokazatelj neodgovornosti države "" , izjavio je za SETimes profesor na Filozofskom fakultetu u Sarajevu Enver Kazaz .",O O O O O O O O O O O O B-ORG O O B-ORG I-ORG I-ORG I-ORG B-PER I-PER O
"Sukobi u SDP-u postoje odavno .",O O B-ORG O O O
"Mnogi istaknuti članovi napustili su stranku .",O O O O O O O
""" Stranka zaboravlja načela socijaldemokracije .",O O O O O O
"To je njezino temeljno načelo i ova zbivanja u stranci su cijena toga "" , izjavio je za SETimes Senad Pećanac , bivši član SDP-a .",O O O O O O O O O O O O O O O O O O B-ORG B-PER I-PER O O O B-ORG O
"Sulejman Tihić , čelnik SDA , smatra da bi Komšićeva ostavka mogla utjecati na vanjsku politiku zemlje .",B-PER I-PER O O B-ORG O O O O B-PER O O O O O O O O
""" Ovo bi moglo zakomplicirati funkcioniranje Predsjedništva BiH i Ministarstva vanjskih poslova zbog činjenice da je Komšić , zajedno s ostalim članovima predsjedništva , zadužen za vanjsku politiku "" , rekao je Tihić za SETimes .",O O O O O O B-ORG I-ORG O B-ORG I-ORG I-ORG O O O O B-PER O O O O O O O O O O O O O O O B-PER O B-ORG O
"Samo nekoliko mjeseci uoči listopadskih lokalnih izbora , ostavka je uzdrmala birače i dovela SDP u nepovoljan položaj , s obzirom na Komšićevu popularnost .",O O O O O O O O O O O O O O B-ORG O O O O O O O B-PER O O
""" On nikada nije favorizirao jedan narod , nego se borio za državu , za BiH .",O O O O O O O O O O O O O O O B-LOC O
"To je bio moj motiv da glasujem za njega "" , izjavila je za SETimes Selma Gunić iz Sarajeva .",O O O O O O O O O O O O O O B-ORG B-PER I-PER O B-LOC O
""" Zemlji su potrebni političari kao što je Komšić .",O O O O O O O O B-PER O
"Ako je stranka iznevjerila njegova stajališta , logično je da je napusti .",O O O O O O O O O O O O O
"Zbog toga ga još snažnije podupirem "" , rekao je stanovnik Tuzle Ivica Tomić za SETimes .",O O O O O O O O O O O B-LOC B-PER I-PER O B-ORG O
"Novi predsjednik Moldavije usmjerit će se na reforme i integraciju",O O B-LOC O O O O O O O
"Nakon gotovo tri godine bez čelnika , Moldavija sada ima novog predsjednika .",O O O O O O O B-LOC O O O O O
"Novi predsjednik Moldavije , 64-godišnji bivši sudac Nicolae Timofti , obećao je da će voditi zemlju putem pridruživanja Europi .",O O B-LOC O O O O B-PER I-PER O O O O O O O O O B-LOC O
"Međutim , kako bi to ostvario , mora nadvladati nekoliko izazova .",O O O O O O O O O O O O
"Timofti preuzima funkciju nakon tijesnog glasovanja prošlog tjedna .",B-PER O O O O O O O O
"Zemlja je bila bez čelnika gotovo tri godine .",O O O O O O O O O
""" Jedna od najvažnijih državnih institucija je paralizirana .",O O O O O O O O O
"Važan proces razvoja države ugrožen je zbog nestabilnosti i neizvjesnosti "" , rekao je Timofti parlamentu u ponedjeljak ( 19. ožujka ) kada su zastupnici potvrdili rezultate izbora od 16. ožujka .",O O O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O
"Njegova prva zadaća bit će rješavanje političkog zastoja .",O O O O O O O O O
"U mnogim raspravama zaključeno je da se ustav mora promijeniti , i omogućiti da sljedećeg predsjednika izaberu građani , a ne politički podijeljen parlament .",O O O O O O O O O O O O O O O O O O O O O O O O O
""" Moramo priznati da ustavna reforma , koja je započela 2000. godine , nije dovršena .",O O O O O O O O O O O O O O O O
"Danas se suočavamo s ozbiljnijim problemima koji utječu ne samo na državne institucije , nego i na temeljna ljudska prava "" , rekao je Timofti zastupnicima .",O O O O O O O O O O O O O O O O O O O O O O O O B-PER O O
"Stručnjak za ustav i zastupnik Victor Popa izjavio je kako bi prvi ciljevi Timoftija trebali biti ustavna reforma i poboljšanja .",O O O O O B-PER I-PER O O O O O O B-PER O O O O O O O
""" Mislim da je njegova obveza surađivati s parlamentom na ustavnim reformama .",O O O O O O O O O O O O O
"Naravno , to je dug i složen proces , ali novi predsjednik treba osigurati da ustav djeluje u korist svih građana "" , rekao je Popa za SETimes .",O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O B-ORG O
"Parlament je sedam puta pokušavao izabrati predsjednika , ali nije uspijevao pronaći kandidata koji bi dobio većinu glasova .",O O O O O O O O O O O O O O O O O O O
"Zastoj proizlazi iz činjenice da Savezu za europsku integraciju -- koji ima većinu glasova u parlamentu -- nedostaju dva glasa , dok su predstavnici Komunističke stranke odbijali glasovati za kandidata Saveza .",O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O B-ORG I-ORG O O O O B-ORG O
"U studenom 2011. godine , nekoliko je komunista napustilo svoju stranku i ustrojilo socijalističku frakciju u parlamentu .",O O O O O O O O O O O O O O O O O O
"Na izborima 16. ožujka , oni su se pridružili proeuropskoj većini .",O O O O O O O O O O O O
"Novi predsjednik je rekao da će pridruživanje EU biti prioritet .",O O O O O O O B-ORG O O O
""" Potrebna nam je ideja da ponovno ujedinimo društvo , da ono krene naprijed kao cjelina .",O O O O O O O O O O O O O O O O O
"I vjerujem da je to ideja europske integracije .",O O O O O O O O O
"Ljudi bi trebali shvatiti da je EU prostor vrijednosti i blagostanja , te zaslužuju biti dio njega -- ali moramo uložiti određene napore "" , rekao je Timofti tijekom izbora .",O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O B-PER O O O
"Jedan od tih napora jest , rekao je ministar pravosuđa Oleg Efrim , reforma pravosuđa .",O O O O O O O O O O B-PER I-PER O O O O
""" Na početku smo pravosudne reforme u Moldaviji i doprinos novog predsjednika jednostavno je obvezatan .",O O O O O O O B-LOC O O O O O O O O
"Morat će nam ponuditi cijelo svoje znanje i stručnost u vezi s pravdom za ljudska prava "" , rekao je Efrim za SETimes .",O O O O O O O O O O O O O O O O O O O O B-PER O B-ORG O
"Timofti se slaže .",B-PER O O O
""" Neovisan pravosudni sustav ključan je za razvoj zemlje .",O O O O O O O O O O
"Iz toga proizlaze ulaganja , radna mjesta , razvoj poduzetništva , napori u borbi protiv siromaštva i vjera moldavskih građana u državu i budućnost "" , rekao je .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Premda se građani razlikuju u svojim mišljenjima oko toga hoće li novi čelnik riješiti probleme te države , mnogi se slažu da je još gore ne imati predsjednika .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
""" Moldavija toliko dugo nije imala predsjednika .",O B-LOC O O O O O O
"To je kao kuća bez upravitelja .",O O O O O O O
"Zemlja se ne može razvijati bez predsjednika ; nitko ne vjeruje u budućnost "" , izjavila je za SETimes Veronica Popescu , nastavnica iz Calarasija .",O O O O O O O O O O O O O O O O O O B-ORG B-PER I-PER O O O B-LOC O
""" Nemamo radnih mjesta , moramo napuštati [ zemlju ] svake godine [ kako bismo pronašli posao ] , jer ovdje ne postoji tržište rada .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Hoće li predsjednik riješiti taj problem ?",O O O O O O O
"Mislim da neće , ali predsjednik donosi veću političku stabilnost zemlji "" , rekao je 52-godišnji Gheorge Tataru u izjavi za SETimes .",O O O O O O O O O O O O O O O O B-PER I-PER O O O B-ORG O
""" Bio sam u školi na dan izbora -- imamo veliki televizor u dvorani .",O O O O O O O O O O O O O O O
"Svi nastavnici i učenici gledali su i slušali [ glasovanje ] .",O O O O O O O O O O O O
"Meni se čini da je to važno .",O O O O O O O O
"Od kada sam rođena , imali smo samo jednog komunističkog predsjednika -- ovo je prvi proeuropski predsjednik u mojem životu "" , rekla je za SETimes 11-godišnja učenica Inga Taranu .",O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O B-PER I-PER O
"Branko Crvenkovski : Makedonija je ispunila uvjete za NATO",B-PER I-PER O B-LOC O O O O B-ORG
"Članstvo u NATO-u za Albaniju , Hrvatsku i Makedoniju uvelike će doprinijeti daljoj stabilizaciji zapadnog Balkana , kaže makedonski predsjednik Branko Crvenkovski u ekskluzivnom intervjuu za Southeast European Times .",O O B-ORG O B-LOC O B-LOC O B-LOC O O O O O O B-LOC O O O O B-PER I-PER O O O O B-ORG I-ORG I-ORG O
"Makedonski predsjednik Branko Crvenkovski .",O O B-PER I-PER O
"Southeast European Times : G. predsjedniče , očekujete li turbulentno razdoblje u regiji nakon proglašenja neovisnosti Kosova ?",B-ORG I-ORG I-ORG O O O O O O O O O O O O O B-LOC O
"Branko Crvenkovski : Proglašenje neovisnosti Kosova nesumnjivo predstavlja određene rizike .",B-PER I-PER O O O B-LOC O O O O O
"Činjenica kako se ni Srbija ni srpsko stanovništvo Kosova , kao niti niz zemalja diljem svijeta ne slažu s takvim aktom najavljuje nam razdoblje u kojem ćemo se suočavati s ozbiljnim izazovima .",O O O O B-LOC O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O
"Smatram kako je ključno pitanje način razvoja stvari na sjeveru Kosova , gdje živi većinsko srpsko stanovništvo .",O O O O O O O O O O B-LOC O O O O O O O
"Ukoliko ne bude uspostavljena učinkovita prisutnost međunarodnih struktura i novih kosovskih vlasti u tom dijelu , mogli bismo biti svjedoci takozvane "" meke podjele "" Kosova , koja bi mogla kontinuirano generirati nestabilnost diljem samog Kosova , te poticati nova etnička razilaženja u regiji .",O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O B-LOC O O O O O O O O O
"Setimes : Kako bi nezavisnost mogla utjecati na Makedoniju i njene odnose sa Srbijom ?",B-ORG O O O O O O O B-LOC O O O O B-LOC O
"Očekujete li gospodarske ili neke druge blokade ?",O O O O O O O O
"Crvenkovski : Republika Makedonija još nije definirala svoj konačan stav prema nezavisnosti Kosova .",B-PER O B-LOC I-LOC O O O O O O O O B-LOC O
"Još uvijek zastupamo stajalište kako ćemo se , kao zemlja kandidat za članstvo u EU i NATO-u , pridržavati zajedničke politike ovih struktura vezano uz to pitanje .",O O O O O O O O O O O O O O B-ORG O B-ORG O O O O O O O O O O O
"Ipak , jasno je kako će konačna odluka i vrijeme u kojem će biti donesena uglavnom ovisiti o procjenama vezanim uz zaštitu naših nacionalnih i državnih interesa .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kao prvi susjedi , odlučni smo graditi jednako dobre odnose s Beogradom i s Prištinom .",O O O O O O O O O O O B-LOC O O B-LOC O
"Hoćemo li u tome uspjeti ne ovisi samo o nama , već i o našim susjedima .",O O O O O O O O O O O O O O O O O
"Setimes : Očekujete li da će Makedonija dobiti poziv na samitu u Bukureštu i kako će to utjecati na sigurnosnu situaciju u regiji ?",B-ORG O O O O O B-LOC O O O O O B-LOC O O O O O O O O O O O
"Nadalje , očekujete li promjene gospodarskog stanja u zemlji ?",O O O O O O O O O O
"Makedonski vojnik ljubi sina prije odlaska na misiju očuvanja mira u Afganistanu .",O O O O O O O O O O O B-LOC O
"Zemlja je dala svoje vojnike za očuvanje mira u sklopu nekoliko misija diljem svijeta .",O O O O O O O O O O O O O O O
"Crvenkovski : Republika Makedonija ispunila je sve uvjete nužne za dobivanje pozivnice za NATO .",B-PER O B-LOC I-LOC O O O O O O O O O B-ORG O
"Nema sumnje kako će naša akcesija u Savez , kao i akcesija druge dvije zemlje potpisnice Jadranske povelje - Albanije i Hrvatske - uvelike pridonijeti dodatnoj stabilizaciji regije .",O O O O O O O B-ORG O O O O O O O O B-MISC I-MISC O B-LOC O B-LOC O O O O O O O
"Dodatnu težinu ovome daje proglašenje neovisnosti Kosova i rizici koji iz toga proizlaze .",O O O O O O B-LOC O O O O O O O
"Svako dodatno jamstvo stabilnosti na političkom ili sigurnosnom planu - a članstvo u NATO-u pruža takva jamstva - jak je poticaj priljevu novih ulaganja i gospodarskom razvoju .",O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O
"Setimes : Predstavlja li razmirica oko imena između Makedonije i Grčke zapreku primanju Makedonije u NATO ?",B-ORG O O O O O O O B-LOC O B-LOC O O B-LOC O B-ORG O
"Crvenkovski : Razmirica oko imena između Makedonije i Grčke bilateralne je prirode i ni po kojoj osnovi ne spada u kriterije za članstvo , te u načelu ne bi trebala predstavljati zapreku našoj integraciji u NATO .",B-PER O O O O O B-LOC O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
"Nažalost , Grčka kao punopravna članica Saveza prijeti kako će upotrijebiti veto .",O O B-LOC O O O B-ORG O O O O O O
"Time nastoji nametnuti svoje vlastite interese ispred interesa Saveza , a nauštrb regionalne stabilnosti .",O O O O O O O O B-ORG O O O O O O
"Setimes : Što će se dogoditi ako ipak bude korišten veto ?",B-ORG O O O O O O O O O O O
"Vi i vlada imate jedinstven stav - ukoliko se izbor svede na zadržavanje imena ili poziv u NATO , Makedonija mora odabrati svoje ime .",O O O O O O O O O O O O O O O O O B-ORG O B-LOC O O O O O
"Crvenkovski : Iskreno , nadam se kako do toga neće doći .",B-PER O O O O O O O O O O O
"Republika Makedonija iskrena je i odlučna u želji da postane članica NATO-a .",B-LOC I-LOC O O O O O O O O O B-ORG O
"Proteklih smo godina predano radili na ostvarenju tog cilja i zaslužujemo poziv .",O O O O O O O O O O O O O
"Plaćanje članstva odricanjem od svojeg nacionalnog i kulturalnog identiteta niti je pravedno , niti je u duhu temeljnih vrijednosti na kojima Savez počiva .",O O O O O O O O O O O O O O O O O O O O O B-ORG O O
"Setimes : Posjetili ste makedonske vojnike koji čuvaju mir u Iraku .",B-ORG O O O O O O O O O B-LOC O
"Kako ste to doživjeli i koliko Makedonija dobiva svojim doprinosom tim misijama očuvanja mira ?",O O O O O O B-LOC O O O O O O O O
"Crvenkovski : Makedonski vojnici sudjeluju u vojnim misijama u Iraku , Afganistanu , Bosni i Hercegovini i Libanonu .",B-PER O O O O O O O O B-LOC O B-LOC O B-LOC I-LOC I-LOC O B-LOC O
"U tom se pogledu već ponašamo kao punopravna , odgovorna članica NATO-a i daje svoj obol operacijama čuvanja mira diljem svijeta .",O O O O O O O O O O O B-ORG O O O O O O O O O O
"Makedonska vojska daje mnogo više no što dobiva u takvim aranžmanima , no mi smo potpuno svjesni kako je na nama dio odgovornosti i spremni smo se suočiti s takvim izazovom .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
