index,sentence,ner
5924,"Giodani ocenjuje , da se bo povpraševanje po delavcih v jesenskih mesecih še povečalo , kljub temu pa ne pričakuje znižanja stopnje brezposelnosti predvsem zaradi "" priliva presežnih delavcev in rednega generacijskega priliva "" .",B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
15127,"Zagotavljajo , da si sicer prizadevajo za čim ugodnejše pogoje nakupa , a je zaradi neugodnih razmer na trgu električne energije in dolgoletnega zaostajanja prodajne cene za nakupno povišanje neizogibno .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2144,"Poleg tega je po njegovih besedah negotovo izplačilo prvega obroka za pokritje stroškov obveznih gospodarskih javnih služb v potniškem prometu med letoma 2003 in 2009 v višini 10,7 milijona evrov ter prvega obroka izpadlega kapitala , do katerega je prišlo ob izločitvi javne železniške infrastrukture .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
11773,Nova uprava bo vodenje Save prevzela nekaj mesecev pred iztekom mandata zdajšnje uprave .,O O O O B-ORG O O O O O O O O O
855,"Iz Banke Slovenije so za 24ur.com potrdili , da je objava tovrstnih podatkov kazniva po 241. členu Kazenskega zakonika RS .",O B-ORG I-ORG O O B-ORG O O O O O O O O O O O B-MISC I-MISC I-MISC O
6859,"Do 46 odstotkov lastništva Kristala I. G. so prišla podjetja , ki tako kot Kristal sodijo v avstrijsko IMSA Group , in sicer prek 420.000 evrov težke dokapitalizacije .",O O O O B-ORG I-ORG I-ORG O O O O O O O B-ORG O O O B-ORG I-ORG O O O O O O O O O
2794,"Damijanu se bonitetne ocene agencije Moody's za Slovenijo – agencija je v četrtek oceno kreditnega dolga znižala z A2 na Baa2 , obete za naprej pa ohranila negativne – zdijo korektne in relevantne .",B-PER O O O O B-ORG O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O
13751,Prihod Jašoviča je letos že druga menjava v vrhu NLB .,O B-PER O O O O O O O B-ORG O
2132,Vsak bo prejel po 25.000 evrov bruto .,O O O O O O O O
3959,"Moteča naj bi bila tudi , ker ni podlegala lobističnim vplivom , ko se je odločalo o Sodovih prodajah državnega premoženja .",O O O O O O O O O O O O O O O O O B-ORG O O O O
4992,"Po nepopolnih podatkih zunanjega ministrstva so bila na seznamu srbske agencije za prodajo na preklicani dražbi tudi naslednja podjetja s slovenskim premoženjem : Stogram s sedežem v Zrenjaninu , Inter - Konim , Beometalna , Isel , V & V Co , Drvokomerc , EI Era , Birostroj , Vektor in Iskra Commerce s sedežem v Beogradu , Frigo - Srem s sedežem v Irigu ter Interpan in Autotrading Pan iz Novega Sada .",O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O B-LOC O B-ORG I-ORG I-ORG O B-ORG O B-ORG O B-ORG I-ORG I-ORG I-ORG O B-ORG O B-ORG I-ORG O B-ORG O B-ORG O B-ORG I-ORG O O O B-LOC O B-ORG I-ORG I-ORG O O O B-LOC O B-ORG O B-ORG I-ORG O B-LOC I-LOC O
1201,"Pahor z optimizmom ocenjuje tako prihodnje možnosti podjetja Boxmark kot "" pomembnega dobavitelja za avtomobilsko industrijo "" , kot tudi prihodnost delavcev , ki so dobili nazaj delo .",B-PER O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O
17323,Štirje strokovnjaki iščejo ponoven zagon za Slovenijo .,O O O O O O B-LOC O
1254,"Pri tem je treba dodati , da se sprevrženost ravnanja Telekoma Slovenije še posebej kaže v tem , da Telekom Slovenije družbi T - 2 dolguje skoraj 130 milijonov evrov iz naslova odškodninske odgovornosti , medtem ko stečajni postopek proti T - 2 vlaga zaradi 12 milijonov evrov , pri čemer je ta višina sporna .",O O O O O O O O O O B-ORG I-ORG O O O O O O O B-ORG I-ORG O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O
10258,"Vodstvo stranke pa bo vladi poslalo zahtevo , da se pogovori za rešitev Mure nadaljujejo .",O O O O O O O O O O O O O B-ORG O O
9279,Je pa bilo v prvih dveh tednih julija za dva odstotka manj nočitev kot v enakem obdobju lani .,O O O O O O O O O O O O O O O O O O O
12987,"Za letos pa v skupini načrtujejo 3,5 - odstotno rast čistih prihodkov od prodaje .",O O O O O O O O O O O O O O O
2973,"Evropska komisija je maja Sloveniji napovedala , da bo beležila 1,4 - odstotno krčenje BDP .",B-ORG I-ORG O O B-LOC O O O O O O O O O O O
12804,So se pa v ponedeljek zvišale zahtevane donosnosti na italijanske in španske desetletne obveznice .,O O O O O O O O O O O O O O O
13139,"Veliko je bilo iskanja stikov in prijaznega trženja , pa smo prišli do Harrodsa .",O O O O O O O O O O O O O B-ORG O
11718,"V OZS-ju so bolj nezadovoljni s tremi točkami , ki so jih vladni pogajalci zavrnili , začenši z zakonom o izvršbi .",O B-ORG O O O O O O O O O O O O O O O O O O O O
9283,Eurobasket naj bi pripeljal 40 tisoč turistov,B-MISC O O O O O O
15412,"Iz premierjevega kabineta so se že odzvali na Šrotove in Erjavčeve izjave ter vse koalicijske stranke pozvali , naj ne dajejo neodgovornih izjav o privatizaciji .",O O O O O O O O B-PER O B-PER O O O O O O O O O O O O O O O
17696,Zato velja preveriti za vsakega operaterja in vsako državo posebej .,O O O O O O O O O O O
13267,"Zanje smo krivi sami , in to ni način upravljanja s tveganji , "" je bil po razkritju o dveh milijardah izgube samokritičen predsednik uprave banke JPMorgan Chase Jamie Dimon .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG B-PER I-PER O
4089,"To je del pisma , s katerim se je podjetnik Bojan Fink pred dnevi javno odzval na Dnevnikovo razkritje , da je kot dolgoletni prijatelj predsednika uprave Istrabenza Igorja Bavčarja od Droge Kolinske kupil repro pekarski program .",O O O O O O O O O O B-PER I-PER O O O O O B-ORG O O O O O O O O O B-ORG B-PER I-PER O B-ORG I-ORG O O O O O
12252,S stečajem Mure bo upravljanje prevzel stečajni upravitelj .,O O B-ORG O O O O O O
1184,Predsednik vlade Borut Pahor,O O B-PER I-PER
7550,"Nekdanji predsednik ZDA Bill Clinton bo za udeležence 11 Poslovne konference Portorož ( PKP ) , člane Diners Cluba in AmChama imel 31. oktobra v ljubljanskem Cankarjevem domu predavanje o spopadu z gospodarsko krizo .",O O B-LOC B-PER I-PER O O O B-MISC I-MISC I-MISC I-MISC O B-MISC O O O B-ORG I-ORG O B-ORG O O O O O B-ORG I-ORG O O O O O O O
15231,"Kot je zatrdil Unverricht , je predlog Prevent DEV za ohranitev samo proizvodnje v Slovenj Gradcu z okoli 800 delavci dober , gre za jasen koncept , za katerim stojimo .",O O O B-PER O O O B-ORG I-ORG O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O
17231,Bo Janković plačal ?,O B-PER O O
706,"MDS predlaga , da skupščina imenuje posebnega revizorja , ki naj preveri postopke vodenja posameznih poslov družbe , vključno s posli povečanja ali zmanjšanja osnovnega kapitala v zadnjih petih letih , zaradi katerih je Istrabenzu nastala nepopravljiva škoda in ga privedla do insolventnosti .",B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O
15057,"Bikovsko naravnani vlagatelji verjamejo , da gredo lahko indeksi še navzgor , saj se bodo želeli "" zabavi "" pridružiti tudi tisti , ki so do zdaj le opazovali rast , medtem ko "" medvedi "" pravijo , da je čas za popravek , ki se bo začel v trenutku , ko bo Fed začel zaostrovati denarno politiko .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O
8217,V primeru zasebnih oblakov torej vsi podatki in aplikacije ostanejo v matični državi .,O O O O O O O O O O O O O O
1308,"V oddaji 24UR na POP TV so v začetku septembra poročali , da je plača predsednika uprave Aleša Hauca v nasprotju s tako imenovanim Lahovnikovim zakonom , ki omejuje plače v državnih podjetjih .",O O B-MISC O B-ORG I-ORG O O O O O O O O O O O B-PER I-PER O O O O O B-PER O O O O O O O O O
15933,"Upa , da to kaže na interes in predanost Patrie , da izpolni obljubo in pogodbo s Slovenijo .",O O O O O O O O O B-ORG O O O O O O O B-LOC O
10994,"Pahor in Radićeva sta sicer predstavila tudi nov model pomoči državam , v katerih država nima deleža .",B-PER O B-PER O O O O O O O O O O O O O O O
12649,"Prodaja Mercatorja je namreč predvidena v strategiji Nove Ljubljanske banke ( NLB ) , brez podpore enega od ključnih lastnikov pa Božo Jašovič ne želi voditi banke .",O B-ORG O O O O O B-ORG I-ORG I-ORG O B-ORG O O O O O O O O O B-PER I-PER O O O O O
4303,"Jeršiča je vprašal , kako gleda na vzpostavitev morebitne agencije za nadzor nad jedrsko energijo na ravni EU .",B-PER O O O O O O O O O O O O O O O O B-ORG O
11896,"Leta 2020 bo izdatkov za pokojnine za eno milijardo evrov oziroma okoli dva odstotka BDP-ja , zato bo temu ustrezno treba zmanjšati druge javnofinančne izdatke .",O O O O O O O O O O O O O O O O O O O O O O O O O O
5164,"Kot je znano , je Ljubljanska borza današnji dan preživela v rdečih številkah .",O O O O O B-ORG I-ORG O O O O O O O
16931,"V imenu odkrivanja nezakonitih nalaganj s spleta bodo lahko podjetja s koncesijami brskala po vašem računalniku , vaši e - pošti .",O O O O O O O O O O O O O O O O O O O O O O
15760,"Predsednik Republike Slovenije Danilo Türk je od ameriškega predsednika prejel Zbirko del ustanoviteljev Združenih držav Amerike ( Collection of Works by our Country's Founding Fathers ) , predsednik Vlade Republike Slovenije in predsednik Evropskega sveta Janez Janša pa je prejel snežno desko .",O B-LOC I-LOC B-PER I-PER O O O O O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O O O B-ORG I-ORG I-ORG O O B-ORG I-ORG B-PER I-PER O O O O O O
17830,Vodja zelenih zmajev nam je svojo zgodbo podrobneje pojasnil tudi v INTERVJUJU .,O O O O O O O O O O O O O
14410,"Dodal je , da je v ZDA velik presežek denarja , Slovenija pa je zanesljivo dobra naložba .",O O O O O O B-LOC O O O O B-LOC O O O O O O
4995,"Vrednost indeksa najpomembnejših podjetij v območju evra Eurostoxx 50 se je popravila za 1,20 odstotka na 2923,33 točke , podražile pa so se skoraj vse delnice v indeksu .",O O O O O O O B-MISC I-MISC O O O O O O O O O O O O O O O O O O O O
8892,Na programu bo znova tudi epsko vokalno - inštrumentalno delo Requiem Wolfganga Amadeusa Mozarta v izvedbi enega najbolj znanih angleških zborov The Choir of King's College Cambridge in simfoničnega orkestra Hrvaške radio - televizije .,O O O O O O O O O O B-MISC B-PER I-PER I-PER O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O B-ORG I-ORG I-ORG I-ORG O
14141,""" Revoz vendarle načrtuje še nove investicije in tukaj vlada v vsakem primeru želi - tako kot je do zdaj - pri tujih neposrednih investicijah sodelovati in pomagati , "" je razkril Žerjav .",O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O
5199,"Ljubljana - Cilji slovenske gospodarske diplomacije so ohraniti stare in hkrati okrepiti nove trge , spremeniti mentaliteto zaposlenih na ministrstvu za zunanje zadeve , da bodo razmišljali bolj poslovno , in okrepiti blagovno znamko Slovenije , je na današnjem delovnem zajtrku Ameriške gospodarske zbornice v Ljubljani povedal zunanji minister Samuel Žbogar .",B-LOC O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O B-LOC O O O O O O B-ORG I-ORG I-ORG O B-LOC O O O B-PER I-PER O
1081,"Kot je dejal , je namreč Toplek pred leti v Talumu zaposlil sedanjega poslanca SD Dejana Levaniča , zato je zdaj očitno prišel čas za polaganje računov .",O O O O O O B-PER O O O B-ORG O O O B-ORG B-PER I-PER O O O O O O O O O O O
2663,"S potrditvijo sklepov , ki jih je v zvezi z dokapitalizacijo predlagala Agencija za upravljanje kapitalskih naložb ( AUKN ) , so delničarji upravi banke naložili , da začne aktivnosti v zvezi z dokapitalizacijo in dosego vsaj devetodstotnega temeljnega kapitala banke najpozneje do decembra letos .",O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O
10431,"Lastniki Pivovarne Laško upravi in nadzornikom družbe za lansko leto niso podelili razrešnice , so pa imenovali nove nadzornike .",O B-ORG I-ORG O O O O O O O O O O O O O O O O O
2561,"Urad lahko izreče globo tako odgovorni osebi pravne osebe kot tudi pravni osebi , pojasnjujejo na uradu za varstvo konkurence .",O O O O O O O O O O O O O O O O O O O O O
16711,"To pomeni , da se bodo poslanci do četrtka sešli še na eni izredni seji .",O O O O O O O O O O O O O O O O
7660,"Godec je po prekinitvi seje DZ novinarjem dejal le , da 30 poslanskih podpisov za preložitev odločanja o Erjavčevi razrešitvi še niso zbrali .",B-PER O O O O B-ORG O O O O O O O O O O O O B-PER O O O O O
17864,"Ker sodnice ni upošteval , ga je ta kaznovala s 350 evri .",O O O O O O O O O O O O O
13961,Na pomoč države ne računa,O O O O O
5901,"Zveza delodajalcev je nedavno sporočila , da je trenutno 150.000 nezasedenih delovnih mest za kvalificirane delavce , zaradi česar bo po njihovih ocenah Nemčija samo letos izgubila več milijard evrov prihodkov .",O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O
9285,Obeti za prihodnje mesece pa so pri večini slovenskih turističnih destinacij dobri .,O O O O O O O O O O O O O
6311,"Na mestu vodilnega je zamenjal Tina Ivankovića , ki ostaja direktor ljubljanske podružnice Johnson & Johnson .",O O O O O B-PER I-PER O O O O O O B-ORG I-ORG I-ORG O
13328,"Analitik Scott Devitt iz Morgan Stanleyja je znižal oceno Facebookovega prihodka z dobrih pet milijard na 4,85 milijarde dolarjev , toda njegova analiza je dosegla le nekatere stranke .",O B-PER I-PER O B-ORG I-ORG O O O B-ORG O O O O O O O O O O O O O O O O O O O
573,"Glede njega si vlada želi dialoga z lokalno skupnostjo in sosednjimi državami , če bo državni zbor o njem sprejel pritrdilno odločitev , pa bo potrebno sprejeti vse korake , da se projekt čim prej uresniči , je napovedal .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1972,"Na banki pravijo , da je pri interpretaciji rezultatov treba upoštevati nekatera pomembna dejstva .",O O O O O O O O O O O O O O O
14777,"Tudi geopolitično tveganje se je zmanjšalo , potem ko je novi iranski predsednik pokazal željo , da se z Zahodom pogaja glede iranskega jedrskega programa .",O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O
1565,"Prihodki od prodaje neživilskega blaga v japonskem glavnem mestu Tokiu so lani znašali 61,4 milijarde funtov ( 72,9 milijarde evrov ) .",O O O O O O O O O B-LOC O O O O O O O O O O O O
12823,"Če Teš ne bo poravnal svojih veljavnih in zapadlih obveznosti iz posojila , bi jih na pisni poziv Evropske investicijske banke ( EIB ) plačala država .",O B-ORG O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O B-ORG O O O O
15277,"Poleg tega ne gre pozabiti na njegov prispevek k uvedbi evra , kar mnogi štejejo za največji uspeh slovenske ekonomije .",O O O O O O O O O O O O O O O O O O O O O
6902,"Tako za otroke stare 6 let , kot za odrasle , ki se morajo prav tako nekoliko potruditi , da jo sestavijo .",O O O O O O O O O O O O O O O O O O O O O O O
16717,Referendumske aktivnosti se nadaljujejo,O O O O
4356,""" Revoz je bil že v preteklosti deležen podpore slovenske vlade pri razvojnih projektih .",O B-ORG O O O O O O O O O O O O O
9654,"Nadzorniki Petrola so se na 39. redni seji posvetili tudi rednemu poslovanju družbe in zagotovitvi še učinkovitejšega vodenja in nadzora z oblikovanjem komisij nadzornega sveta , piše v objavi na spletni strani Petrola .",O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
4603,"Predstavniki srbske in turške vlade so v ponedeljek v Carigradu podpisali sporazum o prosti trgovini med državama , ki bo v veljavo stopil 1. januarja 2010 .",O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O
11852,"Dejal je še , da želijo v Secopu ohraniti čim več delovnih mest , zato se bodo pri iskanju strateškega partnerja oprli na vse , ki so pripravljeni pomagati , lahko pa bi sodelovali tudi z avtomobilsko industrijo .",O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
12205,Veselko ostaja na čelu Luke Koper .,B-PER O O O B-ORG I-ORG O
12711,"Kdo stoji za njo , ni znano , iz Agencije za trg vrednostnih papirjev pa so v sredo sporočili , da na dokumentu ni podpisa in žiga , zato da ga ni mogoče obravnavati kot prevzemno namero v skladu z zakonom o prevzemih .",O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3304,V Sloveniji je bilo prodanih 115 teh vozil .,O B-LOC O O O O O O O
6138,""" Za delavce v Sloveniji to pomeni , da mi od njih pričakujemo , da bodo še bolj produktivni in učinkoviti , kar zadeva proizvodnjo .",O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O
13796,"V povprečju so vodilni evropski delniški trgi zdaj na štirimesečnem vrhu , merjeno z indeksom Stoxx Europe 600 .",O O O O O O O O O O O O O O O B-MISC I-MISC I-MISC O
3865,"Dotaknil se je rešitev , ki zadevajo tako potniški kot tovorni promet .",O O O O O O O O O O O O O
745,NLB,B-ORG
16678,OŠ Polzela .,B-ORG I-ORG O
3314,"To so Otmar Zorn , Roman Dobnikar , Samo Lozej , Nives Cesar , Stane Seničar in Aleksander Mervar , je povedal v. d. direktorja urada vlade za komuniciranje Mitja Sevšek .",O O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O O O O O O O O O O B-PER I-PER O
12495,"Na tak način so spravili v veliko nevarnost "" sanje mnogih generacij "" , združeno Evropo na temelju solidarnosti in družbene odgovornosti .",O O O O O O O O O O O O O O O B-LOC O O O O O O O
3966,"Vprašanje je tudi , zakaj Sod tako hiti s prodajo Pozavarovalnice Sava , ki sodi po priporočilih vlade med dolgoročne naložbe , sočasno pa odlaša s prodajo naložb , ki bi jih moral prodati do julija .",O O O O O B-ORG O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O
18007,"Lahovnik se sprašuje , zakaj dobro poučenim vlagateljem delnic niso prodali na dražbi .",B-PER O O O O O O O O O O O O O
12682,"Mercator lahko "" poceni "" Laško prevzame brez težav",B-ORG O O O O B-ORG O O O
16088,"Uvrstitev Slovenije je za mesto boljša od lani , najviše pa se je med 31. državami uvrstila Nizozemska .",O B-LOC O O O O O O O O O O O O O O O B-LOC O
3698,"Minister za finance Uroš Čufer je dejal , da je občutno poslabšanje gospodarske napovedi za Slovenijo "" v okviru pričakovanj "" .",O O O B-PER I-PER O O O O O O O O O O B-LOC O O O O O O
13368,"Bančne račune ima družba blokirane , dolgovi so veliki .",O O O O O O O O O O
13662,Dow Jones je na tedenski ravni kljub petkovemu enoodstotnemu padcu pridobil .,B-MISC I-MISC O O O O O O O O O O
17959,"Slovenski mediji takrat te odločitve niso demonizirali v isti meri in na isti način , kot zdaj demonizirajo moj podpis .",O O O O O O O O O O O O O O O O O O O O O
17417,"Danes bo preveslal slovensko obalo , kar je del priprav na februarsko odpravo v Južno Korejo .",O O O O O O O O O O O O O O B-LOC I-LOC O
3244,Belgijci se umikajo iz največje slovenske banke .,B-PER O O O O O O O
10502,"Dvojici so sledile preostale evropske države , ki so 12. decembra potrdile 200 milijard dolarjev vreden stimulacijski sveženj , nato pa še Japonska in Kitajska .",O O O O O O O O O O O O O O O O O O O O O O B-LOC O B-LOC O
1882,"Če 14. junija ne bo plače , bo zelo verjetno stečaj",O O O O O O O O O O O
1078,"Preostanek po Pukšičevih besedah Impol prejme preko norveškega dobavitelja , a se sprašuje , ali ne gre pri tem le za dobavo na papirju .",O O B-PER O B-ORG O O O O O O O O O O O O O O O O O O O O
15022,"Skok je Slovenija naredila na področju plačevanja davkov , kjer je pridobila pet mest in pristala na 54. mestu .",O O B-LOC O O O O O O O O O O O O O O O O O
845,"Zgodba na prvi pogled deluje zelo zastrašujoče , a je treba biti pri tem previden .",O O O O O O O O O O O O O O O O
14149,Okrevanje je šibko tudi v Nemčiji .,O O O O O B-LOC O
7061,"Po njegovem je sicer vlada spoznala , da v preteklih mesecih ni ravnala prav .",O O O O O O O O O O O O O O O
