index,sentence,ner
6958,Seveda imata pri tem največ zaslug Svetovni splet in opisni jezik HTML .,O O O O O O O O O O O O O
1359,"Rupel je tudi dejal , da je v ZDA , zlasti v zunanjem ministrstvu , vse do konca 90. let živela ideja o tem , kako lepo bi bilo , če bi Jugoslavija ostala skupaj .",B-PER O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O
3160,In doma postavlja tudi svoja vprašanja .,O O O O O O O
6531,"Poletna suša je sicer res močno zmanjšala količino vode v njeni strugi , a to nikakor ni bila ovira za odličen spust .",O O O O O O O O O O O O O O O O O O O O O O O
4086,"PO DOLOČITVI OCENE JE PREDVIDEN RAZGOVOR Z URADNIKOM , KJER SE URADNIKA SEZNANI Z OCENO .",O O O O O O O O O O O O O O O O
3494,"Odbor je temeljito proučil navedeni predlog zakona in soglasno podprl , da se tak predlog zakona uvrsti na dnevni red te seje Državnega zbora .",O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O
2459,"Med naravnimi spomeniki velja omeniti najnižje ležeči nasad smreke v Evropi , najvišje bukve na svetu in evropske živalske posebnosti , kot je medved ali ris .",O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O
4822,"Tisto kar bo ostalo od Libeskindovega načrta , sta spektakularna mestna trga , kakršna sta na Manhattnu popolnoma neznana , vzpenjajoči se obris Vrtov sveta na nebu in najbolj inteligenten spomenik , ki ga je bilo mogoče postaviti žrtvam 11. septembra .",O O O O O B-PER O O O O O O O O O O B-LOC O O O O O O B-MISC I-MISC O O O O O O O O O O O O O O O O O
3475,"Morda je ravno v njeni ljubezni do narave iskati razlog , zakaj toliko žensk , rojenih v tem znamenju , rado zahaja na nudistične plaže .",O O O O O O O O O O O O O O O O O O O O O O O O O O
8681,"Na katero koli stran sem pogledala , povsod je bil samo gozd .",O O O O O O O O O O O O O
3742,"In zdi se , da ji je rekel mornar : ' Pridi na barko , zdravilo za tvojega otročička ti bom dal !",O O O O O O O O O O O O O O O O O O O O O O O
6238,Seviljski vrh Evropske unije po vsej verjetnosti ne bo zapisan v anale evropske zgodovine kot prelomen dogodek .,O O B-ORG I-ORG O O O O O O O O O O O O O O
8511,L. 42 pr. n. š. so pri Filipih premagali Bruta in Kasija ter si razdelili cesarstvo .,O O O O O O O B-LOC O B-PER O B-PER O O O O O
2611,"Kaseta je videti kot knjiga ali knjiga , ki je videti kot kaseta .",O O O O O O O O O O O O O O
2897,» Prinesli ste mi krilo in s sestro sva se zavrtela . «,O O O O O O O O O O O O O
3570,"V novi 22.a ) tezi ali kasneje členu pa bi se besedilo glasilo : "" Z denarno kaznijo najmanj 5.000 tolarjev se kaznuje posameznik , če kadi v javnem prostoru , kjer je kajenje prepovedano ali kadi v delovnih prostorih , kjer to ni dovoljeno .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2428,To sem seveda odklonila .,O O O O O
5886,"Premetani , kajpada , oziroma kar premeteni rebus , kot bi verjetno rekli v novo zapečeni koaliciji Slovenija .",O O O O O O O O O O O O O O O O O B-LOC O
2712,Na bojnih džunkah so mongolski vojaki sestavljali katapulte in topove .,O O O O O O O O O O O
7609,Matjaž Zanoškar je po duši veseljak .,B-PER I-PER O O O O O
1780,Zadeva Jacka Frosta je zbudila veliko hrupa .,O B-PER I-PER O O O O O
6492,Med počitniške hišice obljudenega Goreljka je stisnjeno in mnogim skrito visoko barje .,O O O O B-LOC O O O O O O O O
3442,"Pustite mu , da prevzame vodstvo .",O O O O O O O
477,"Planinska vas , Šentjur pri Celju - Lani je ustavno sodišče razveljavilo občinski odlok , s katerim je občina Šentjur poskušala legalizirati na črno postavljeno asfaltno bazo zasebnika Mirka Kovača .",B-LOC I-LOC O B-LOC I-LOC I-LOC O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O B-PER I-PER O
8067,"Ženska , ki razvozla ta telesni znak , ve , da njene napete , občutljive dojke nimajo nič skupnega z boleznijo ali celo rakom , temveč le s preveliko vnemo progesterona .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
5015,Te pesmi je dodal na vsebinsko ustreznih mestih pesmim iz prve in druge izdaje in tako je 1932. izšel tretji » Ciciban « s 35 enotami .,O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O
8346,Iztok Božič in Marko Tkalec sta zmagovalca teniškega turnirja dvojic v egiptovskem kraju Ain El Sukhna .,B-PER I-PER O B-PER I-PER O O O O O O O O B-LOC I-LOC I-LOC O
3913,Prve erotične radijske igre so prebrali znani slovenski dramski igralci,O O O O O O O O O O
2487,"Na zadnji tekmi Salzburga v gosteh proti Riedu , kjer so bili rdeči in vijoličasti privrženci Salzburga med seboj ločeni , je prišlo do medsebojnega obračunavanja , vijoličasti so s prižiganjem in metanjem bakel povzročili tudi prekinitev tekme .",O O O B-ORG O O O B-ORG O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O
9331,"Predsednik Odbora staršev za varstvo in vrnitev slovenskih vojakov profesor J. Stergar je navzoče seznanil z nekaterimi dejstvi , in sicer :",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-PER I-PER O O O O O O O O O O
5921,- Ob vstopu iz zunanjega v zaprt prostor otroku slečemo vrhnja oblačila in snamemo kapico .,O O O O O O O O O O O O O O O O
1212,"To je po rekreativnem odmoru in jutranji skupini , avtorskem antropohigienskem konceptu svetovalne pomoči za razvoj zdrave osebnosti , moj tretji projekt , ki naj bi zmanjšal število neuspešnih učencev .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2269,V človeku zmeraj tiči “ rogata muka ” .,O O O O O O O O O
7046,"Prešla je v drug slog dela , v ekipo , kar jo je očaralo , ugotovila je prednosti skupinskega dela .",O O O O O O O O O O O O O O O O O O O O O
7964,Zato tudi z gnojenjem s hlevskim gnojem ne smemo pretiravati .,O O O O O O O O O O O
8973,"Vendar pa se to vidi tudi po tem , komu so dosegljivi kateri centri za zdravljenje odvisnosti .",O O O O O O O O O O O O O O O O O O
6034,"Zato se včasih med predpostavkami za obstoj odškodninske obveznosti navaja kar protipravno ravnanje , toda ta pojem je ožji od nedopustnega ravnanja , saj včasih pravni red predvideva odškodninske posledice že za primer , če kdo prekrši poslovne običaje ali moralna načela .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
8700,Zdaj bo prišel moj trenutek .,O O O O O O
1447,"Oče ji je med potjo umrl in morala je poskrbeti sama zase , zato je šla v samostan .",O O O O O O O O O O O O O O O O O O O
5476,"Hrvaški predsednik je konec lanskega leta umrl , novi predsednik je postal Stipe Mesić .",O O O O O O O O O O O O B-PER I-PER O
5120,"Njeni berberski nasprotniki pa so organizirani v Fronti socialističnih sil ( FFS ) , ki je bila organizirana leta 1960 .",O O O O O O O B-ORG I-ORG I-ORG O B-ORG O O O O O O O O O
4333,Opažate na koži pod očmi prezgodnja znamenja staranja ?,O O O O O O O O O
8457,"Navesti mora , zakaj potrebuje izpisek , podatke pa dobi na posebnem obrazcu .",O O O O O O O O O O O O O O
8361,"S privlačno predstavo so navdušili približno 2500 otrok , predvsem učencev osnovnih šol in malčkov iz vrtcev s ptujskega območja .",O O O O O O O O O O O O O O O O O O O O O
5811,"Kaj bi bilo lepšega , kot da bi ga njegovi novi kolegi arheologi začeli naslavljati z doktor Schliemann .",O O O O O O O O O O O O O O O O O B-PER O
566,Na zgornjem in spodnjem delu telesa ima vrsto 5 - 6 majhnih plavuti .,O O O O O O O O O O O O O O
7163,"Bi potem kakšen slabo plačan član maturitetnih komisij za nagrado lahko domov odnesel tudi izpitno vprašanje ali dve ali pa morda "" svojim "" dijakom maturitetni izbor izpitnih tem zožil na ravno pravo mero , da bi jim bila matura nekoliko prijaznejša , maturitetni "" iztržek "" šole pa na koncu uglednejši ?",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
4049,"– ODDELEK 73 RAZISKOVANJE IN RAZVOJ Z PODROČJA K POSLOVANJE Z NEPREMIČNINAMI , NAJEM IN POSLOVNE STORITVE ,",O O O O O O O O O O O O O O O O O O
7616,Po zasedanju izvršnega komiteja jo bo sporočil predsednik FIFA Joseph Blatter .,O O O O O O O O B-ORG B-PER I-PER O
6220,Newyorški center za poučevanje kabale pa ponuja nekaj popolnoma drugega .,O O O O O O O O O O O
8330,"V tem dokumentu najdemo še en nasvet , ki je izjemno bistven za Lutrov program .",O O O O O O O O O O O O O B-PER O O
2711,V glavnem nadzira gradnjo vojnih ladij . «,O O O O O O O O
6729,Za razliko od drugih standardov v računalništvu se izdelovalci tu zadev lotevajo nekoliko drugače .,O O O O O O O O O O O O O O O
8892,""" Tisti , ki vodijo vojno , "" je zapisal neki stari zgodovinar , "" se vselej učijo drug od drugega .",O O O O O O O O O O O O O O O O O O O O O O
6168,Tudi pri Daewooju in njihovem zastopniku že zrejo v leto 2000 .,O O B-ORG O O O O O O O O O
4760,"Ta določba je podobna določbi prvega odstavka 28. člena ZUS , z edino razliko , da ZUS določa , da je tožbi treba priložiti izpodbijani akt v izvirniku , prepisu ali kopiji .",O O O O O O O O O B-MISC O O O O O O B-MISC O O O O O O O O O O O O O O O O
7066,"Od ponedeljka , 12. 8. , do nedelje , 25. 8.",O O O O O O O O O O O
6966,Slovenske zahteve po meji na Mirni in enostranskem nadzoru spornih ozemelj bi bile po vsej verjetnosti označene kot neupravičena teritorialna pretenzija po delu sosednje suverene države .,O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O
7641,"Ko prespiš sto noči , se stvari naslednje jutro ne zdijo več take , kot so bile prvo jutro .",O O O O O O O O O O O O O O O O O O O O
5431,"Po mnogih poskusih je Babica ugotovila , da se potica najlepše speče pri 325 ° Fahrenheita , eno uro . )",O O O O B-PER O O O O O O O O O O O O O O O O
5996,"» Oblak , kako si mogel ? «",O B-PER O O O O O O
2767,"» Če prav razumem , česar sicer sploh ne razumem , nas torej naš gostitelj sili , da Velikemu kanu predlagamo , naj raje zasede sosedno kraljestvo , ki je veliko bogatejše od te dežele .",O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O
7989,"Po njegovem mnenju bi se morala umetnost financirati sama oziroma s pomočjo sponzorjev , ne pa z denarjem davkoplačevalcev .",O O O O O O O O O O O O O O O O O O O O
3857,"Čisto možno je , da se je večina ljudi v restavraciji lepo držala navodil , naj se ne gane , pri čemer je hlastala za zrakom , razbijala šipe in plezala na mize , da ne bi zgorela .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
7252,"Večjo pozornost je treba posvetiti koži v predelu plenic , ker na tem mestu hitreje pride do vnetja in poškodb vrhnjice .",O O O O O O O O O O O O O O O O O O O O O O
7146,"Že v Belgiji je bil Hamm sicer zelo blizu izpolnitvi svojih sanj , a je na koncu pristal na 8. mestu , saj je na zadnjem orodju padel .",O O B-LOC O O B-PER O O O O O O O O O O O O O O O O O O O O O O O
8860,"Bil je človek osebnih znanstev , salonskih pogovorov in tajnih zarot ; kot nosilec političnih interesov armade si je bil v te namene zgradil upoštevanja vreden aparat .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
8227,"Martinovanje z mladim vinom , pečenimi goskami in drugimi dobrotami je privabilo v Laško več ljudi , kot so si upali napovedovati tudi največji optimisti .",O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O
247,"V prijetni družbi boste izvedeli , kar boste želeli , in to vam bo veliko pomagalo pri premagovanju vaših finančnih težav .",O O O O O O O O O O O O O O O O O O O O O O
615,"Hrbtna plavut z 19 mehkimi plavutnicami je nizka in pomaknjena precej nazaj , predrepna plavut pa majhna in ima 20 mehkih plavutnic .",O O O O O O O O O O O O O O O O O O O O O O O
3848,"To pomeni , da lahko kdorkoli uporabi , denimo , verz iz pesmi , napisane pred več kot 70 leti , in ga objavlja , ne da bi za to moral dobiti posebna dovoljenja .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
4207,Poljski premier bo jutri nagovoril tudi poslance državnega zbora .,O O O O O O O O O O
3792,Tudi ona se skloni .,O O O O O
5711,"Že ob prvem obisku sem ugotovila , da je Beki pravi konj zame .",O O O O O O O O O B-PER O O O O
2718,Povelje se je razširilo do Korejcev v predstraži in v zaledju .,O O O O O B-PER O O O O O O
657,V njih živijo postrvje in njim sorodne ribje vrste .,O O O O O O O O O O
5668,"Tisti , ki so jim smučarske karte ostale še od lanske sezone , pa jih bodo lahko brez doplačila zamenjali za nove , je povedala Majda Rojc .",O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O
312,"» V Hochfilzen na biatlon , v Beljak na skoke , « objavljajo naslove v avstrijskem časopisju pred zanimivim koncem tedna , se pa tudi zavedajo , da bo odmevnost dogodka odvisna tudi od uspehov domače reprezentance .",O O B-LOC O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1024,"Tudi sam trdim , da bolan človek , odvisen od alkoholne omame , nima močne volje in da z njim lahko manipulirajo njemu enaki in vsi močnejši , saj sem to okusil na lastni koži .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1098,"ZGODBE PREOBLAČENJA , KJER JE IDENTITETA PREVZETA ZA DALJŠE OBDOBJE , V FIKCIJI IN V FILMU NISO REDKOST .",O O O O O O O O O O O O O O O O O O O
2151,Strah pred neoviranim kapitalističnim pohodom pa je porajal nove levosredinske spremembe .,O O O O O O O O O O O O
4546,"Dolga je bila za dobro laket , ozka pa tako , da v njej prav gotovo ne bi mogla biti cela violina .",O O O O O O O O O O O O O O O O O O O O O O O
4751,Ta je določal usklajevanje po uveljavitvi Zakona o davku na dodano vrednost .,O O O O O O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O
996,"Okostje dela slehernega planinskega društva je gospodarstvo , kar vedo tudi v Kamniku , saj veliko svojih moči namenjajo oskrbovanju in vzdrževanju svojih dveh visokogorskih koč , Cojzove na Kokrskem in Kamniške na Kamniškem sedlu ( oziroma na Jermanovih vratih , kot je sedlu med Brano in Planjavo ime lepo po starem ) .",O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O B-LOC O B-LOC O B-LOC O B-LOC I-LOC O O O B-LOC I-LOC O O O O O B-LOC O B-LOC O O O O O O
5837,"- sodelovanju s timom glede določitve njihovih odgovornosti , ki so povezane z njihovimi kupci , dobavitelji , procesi in merili njihovega dela",O O O O O O O O O O O O O O O O O O O O O O O
5704,Davek obračuna pristojni davčni organ v kraju sedeža oziroma stalnega prebivališča davčnega zavezanca .,O O O O O O O O O O O O O O
4672,"Teči skozi visok gost plevel je bilo , kakor da bi brodila po vodi .",O O O O O O O O O O O O O O O
1810,"Bila sem ljubosumna na železni zaklopec , ki je pogoltnil Glorijina pisma .",O O O O O O O O O O B-PER O O
1251,"Ona ve , da je to moj stil življenja , da to potrebujem .",O O O O O O O O O O O O O O
8522,"Benz je dosegel velik uspeh l. 1893 , ko je novi motor vgradil v vozilo s štirimi kolesi .",B-PER O O O O O O O O O O O O O O O O O O
4344,"Pri dvajsetih letih se le redko katera ženska sprašuje o svoji plodnosti , večina se zanositvi prav v teh letih skuša čim bolj izogniti .",O O O O O O O O O O O O O O O O O O O O O O O O O
1631,"Če plače v zasebnem sektorju ne temeljijo na gospodarski rasti , to vpliva na zniževanje mase prispevkov in davkov .",O O O O O O O O O O O O O O O O O O O O
3260,"Toda tudi najbolj zvezdniška zasedba v nogometni zgodovini v tej sezoni ni bila dovolj dobra , saj je v polfinalu lige prvakov izpadla z Juventusom , potem ko je v nepozabnem četrtfinalu izločila prav Beckhamov dosedanji klub Manchester United .",O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O B-PER O O B-ORG I-ORG O
4587,"Peter je bil star osemintrideset let , bil je doktor zgodovine in skorajda briljanten .",B-PER O O O O O O O O O O O O O O
2587,Več jih ni .,O O O O
7277,In nekega večera Bruno v hotelskem baru opazi privlačno svetlolasko .,O O O B-PER O O O O O O O
8159,""" Nič porednega nisem počel z mamo , ko sem bil doma .",O O O O O O O O O O O O O
4382,V zagrebški dvorani Vatroslav Lisinski se je zbralo več kot 2000 strankinih odposlancev iz države in tujine .,O O B-LOC I-LOC I-LOC O O O O O O O O O O O O O
2596,Protokolov pa Amerika in Velika Britanija nista podpisali .,O O B-LOC O B-LOC I-LOC O O O
49,Predvideni datum letošnje osrednje dirke je sovpadal z dnevom pogreba papeža Janeza Pavla II.,O O O O O O O O O O O B-PER I-PER I-PER
6497,"Pred nekaj stoletji so na Pokljuki še prevladovali bukovi gozdovi , ki pa so bili prav zaradi oglarjenja zelo spremenjeni .",O O O O O B-LOC O O O O O O O O O O O O O O O
634,"B Klasično stacionarno kolesce : dvižno vodilo za vrvico je avtomatsko , nastavljiva zavora , vzvratna zapora , zamenljiv boben itd.",O O O O O O O O O O O O O O O O O O O O O
3097,"Medsebojno so si lahko zagotavljali varnost , dokler je bila nevarnost zunaj .",O O O O O O O O O O O O O
6748,Celje - Zavod za informacijsko dejavnost in alternativno kulturo je v okviru projekta Konoplja.org in s podporo slovenske vlade včeraj v Mladinskem centru Celje pripravil seminar z naslovom Navadna konoplja in EU .,B-LOC O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O B-MISC O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O
4096,"ZJU UVAJA PRAVICO DO PRITOŽBE KOT SPLOŠNO PRAVICO VSAKEGA JAVNEGA USLUŽBENCA , ČE GRE ZA ODLOČITEV O PRAVICI OZIROMA OBVEZNOSTI IZ DELOVNEGA RAZMERJA JAVNEGA USLUŽBENCA IN ZOPER KRŠITEV PRAVIC IZ DELOVNEGA RAZMERJA .",B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
9157,Kartico smo namreč testirali v računalniku s procesorjem Pentium na 120 MHz ; opremljen je bil z 32 MB Edo RAM .,O O O O O O O O B-MISC O O O O O O O O O O O O O
8323,"Sociobiologija dokazuje , da je v svetu živih bitij naravno gonilo človeškega delovanja in vedenja egoizem .",O O O O O O O O O O O O O O O O O
9269,Englewood Cliffs : Prentice - Hall .,B-LOC I-LOC O B-ORG I-ORG I-ORG O
2075,Hitro se je streznil .,O O O O O
1517,Don Bosko je bral njihova imena in jih vse videl .,B-PER I-PER O O O O O O O O O
7123,"Vodilni so zato pred slabim letom sprejeli sanacijski program , v katerem sta bila odpustitev petindvajsetih odvečnih delavcev ter najem dolgoročnih posojil .",O O O O O O O O O O O O O O O O O O O O O O O
2909,"Tel. : 03 / 58 23 229 , 041 / 656 078 . - 3412",O O O O O O O O O O O O O O O
3268,Jakomin - ) .,B-PER O O O
7901,Mura ohranja poplavne loge po vsej svoji dolžini ; kljub okrnjenosti so dediščina svetovnega pomena .,B-LOC O O O O O O O O O O O O O O O
7530,Zraven tega se tud tanajhujš maček po alkoholu zdi koker pravlca .,O O O O O O O O O O O O
102,"A veste , koliko žensk takole zapusti svoje partnerje in se potem vrnejo … ?",O O O O O O O O O O O O O O O
5997,Avalonin glas je bil brezupno zbegan .,B-PER O O O O O O
4771,"Nenavadno bi tudi bilo , da bi po tolikih popisih prebivalstva ( od Marije Terezije dalje ) zdaj začeli eno narodno skupino preprosto » ignorirati « .",O O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O O O
9380,"Izbruh je sovpadal z razpršitvijo gramofonske industrije , nastankom majhnih neodvisnih založb , ki so zagrabile etnične trge , katere so prej obvladovale velike založbe , z razvejanostjo in manjšo obvladljivostjo novonastalih radijskih postaj .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
6105,"Trenutno se s prizadevanji za vstop Slovenije v Nato strinja 44,6 odstotka Slovencev ( januarja jih je bilo 48 odstotkov ) , 36,2 odstotka jih je proti , slabih 20 odstotkov pa je neopredeljenih .",O O O O O O B-LOC O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O
7045,"Posneli so filme o Alojzu Rebuli , Gustavu Janušu , Janku Modru in pravkar o arhitektu Borisu Podrecci , ki je v montaži .",O O O O B-PER I-PER O B-PER I-PER O B-PER I-PER O O O O B-PER I-PER O O O O O O
1803,General je bil namreč pošteno popacan z omako in béchamelom .,O O O O O O O O O O O
326,"Preden bodo s štirinožcem stopili iz hiše in se namenili v bližnji park ali na travnik , bodo morali dobiti posebno dovoljenje lokalne policije .",O O O O O O O O O O O O O O O O O O O O O O O O O
3821,"Vlada je dolgo zatrjevala , da zvišanja nima v načrtu , a finančni minister Gordon Brown je nazadnje le popustil .",O O O O O O O O O O O O O O B-PER I-PER O O O O O
4676,"» Oh , draga , draga Naomi , « sem zašepetal .",O O O O O O B-PER O O O O O
7400,"Življenje malčka je ena sama velika dogodivščina in vaš malček bo vesel , če se mu boste pridružili v njej .",O O O O O O O O O O O O O O O O O O O O O
5545,Lahko plačava . «,O O O O
2260,"Eden je Jaques , “ melanholični filozof ” , plemič v spremstvu pregnanega vojvode .",O O B-PER O O O O O O O O O O O O
8738,"Podobno kot akupunktura tudi akupresura temelji na prepričanju , da se energija pretaka skozi različne telesne meridijane , teh je skupaj 14 .",O O O O O O O O O O O O O O O O O O O O O O O
3919,"Njegov namig je nekaj sekund kasneje potrdil še Holmqvist , ki je razglasil izide glasovanja .",O O O O O O O O B-PER O O O O O O O
6116,"Imate pa skladno s panožno kolektivno pogodbo pravico do solidarnostne pomoči , njeno izplačilo predlaga sindikat vašega podjetja .",O O O O O O O O O O O O O O O O O O O
4648,» Zelo čedna .,O O O O
6161,"Če npr. nekdo s takšnimi podatki dokazuje , da mu je z nekim zdravilom uspelo bolnikom podaljšati življenje za dva , tri ali štiri mesece , to še nič ne pove o tem , kako so bolniki v tem času živeli .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
4903,"Pa veste , zakaj ?",O O O O O
