index,sentence,ner
2829,RIDREJTO Ebu Rejhan el Biruni,O B-ORG I-ORG I-ORG I-ORG
7643,*Hyatt ( Excel Saga ),O O B-ORG I-ORG O
3981,Namibia -,B-LOC O
3553,Ndikimi i Naim Frashërit,O O B-PER I-PER
1293,KF Tirana,B-ORG I-ORG
4058,The Big Bang Theory,B-ORG I-ORG I-ORG I-ORG
2049,PSV Eindhoven,B-ORG I-ORG
8547,Charles de Gaulle ( 1958–1959 ),B-PER I-PER I-PER O O O
4846,Turku,B-LOC
6021,Kryeministër - François Fillon ( 2007–2012 ),O O B-PER I-PER O O O
6771,Kampion i La Liga,O O B-ORG I-ORG
8165,20x20px]] Estonia,O B-LOC
4835,"Enver Hoxha , politikan , ministër , kryeministër , burrë shteti , diktator",B-PER I-PER O O O O O O O O O O O
6408,"Në odë të burrave , dhomën e miqve , që Kadare e trajton , karakterizon si një shkollë të parë të brezave të rinj për të hyrë në jetë , si parlament të tyre të parë ... nuk bëhen çfarëdo bisedimesh ...",O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
7426,Ai momentalisht është trajner i KF Tiranës në Kategorinë Superiore .,O O O O O B-ORG I-ORG O B-ORG I-ORG O
2665,RIDREJTO Mid'hat bej Frashëri,O B-PER I-PER I-PER
5532,"Këto ishin pune te teologjisë praktike për ndërtimin e kishës ne kohet e vështira që ajo po përjetonte , para përçarjes se saj .",O O O O O O O O O B-ORG O O O O O O O O O O O O O O
3931,Overnight Sensation,B-ORG I-ORG
8705,President - François Hollande ( 2012–sot ),O O B-PER I-PER O O O
3280,Mirza Ghulam Ahmad pezullon të drejtën që për shkaqe religjioze të luftohet me armë .,B-PER I-PER I-PER O O O O O O O O O O O O
9923,Ai ka qënë gjithashtu lojtar i kombëtares spanjolle dhe ka luajtur me ta në Kupën e Botës 1962 .,O O O O O O B-ORG I-ORG O O O O O O B-ORG I-ORG I-ORG I-ORG O
5951,Algjeria,B-LOC
4537,Kisha Ortodokse Autoqefale e Shqipërisë,B-ORG I-ORG I-ORG I-ORG I-ORG
3136,Ryan Giggs,B-PER I-PER
361,Edward Heath ( 1970–1974 ),B-PER I-PER O O O
6632,Ai ka qënë lojtar i kombëtares shqiptare duke luajtur tre ndeshje .,O O O O O B-ORG I-ORG O O O O O
4787,Ky ishte prodhimi i dytë i Fox-it tek e cila ajo mori pjesë por që nuk u transmetua .,O O O O O O B-ORG O O O O O O O O O O O O
2219,I treguar këtu është Dhoma e Këshilli i Sigurimit .]],O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O
5382,Danimarka –,B-LOC O
1813,Vietnami,B-LOC
8223,Liberia -,B-LOC O
5449,Danimarka –,B-LOC O
4713,Partia Republikane ( SHBA ),B-ORG I-ORG I-ORG I-ORG I-ORG
7932,Mikronezia,B-LOC
533,Neymar ka thënë qe idhulli i tij është Lionel Messi dhe se kishte dëshire të luaj përkrah tij .,O O O O O O O O B-PER I-PER O O O O O O O O O
1302,Xabi Alonso për Spanjen kundër Francës,B-PER I-PER O B-ORG O B-ORG
705,2014-15 KS Vllaznia Shkodër,O B-ORG I-ORG I-ORG
6497,Dajti ( hotel ),B-ORG I-ORG I-ORG I-ORG
9928,"Kryetari i Shtetit - Francisco Franco , Lideri Ushtarak , President dhe Kryeministër ( 1939–1975 )",O O O O B-PER I-PER O O O O O O O O O O
3857,Kryeqëndra e kantonit është Bordeaux .,O O O O B-LOC O
5572,KF Tirana,B-ORG I-ORG
8119,Është libër i shkruar nga Jakup Mato .,O O O O O B-PER I-PER O
1055,Ndriçim Xhepa ... ... ... .Tomi Melgushi,B-PER I-PER O O O O O
9945,RIDREJTO Imam Malik ibn Enes,O B-PER I-PER I-PER I-PER
1273,"Në mbarim të dhjetorit , kur Qeveria e Nolit ra , u largua nga atdheu për në Itali , Austri , Gjermani , Francë e Rusi .",O O O O O O O O B-PER O O O O O O O O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O
3160,Liquid Tension Experiment,B-ORG I-ORG I-ORG
3866,Kroacia -,B-LOC O
1016,KF Tirana,B-ORG I-ORG
4004,Tonga -,B-LOC O
2617,RIDREJTO Njësia administrative Synej,O B-LOC I-LOC I-LOC
3575,ridrejto Paradokset e Zenonit,O B-ORG I-ORG I-ORG
4775,Better Motörhead than Dead : Live at Hammersmith,B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
7049,Azem Maksutaj – Thaiboxer,B-PER I-PER O O
1498,Taller In More Ways,B-ORG I-ORG I-ORG I-ORG
4221,Klodian Duro ( Shqipëria ),B-PER I-PER O B-ORG O
8978,Dhimitër Orgocka ... ... ..Xha Fanja,B-PER I-PER O O O O
1495,RIDREJTO Shoqata e Kombeve të Azisë Juglindore,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
10095,RIDREJTO Vila e Mbretërore e Durrësit,O B-ORG I-ORG I-ORG I-ORG I-ORG
9331,Erjon Bogdani,B-PER I-PER
7091,Princi Norodom Sihanouk ( 1960–1970 ),B-PER I-PER I-PER O O O
580,Turqia -,B-LOC O
2361,Arabia Saudite -,B-LOC I-LOC O
9623,Rrushi i arushës,B-LOC I-LOC I-LOC
250,Epoka e Re,B-ORG I-ORG I-ORG
2726,Felipe Massa,B-PER I-PER
7425,Dominika,B-LOC
5996,Singapori,B-LOC
2566,Kryetari i Shtetit - Nicolae Ceauşescu ( 1967–1989 ),O O O O B-PER I-PER O O O
1292,RIDREJTO Licencat Creative Commons,O B-ORG I-ORG I-ORG
8851,RIDREJTO Fatime bint Esed,O B-PER I-PER I-PER
8743,RIDREJTO Konfederata futbollistike e Afrikës,O B-ORG I-ORG I-ORG I-ORG
518,Arvid Lindman ( 1928–1930 ),B-PER I-PER O O O
2800,Në Seria A ka zhvilluar 170 ndeshje dhe ka shënuar 68 gola .,O B-ORG I-ORG O O O O O O O O O O
1755,RIDREJTO Njësia administrative Kalis,O B-ORG I-ORG I-ORG
247,Papua Guinea e Re,B-LOC I-LOC I-LOC I-LOC
9727,President - Bharrat Jagdeo ( 1999–2011 ),O O B-PER I-PER O O O
7153,RIDREJTO UEFA Euro 2000,O B-ORG I-ORG I-ORG
3368,Profili i lojtarit te inter.it,O O O O B-ORG
10097,Presidenti - José Mujica ( 2010–2015 ),O O B-PER I-PER O O O
9665,Bolivia -,B-LOC O
8072,RIDREJTO Ibrahim bej Biçakçiu,O B-PER I-PER I-PER
861,2–1 45 Zinedine Zidane,O O B-PER I-PER
3054,Jean Chrétien ( 1993–2003 ),B-PER I-PER O O O
8611,Karli II ( 1285–1294 ),B-PER I-PER O O O
1595,Ahmet Njazi Bej Resnja,B-PER I-PER I-PER I-PER
9015,Fernando Alonso,B-PER I-PER
7262,Sacrifice,B-ORG
4996,Barbadosi,B-LOC
5230,"Pasi koha e rregullt përfundoi në barazim 5-5 , u deshën gjuajtjet e penalltive , aty ku kampionët nga Shqipëria ishin më të saktë , duke ngritur kështu dhe trofeun..",O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O
3984,Kryeqëndra e kantonit është Marseille .,O O O O B-LOC O
8003,Kombëtarja ukrainase e futbollit,B-ORG I-ORG I-ORG I-ORG
7529,Papa Gjon Pali II ( 1978–2005 ),B-PER I-PER I-PER I-PER O O O
1444,RIDREJTO 5 Lekë ( 1995 ),O B-ORG I-ORG I-ORG I-ORG I-ORG
8644,"Tradita indipendentiste nga Selia e Shenjtë tërhiqte intelektualët , artistët dhe të persekutuar të ndryshëm , që dëshironin të mund të shprehnin lirisht idetë e tyre .",O O O B-LOC I-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O
9164,Suedia –,B-LOC O
988,Sejshellet,B-LOC
568,Vatikani,B-LOC
3589,Kryetari i Shtetit - Nicolae Ceauşescu ( 1967–1989 ),O O O O B-PER I-PER O O O
1423,Felipe Massa,B-PER I-PER
3726,Atlético Madrid 'Titulli i 1 ( i parë ) i klubit,B-ORG I-ORG O O O O O O O O O
2107,Libani,B-LOC
1804,Kryeministër - Sirimavo Bandaranaike ( 1960–1965 ),O O B-PER I-PER O O O
4232,President - Bharrat Jagdeo ( 1999–2011 ),O O B-PER I-PER O O O
3036,Prania e Sinës në fushë e ndihmoi Shqipërinë që të mos pësonte edhe golin e pestë .,O O O O O O O B-ORG O O O O O O O O O
5959,"Në garën e Spanjës , ai ishte piloti më i shpejtë i pilotëve të skuadrave të reja .",O O O B-ORG O O O O O O O O O O O O O O
3703,KF Tirana,B-ORG I-ORG
9022,Eintracht Frankfurt,B-ORG I-ORG
8634,KF Apolonia,B-ORG I-ORG
3887,"Monark - Elizabeth II , Mbretëresha e Tuvalut ( 1978–sot )",O O B-PER I-PER O O O O O O O
1098,Letonia,B-LOC
5758,The Big Bang Theory,B-ORG I-ORG I-ORG I-ORG
4065,Mongolia,B-LOC
1209,Andon Zako Çajupi,B-PER I-PER I-PER
2134,Islanda,B-LOC
8576,Festivali Evropian i Këngës 2009,B-ORG I-ORG I-ORG I-ORG I-ORG
7381,ridrejto Kombëtarja portugeze e futbollit,O B-ORG I-ORG I-ORG I-ORG
205,Në kohët e sodit ky term më së shumti përdoret si sinonim i sintisajzerëve .,O O O O O O O O O O O O O B-ORG O
547,"Prindërit e tij emigruan fillimisht në Greqi dhe më pas u vendosën në Turqi ku Abidini ka qenë një nga themeluesit e “Grupit D” në Stamboll , që vlerësohet si fillimi i avangardës në pikturën turke .",O O O O O O B-LOC O O O O O O B-LOC O O O O O O O O O O O B-LOC O O O O O O O O O O O
4028,"aktorin Blerim Destani , sic e quan ajo , mikun e familjes , i cili i sugjeroi kontaktin me Gencin e “Etnon” .",O B-PER I-PER O O O O O O O O O O O O O O O O O O O O
2021,Jenson Button,B-PER I-PER
601,Suedia –,B-LOC O
3357,RIDREJTO Xhamia el Aksa,O B-ORG I-ORG I-ORG
3839,Ruch Chorzów,B-ORG I-ORG
6209,KS Besa,B-ORG I-ORG
7097,Besëlidhja e Re,B-ORG I-ORG I-ORG
795,Danimarka –,B-LOC O
6282,Brazili,B-LOC
7429,India,B-LOC
9620,RIDREJTO Stadiumi Tomori,O B-ORG I-ORG
20,RIDREJTO Massachusetts Institute of Technology,O B-ORG I-ORG I-ORG I-ORG
5080,Venezuela -,B-LOC O
9676,Club Brugge K.V .,B-ORG I-ORG I-ORG I-ORG
6767,„Del sol“ ( Honda ),O O O B-ORG O
2244,RIDREJTO 1938 FIFA Kupa e Botës,O B-ORG I-ORG I-ORG I-ORG I-ORG
3328,2002 FIFA Kupa e Botës,B-ORG I-ORG I-ORG I-ORG I-ORG
8626,Rudolf Kirchschläger ( 1974–1986 ),B-PER I-PER O O O
57,The Best Of Motörhead,B-ORG I-ORG I-ORG I-ORG
6649,Komunat e Päijänne Tavastia,B-LOC I-LOC I-LOC I-LOC
9841,Organizata Botërore e Doganave,B-ORG I-ORG I-ORG I-ORG
6762,Kancelar - Konrad Adenauer ( 1949–1963 ),O O B-PER I-PER O O O
213,Bashkimi Sovjetik,B-LOC I-LOC
7975,Walter Mazzarri,B-PER I-PER
8742,Fredrik von Otter ( 1900–1902 ),B-PER I-PER I-PER O O O
8965,Letonia,B-LOC
8294,"1,1 % Dëshmitarët e Jehovait",O O B-ORG I-ORG I-ORG
3193,Atlético Madrid,B-ORG I-ORG
6776,FC Barcelona,B-ORG I-ORG
5977,Mos pranimi i okupimit është bërë në Lidhjen e Prizrenit .,O O O O O O O B-ORG I-ORG I-ORG O
9336,Këtë mendim e ka shprehur dhe atdhetari Mustafa Kruja disa dekada më vonë .,O O O O O O O B-PER I-PER O O O O O
698,RIDREJTO Lufta në Ish Republikën Jugosllave të Maqedonisë në 2001,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
8474,Katër klasa të para të fillores i kreu në Shkodër .,O O O O O O O O O B-LOC O
8515,RIDREJTO Ministria e Transportit dhe Infrastrukturës e Shqipërisë,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
7645,Islanda,B-LOC
3129,Xhamajka,B-LOC
3304,KF Tirana,B-ORG I-ORG
3474,"Disa prej tyre e përdorën atë si zgjidhje të përkohshme para se të vendoseshin në SHBA apo gjetkë , ndërsa disa të tjerë u vendosën përgjithmonë .",O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O
4610,Idhulli i tij si fëmijë ishte ish-portieri gjerman dhe i FC Schalke 04 Oliver Kahn .,O O O O O O O O O O B-ORG I-ORG I-ORG B-PER I-PER O
8787,Monark - Papa Pali VI ( 1963–1978 ),O O B-PER I-PER I-PER O O O
9120,Me guxim dha jetën e vet për lirimin e Kosovës .,O O O O O O O O O B-LOC O
4558,Prusia –,B-LOC O
6248,Jezusi me vlerën e tij ka arritur në “dritën hyjnore” .,B-PER O O O O O O O O O O
6225,"Georgios Kountouriotis , President i Ekzekutivit ( 1823–1826 )",B-PER I-PER O O O O O O O
6612,Kryeministër - Benito Mussolini ( 1922–1943 ),O O B-PER I-PER O O O
2370,Kadri Roshi ... Parandili,B-PER I-PER O O
9897,RIDREJTO Besëlidhja e Lezhës,O B-ORG I-ORG I-ORG
5324,RIDREJTO Leka Anwar Zogu Reza,O B-PER I-PER I-PER I-PER
8382,Birmania,B-ORG
7481,Federata Polake e Futbollit,B-ORG I-ORG I-ORG I-ORG
3727,Perandoria Osmane,B-LOC I-LOC
703,Kryeministër - Göran Persson ( 1996–2006 ),O O B-PER I-PER O O O
790,Qyteti dhe rrethina luajtën rol të rëndësishëm gjatë lëvizjes kombëtare të Lidhjes së Prizrenit .,O O O O O O O O O O O B-ORG I-ORG I-ORG O
1854,Tunizia,B-LOC
4213,Bill Clinton ( 1993–2001 ),B-PER I-PER O O O
4984,Dream Theater,B-ORG I-ORG
1713,San Marino,B-LOC I-LOC
4113,Anderson Luis de Souza,B-PER I-PER I-PER I-PER
3967,==Imitimi i përsonaliteteve të famshme në SNL,O O O O O O B-ORG
3406,We Came as Romans,B-ORG I-ORG I-ORG I-ORG
2125,Ky lloj i papërzieshëm me llojet e tjera të Shqiponjave nga ngjyra e tij e zezë dhe kreshta të cilen e mban në kokë .,O O O O O O O O O B-ORG O O O O O O O O O O O O O O O
8421,RIDREJTO Njësia administrative Grykë-Çajë,O B-ORG I-ORG I-ORG
4515,Eritrea,B-LOC
3017,Rubens Barrichello,B-PER I-PER
6346,Panamaja,B-LOC
6630,Filipinet,B-LOC
2907,President - Václav Havel ( 1993–2003 ),O O B-PER I-PER O O O
4915,Qyteti organizatorë ishte Londra në Qendrën e televizionit BBC .,O O O B-LOC O O O O B-ORG O
8912,; Sheshi Gjergj Kastrioti ( Skënderbeu ),O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
8083,Spanja –,B-LOC O
7109,Shimon Peres ( 1984–1986 ),B-PER I-PER O O O
3457,Finlanda -,B-LOC O
7945,Ekuadori -,B-LOC O
5976,Celtic F.C . 'Titulli i parë,B-ORG I-ORG I-ORG O O O
8817,Deportivo de La Coruña,B-ORG I-ORG I-ORG I-ORG
2922,RIDREJTO Ebu Rejhan el Biruni,O B-ORG I-ORG I-ORG I-ORG
8362,President - Konstantinos Karamanlis ( 1980–1985 ),O O B-PER I-PER O O O
8600,Singapori,B-LOC
9679,A.C. Milan,B-ORG I-ORG
2533,Palau,B-LOC
4034,Lihtenshtajni -,B-LOC O
1566,Republika Demokratike e Kongos,B-LOC I-LOC I-LOC I-LOC
1545,Bashkëpunimi me Eagles,O O B-ORG
5824,25px]] Kimi Räikkönen,O B-PER I-PER
2484,Venezuela -,B-LOC O
8084,Ndërsa është në proces e sipër të aplikimit për pranim nga FIFA .,O O O O O O O O O O O B-ORG O
5459,Monark - Elizabeth II ( 1979–sot ),O O B-PER I-PER O O O
8857,"Fatos Lubonja - shkrimtar , kritik dhe analist politik .",B-PER I-PER O O O O O O O O
3532,Togo — Franca,B-LOC O B-LOC
9536,Valencia humbi edhe ndeshjen e dytë 4–2 dhe me rezultatin e përgjithshëm 3–6 .,B-ORG O O O O O O O O O O O O O
10067,RIDREJTO Ebu Rejhan el Biruni,O B-ORG I-ORG I-ORG I-ORG
6389,prezantuar nga Philip Seymour Hoffman,O O B-PER I-PER I-PER
1686,"Konjikala u rindërtua për shkak të vendodhjes së favorëshme në Rrugën e Mëndafshit , një rrugë e njohur tregëtare .",O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O
2469,"Veton Surroi politikan , gazetar , ORA",B-PER I-PER O O O O O
3327,Ai gjithashtu shënoi dy gola të tjerë kundër AFC Ajax .,O O O O O O O O B-ORG I-ORG O
8004,The Black Eyed Peas,B-ORG I-ORG I-ORG I-ORG
2278,Kabir Bedi ... Chandragupta,B-PER I-PER O O
5188,Togo,B-LOC
847,1998 FIFA Kupa e Botës,B-ORG I-ORG I-ORG I-ORG I-ORG
809,Libani,B-LOC
8022,Falling into Infinity,B-ORG I-ORG I-ORG
4350,Maldivet,B-LOC
1303,KF Tirana,B-ORG I-ORG
5769,Zëvendësoi deputetin Sokol Olldashi pas ndarjes së parakohshme nga jeta .,O O B-PER I-PER O O O O O O O
9071,Libia,B-LOC
9256,RIDREJTO Ebu Bekër Sidik,O B-PER I-PER I-PER
1184,Gjermania Lindore -,B-LOC I-LOC O
9339,Violeta Manushi ... ... .. banakjerja,B-PER I-PER O O O O
4718,Rumania -,B-LOC O
1389,Xanana Gusmão ( 2007–2015 ),B-PER I-PER O O O
895,Monark - Elizabeth II ( 1979–sot ),O O B-PER I-PER O O O
6987,Andorra –,B-LOC O
2976,Juan Manuel Fangio,B-PER I-PER I-PER
4237,Kryeministër - Willem Drees ( 1948–1958 ),O O B-ORG I-ORG O O O
999,Austria,B-LOC
1803,Kleopatra VII .,B-PER I-PER I-PER
5480,Serbia - daždevnjak Šareni,B-LOC O O O
2750,Giancarlo Fisichella,B-PER I-PER
4493,President - Václav Havel ( 1993–2003 ),O O B-PER I-PER O O O
7254,RIDREJTO Ebu Musa el Esharij,O B-PER I-PER I-PER I-PER
9993,Ekipi është në pronësi Universiteti Niccolò Cusano .,O O O O B-ORG I-ORG I-ORG O
2505,"Monark - Elizabeth II , Mbretëresha e Belizas ( 1981–sot )",O O B-PER I-PER O O O O O O O
5346,Kryeministër - Sam Hinds ( 1999–sot ),O O B-PER I-PER O O O
1374,Kampion i La Liga,O O B-ORG I-ORG
8287,RIDREJTO Forcat e Armatosura të Republikës së Kosovës,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
9244,Kryeministër - Tigran Sargsyan ( 2008–2014 ),O O B-PER I-PER O O O
4500,Belgjika -,B-LOC O
8325,President - Hosni Mubarak ( 1981–2011 ),O O B-PER I-PER O O O
6064,Zelanda e Re -,B-LOC I-LOC I-LOC O
816,Kjo traditë vazhdon akoma në Amerikë .,O O O O O B-LOC O
138,Rrethi i Pukës,B-LOC I-LOC I-LOC
6176,Suedia -,B-LOC O
4612,Metropolis Pt. 2 : Scenes from a Memory,B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
427,KS Besa,B-ORG I-ORG
9490,Lista e vezirëve të Perandorisë Osmane,B-PER I-PER I-PER I-PER I-PER I-PER
6775,Bregu i Fildishtë,B-LOC I-LOC I-LOC
1247,Kainuu ( 3 ) ===,B-LOC O O O O
1405,Polonia,B-LOC
2027,Fixhi,B-LOC
2916,Greqia -,B-LOC O
8812,Guajana,B-LOC
693,RIDREJTO Rrethi i Gramshit,O B-LOC I-LOC I-LOC
3939,-36 kg - Masa e një Neutroni,O O O O O O B-ORG
5101,Liga e Volejbollit e Shqipërisë ( femra ),B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
4376,RIDREJTO Këshilli i Sigurimit i Organizatës së Kombeve të Bashkuara,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
6000,Gordon Brown ( 2007–2010 ),B-PER I-PER O O O
2947,Siria -,B-LOC O
8941,Lihtenshtajni -,B-LOC O
5774,"Agim Ramadani , ( 1963-1999 )",B-PER I-PER O O O O
807,Uzbekistani,B-LOC
5217,Kryeministër - Tage Erlander ( 1946–1969 ),O O B-PER I-PER O O O
3913,KS Teuta,B-ORG I-ORG
5307,"Kënga fituese “E duam lumturinë” , kënduar nga Parashqevi Simaku .",O O O O O O O O B-PER I-PER O
2013,Juan Manuel Fangio 1 xhiro ( 38 ) .,B-PER I-PER I-PER O O O O O O
9715,Ai u bë i famshëm me rolin e tij në filmi The Sopranos .,O O O O O O O O O O O B-ORG I-ORG O
4112,Sri Lanka,B-LOC I-LOC
9554,Ai dhe Andrea Pirlo formuan një partneritet të frikshëm në zemër të mesfushës .,O O B-PER I-PER O O O O O O O O O O
3654,"Monark - Elizabeth II , Mbretëresha e Bahameve ( 1973–sot )",O O B-PER I-PER O O O O O O O
5611,"Theodore Roosevelt , President ( 1901–1909 )",B-PER I-PER O O O O O
894,KF Apolonia,B-ORG I-ORG
2843,"Studimi i kryer nga kompania Vipnet360 përfshiu rrjetet sociale Facebook , Twitter dhe YouTube .",O O O O O O O O O B-ORG O B-ORG O B-ORG O
2761,Tottenham Hotspur F.C .,B-ORG I-ORG I-ORG I-ORG
8686,Kancelar - Konrad Adenauer ( 1949–1963 ),O O B-PER I-PER O O O
6436,Gjergj Gjika ... ... ..,B-PER I-PER O O O
7969,RIDREJTO Integrated development environment,O B-ORG I-ORG I-ORG
1654,Në moshën tetë vjeçare mbeti jetim dhe patrioti Bajram Curri kujdeset për shkollimin e tij .,O O O O O O O O B-PER I-PER O O O O O O
9883,Monark - Papa Gjon Pali II ( 1978–2005 ),O O B-PER I-PER I-PER I-PER O O O
9670,RIDREJTO Two and a Half Men,O B-ORG I-ORG I-ORG I-ORG I-ORG
3626,( në huazim nga Barcelona ),O O O O B-ORG O
2582,Athletic Bilbao,B-ORG I-ORG
9489,President - Konstantinos Karamanlis ( 1990–1995 ),O O B-PER I-PER O O O
5952,Danimarka –,B-LOC O
2956,Zelanda e Re -,B-LOC I-LOC I-LOC O
7205,Andorra,B-LOC
4387,RIDREJTO Federata e Futbollit e Malit të Zi,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
8088,"Lutfi Lepaja , autor dhe shkrimtar shqiptar",B-PER I-PER O O O O O
3426,Egjipti,B-LOC
9874,* President - Ibrahim Rugova ( 1992–2000 ),O O O B-PER I-PER O O O
307,Monako -,B-LOC O
7537,2014 FIFA Kupa e Botës,B-ORG I-ORG I-ORG I-ORG I-ORG
1454,Torosi është një djalë 37 vjeçare nga Durrësi .,O O O O O O O B-LOC O
5699,KF Tirana 9-0 ( 15.04.1934 ) KF Tirana 8-0 ( 16.05.1937 ),B-ORG I-ORG O O O O B-ORG I-ORG O O O O
5109,KS Besa,B-ORG I-ORG
1918,"I deshperuar ne kulm , detyrohet te shkoje ne Turqi ku e prisnin me padurim institucionet shkencore .",O O O O O O O O O B-LOC O O O O O O O O
8975,Andorra -,B-LOC O
6701,Beti e Shëmtuar,B-ORG I-ORG I-ORG
9353,RIDREJTO Konsorciumi i World Wide Web,O B-ORG I-ORG I-ORG I-ORG I-ORG
3360,American Dad !,B-ORG I-ORG I-ORG
7402,Beteja e Pazarit të Ri,B-ORG I-ORG I-ORG I-ORG I-ORG
7823,Alain Prost ( 1990-1991 ),B-PER I-PER O O O
1847,Akademia e Shkencave e Shqipërisë,B-ORG I-ORG I-ORG I-ORG I-ORG
406,Another Perfect Day,B-ORG I-ORG I-ORG
5567,Malavi,B-LOC
4481,"Juan Manuel Fangio , 2'35.6",B-PER I-PER I-PER O O
3372,Filipinet,B-LOC
16,The New York Times,B-ORG I-ORG I-ORG I-ORG
2586,Panamaja,B-LOC
1349,1989–1993 George H. W. Bush,O B-PER I-PER I-PER I-PER
2355,"Mosrespektimi i saj dhe aftësitë e saja të mëdha për humor ia mundësuan asjë shoqërimin me yje të mëdha të filmit , si Marlonom Brandon , por nuk është pajtuar me regjisorin Elia Kazan , i cili nuk kishte mendime të mira për te .",O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O B-PER I-PER O O O O O O O O O O O
5338,President - Sylvanus Olympio ( 1960–1963 ),O O B-PER I-PER O O O
6089,KS Teuta,B-ORG I-ORG
4040,RIDREJTO Rrethi i Kuçovës,O B-LOC I-LOC I-LOC
1280,Kryeministër - Fidel Castro ( 1959–2008 ),O O B-PER I-PER O O O
3335,Madagaskari,B-LOC
7756,1998,B-ORG
4285,Monako -,B-LOC O
5877,Kryetari i Shtetit - Giorgio Napolitano ( 2006–sot ),O O O O B-PER I-PER O O O
657,Eagles Live,B-ORG I-ORG
5880,KF Skënderbeu,B-ORG I-ORG
4912,Birmania,B-ORG
4994,Presidenti - George W. Bush ( 2001–2009 ),O O B-PER I-PER I-PER O O O
9668,KF Tirana,B-ORG I-ORG
2461,Gjermania — Portugalia,B-LOC O B-LOC
9061,Somalia,B-LOC
6982,"I përkufizuar si metafizik nga Petro Marko , arketipi i përpjekjes mendosre të të cilit e ka dhënë Platoni që në lashtësi .",O O O O O B-PER I-PER O O O O O O O O O O O B-PER O O O O
2932,Popolo della libertà ( Populli i lirise ),B-ORG I-ORG I-ORG O O O O O
8075,Kryetari i Shtetit - Carlo Azeglio Ciampi ( 1999–2006 ),O O O O B-PER I-PER I-PER O O O
2489,Birmania,B-ORG
587,Turqia -,B-LOC O
