index,sentence,ner
411,"Hoci ešte nemá víťazstvo v hrsti a stále ho čaká viacero prekážok na ceste do Bieleho domu ( stále je v prieskumoch až za Hillary Clintonovou a Berniem Sandersom ) , Trumpov vzostup prináša zároveň úvahy , či jeho potenciálne zvolenie nebude mať negatívny vplyv na americkú ekonomiku .",O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O B-PER I-PER O B-PER I-PER O O B-PER O O O O O O O O O O O O O O O O O
752,"“ Tých , ktorí chcú nahradiť Asada , nikto nepozná .",O O O O O O B-PER O O O O
555,Trump si ďalej z radov republikánskych politických veteránov vybral aj svojho favorita na post nového ministra dopravy .,B-PER O O O O O O O O O O O O O O O O O
353,"Pobrežná stráž na Floride totiž vyhlásila od dnes 16 . decembra do 3 . januára bezpečnostnú zónu v okolí Mar-a-Lago Club , Trumpovho sídla v Palm Beach .",O O O B-LOC O O O O O O O O O O O O O O O B-LOC I-LOC O B-PER O O B-LOC I-LOC O
298,Zdroj :,O O
678,(,O
63,Prvou bola stratégia pre baltský región a v súčasnosti sú schválené ďalšie dve stratégie – jadransko-jónska a alpská .,O O O O O O O O O O O O O O O O O O O
31,Moedas prejavil záujem vytvoriť túto inštitúciu už v júni 2015 .,I-PER O O O O O O O O O O
374,sk,O
376,"Američania , ktorí nemajú radi Donalda Trumpa , stále dúfajú v zázrak .",B-PER O O O O B-PER I-PER O O O O O O
283,"Európska komisia : Facebook mohol automaticky prepájať dáta z WhatsApp už od roku 2014 | TOUCHIT EK obviňuje Facebook zo zatajovania informácií , za čo firme hrozí pokuta vo výške 180 miliónov dolárov .",B-ORG I-ORG O B-ORG O O O O O B-ORG O O O O O B-ORG B-ORG O B-ORG O O O O O O O O O O O O O O O
686,Tato kniha začíná výčtem jednoho týdne v Trumpově životě .,O O O O O O O B-PER O O
9,Úrad vlády je prostredníctvom Národnej agentúry pre sieťové a elektronické služby ( NASES ) prevádzkovateľom siete Govnet .,B-ORG I-ORG O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG O O O B-MISC O
559,"Podľa zákonov Slovenskej republiky sme povinní na požiadanie orgánov činných v trestnom konaní poskytnúť im všetky informácie zozbierané o vás systémom ( IP adresu , mail , vaše príspevky atď . )",O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O
643,Medzi obeťami by podľa ministerstva zahraničia nemali byť Slováci .,O O O O O O O O B-PER O
493,Trump si musí nacvičiť aj reakciu na teroristické útoky Washington 20 . decembra ( TASR ) – Víťazstvo Donalda Trumpa v prezidentských voľbách potvrdil v pondelok aj Zbor voliteľov a nastupujúci prezident tak môže v pokoji pokračovať v prípravách na prevzatie funkcie .,B-PER O O O O O O O O B-LOC O O O O B-ORG O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O
240,"Zároveň potrebujeme posilniť náš boj proti vyhýbaniu sa daňovým povinnostiam , ktorý znamená skutočnú zmenu , "" zdôraznil komisár .",O O O O O O O O O O O O O O O O O O O O
218,"Brusel očakáva , že na spoločnom daňovom základe sa dokážu členské štáty dohodnúť rýchlo , čím sprístupnia hlavné výhody pre podniky a členské štáty .",B-LOC O O O O O O O O O O O O O O O O O O O O O O O O
450,Informovala o tom dnes agentúra AP .,O O O O O B-ORG O
286,"Teraz , keď Facebook začal zdieľať dáta medzi WhatsApp a Facebookom , sa EK znovu na celú problematiku pozrela a tvrdí , že Facebook mal túto možnosť už od kúpy WhatsAppu v roku 2014 , len to zatajil .",O O O B-ORG O O O O B-ORG O B-ORG O O B-ORG O O O O O O O O O B-ORG O O O O O O B-ORG O O O O O O O O
557,Donald Trump je definitívne zvolený za prezidenta - Hlavné správy Varovanie .,B-PER I-PER O O O O O O O O O O
396,"Zbor voliteľov sa dnes neschádza ako zbor na jednom mieste , ale volitelia v každom táte sa zídu a budú hlasovať v Kapitole daného tátu , teda v sídle zákonodarcov tátu .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
127,"Investori , ktorí uvažujú o príchode na Slovensko môžu byť zneistení a v konečnom dôsledku tým utrpí naša zamestnanosť a hospodársky rast .",O O O O O O O B-LOC O O O O O O O O O O O O O O O
269,"Briti budú 23 . júna v referende hlasovať , či krajina zostane členom EÚ .",B-PER O O O O O O O O O O O O B-LOC O
219,"Krátko nato by sa mala zaviesť konsolidácia , ktorá by umožnila využívať všetky výhody dokončeného systému .",O O O O O O O O O O O O O O O O O
194,Predseda Európskej komisie Jean-Claude Juncker sa stretne aj s predsedom Národnej rady Slovenskej republiky Andrejom Dankom .,O B-ORG I-ORG B-PER I-PER O O O O O B-ORG I-ORG I-ORG I-ORG B-PER I-PER O
15,"Súčasne vyzvali podpredsedu vlády pre investície a informatizáciu Petra Pellegriniho , aby dohliadol na prešetrenie existujúcich sťažností voči projektu a v prípade ich opodstatnenosti dohliadol na zabezpečenie nápravy .",O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O
175,"Európska komisia chce zaviesť elektronický systém kontroly cestujúcich - 24hod . sk Brusel 16 . novembra ( TASR ) - Európska komisia ( EK ) predložila dnes návrh na vytvorenie Cestovného a informačného autorizačného systému EÚ ( ETIAS ) , ktorého cieľom je zhromažďovať informácie o všetkých cestujúcich , ktorí do krajín Európskej únie cestujú bez víz .",B-ORG I-ORG O O O O O O O B-ORG I-ORG I-ORG O O O O O B-ORG O O B-ORG I-ORG O B-ORG O O O O O O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O B-MISC O O O O O O O O O O O O O O B-LOC I-LOC O O O O
638,"Polícia predpokladá , že útok na berlínskych vianočných trhoch bol úmyselný .",O O O O O O O O O O O O
683,"Mnohí dnes čakajú , že v starobe či chorobe sa niekto o nich postará .",O O O O O O O O O O O O O O O
289,Komisárka Margrethe,O B-PER
32,"Cieľom je zvýšiť dopad európskych výskumných a inovačných programov podporou inovatívnych start-upov a podporou SMEs , aby boli schopné rásť na podniky schopné celosvetovej konkurencie .",O O O O O O O O O O O O O O O O O O O O O O O O O O
479,"Trump bol dvakrát za spomínanú šou Apprentice nominovaný na cenu Emmy ( 2004 , 2005 ) .",B-PER O O O O O B-MISC O O O B-MISC O O O O O O
799,"Times napísal , že bola v tejto úlohe „ viac ako dôveryhodná “ s našpúlenými perami , visiacim bruchom a autentickým hlasom .",I-ORG O O O O O O O O O O O O O O O O O O O O O O
525,""" Nebude ich nútiť k mieru proti ich vôli , to musí vyjsť od nich , "" dodal .",O O O O O O O O O O O O O O O O O O O
272,O pláne,O O
156,Komisia súbežne s výzvou zverejnila aj tohtoročný pracovný program plus jeho dodatok a programového sprievodcu . . .,O O O O O O O O O O O O O O O O O O
622,"Založila si Immobilien-firmu E . Trump § Son , základ neskoršieho obrovského finančného impéria Donalda Trumpa .",O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O B-PER I-PER O
384,"táty by podľa tvorcov tohto systému nemali mať pri výbere prezidenta slabé slovo len preto , že majú málo obyvateľov .",O O O O O O O O O O O O O O O O O O O O O
627,A v Kallstadte tak budú robiť všetci .,O O B-LOC O O O O O
608,"Ten vyrazil len ako 16-ročný , celkom na vlastnú päsť , v jedno skoré ráno na ďalekú cestu , len sám , do ďalekej Ameriky .",O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O
322,"Credit Agricole dostal pokutu 114 , 6 mil . eur a britskú banku HSBC komisia pokutovala sumou 33 , 6 mil . eur .",O O O O O O O O O O O O O B-ORG O O O O O O O O O O
646,"Zvýšila sa prítomnosť polície v uliciach , informáciu o bezprostrednom ohrození Slovenska nemáme .",O O O O O O O O O O O B-LOC O O
224,Dôvodom bola manipulácia s referenčnou úrokovou sadzbou Euro Interbank Offered Rate ( Euribor ) kartelom siedmich bánk v rokoch 2005 až 2008 .,O O O O O O O O O O O O O O O O O O O O O O O
341,Európska komisia vyčleňuje 10 miliónov Euro na urgentný výskum vírusu Zika pre podozrenie v súvislosti s vzostupom prípadov vážnych vrodených chýb mozgu po celej Latinskej Amerike .,B-ORG I-ORG O O O O O O O O B-MISC O O O O O O O O O O O O O B-LOC I-LOC O
355,"Floridské médiá si preto tipujú , že budúci prezident tam zavíta znovu .",O O O O O O O O O O O O O
317,Zdroj : TASR/AP .,O O O O
620,Po niekoľkých rokoch však Friedrich ochorel a zomrel .,O O O O B-PER O O O O
99,K poslednej zmene v zložení Komisie došlo po pristúpení Chorvátska v júli 2013 .,O O O O O O O O O B-LOC O O O O
386,V týchto voľbách to pripadlo na 19 . decembra .,O O O O O O O O O O
474,"V rokoch 1977-1991 bol Donald Trump ženatý s českou emigrantkou Ivanou Zelníčkovou , s ktorou má synov Donalda ( 1977 ) a Erica ( 1984 ) a dcéru Ivanku ( 1981 ) .",O O O O B-PER I-PER O O O O B-PER I-PER O O O O O B-PER O O O O B-PER O O O O O B-PER O O O O
297,"A ešte sa len ukáže , čo toto vyšetrovanie bude v konečnom dôsledku znamenať pre zdieľanie dát medzi WhatsAppom a Facebookom na pôde Európskej únie .",O O O O O O O O O O O O O O O O O O B-ORG O B-ORG O O B-LOC I-LOC O
238,"Návrh reaguje na obavy podnikov i občanov Obnoveným návrhom CCCTB komisia reaguje naraz na obavy podnikov aj na obavy občanov , dodal komisár pre hospodárske a finančné záležitosti Pierre Moscovici .",O O O O O O O O O B-MISC O O O O O O O O O O O O O O O O O O B-PER I-PER O
110,Členovia EÚ nesú naďalej plnú zodpovednosť za vydávanie dokladov totožnosti .,O B-LOC O O O O O O O O O
855,Tieto udalosti dokonca predpovedali aj Simpsonovci :,O O O O O B-MISC O
17,"Itapa reagoval , že má záujem , aby nedošlo k narušeniu hospodárskej súťaže a neboli z verejných financií suplované veci , ktoré má robiť biznis .",B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O
13,"Rovnako ale nie je ani potvrdenie , že k pochybeniam na strane slovenských úradov nakoniec nedošlo .",O O O O O O O O O O O O O O O O O
853,Dokonca aj oficiálny twitter Kanady posiela správu obyvateľom USA :,O O O O B-LOC O O O B-LOC O
223,"Európska komisia udelila trom bankám pokutu 485 miliónov eur - Ekonomika - TERAZ . sk Brusel 7 . decembra ( TASR ) - Európska komisia ( EK ) udelila bankám Crédit Agricole , HSBC a JPMorgan Chase pokutu v celkovej výške 485 miliónov eur , uviedla dnes komisia .",B-ORG I-ORG O O O O O O O O O O B-ORG I-ORG I-ORG B-LOC O O O O B-ORG O O B-ORG I-ORG O B-ORG O O O B-ORG I-ORG O B-ORG O B-ORG I-ORG O O O O O O O O O O O O
549,Napísala to agentúra AP s odvolaním sa na nemenovaný zdroj z prostredia republikánov .,O O O B-ORG O O O O O O O O B-ORG O
518,"Podľa Greenblattovho vyjadrenia pre Times of Israel sa nová americká vláda bude snažiť vyriešiť izraelsko-palestínsky konflikt , ale bez toho , aby na niektorú z jeho strán vyvíjala tlak .",O B-PER O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O
259,Tento cieľ sa uvádza v oznámení o ďalšom napredovaní k dosiahnutiu účinnej a udržateľnej bezpečnostnej únie v EÚ a potvrdil ho aj predseda Komisie Juncker vo svojom prejave o stave Únie .,O O O O O O O O O O O O O O O O O B-LOC O O O O O O B-PER O O O O O O O
62,Stratégia EÚ pre dunajský región ( EUSDR alebo dunajská stratégia ) bola schválená Európskou radou v roku 2011 ako druhá z radu makroregionálnych stratégií .,O B-LOC O O O O B-MISC O B-MISC I-MISC O O O B-ORG I-ORG O O O O O O O O O O
28,"Pripomeňme , že k zoznamu lokalít sa mali vyjadrovať aj operátori – a to tak , či ich plánujú pokryť vo vlastnej réžii .",O O O O O O O O O O O O O O O O O O O O O O O O
57,"Okrem nich sa očakáva účasť ministrov Petra Plavčana a Lászlóa Sólymosa , ako aj predsedu Medzinárodnej komisie pre ochranu rieky Dunaj ( ICPDR ) Petra J . Kalasa .",O O O O O O B-PER I-PER O B-PER I-PER O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG O B-PER I-PER I-PER I-PER O
779,Modlitba je teda skutočná .,O O O O O
213,"Obmedzenie takéhoto zvýhodňovania , ktoré škodí hospodárskemu rastu a investíciám , by znamenalo dôležitý krok smerom k plánovanej únii kapitálových trhov v EÚ , spresnil Dombrovskis .",O O O O O O O O O O O O O O O O O O O O O O B-LOC O O B-PER O
5,"Možno štvrtina , všetko aj nič .",O O O O O O O
180,"Sfunkčnenie systému prispeje k efektívnejšiemu riadeniu vonkajších hraníc EÚ a zlepší vnútornú bezpečnosť , čo znamená návrat k normálnemu režimu bez kontrol na vnútorných hraniciach Schengenu .",O O O O O O O O B-LOC O O O O O O O O O O O O O O O O B-LOC O
516,"Izrael a Spojené štáty sú blízkymi spojencami , ale vzťahy medzi dosluhujúcim prezidentom USA Barackom Obamom a izraelským premiérom Benjaminom Netanjahuom boli často napäté najmä kvôli izraelskej politike voči Palestínčanom .",B-LOC O B-LOC I-LOC O O O O O O O O O B-LOC B-PER I-PER O O O B-PER I-PER O O O O O O O O B-PER O
760,Trump je kritikom politiky súčasného amerického prezidenta Baracka Obamu a jeho názory na ruské postupy v Sýrii tvrdo odmieta .,B-PER O O O O O O B-PER I-PER O O O O O O O B-LOC O O O
191,Celé kolégium európskych komisárov zasadne už dnes 1 . júla 2016 v Bratislave .,O O O O O O O O O O O O B-LOC O
834,""" To je tak ignorantské , až to volá do neba , "" reagovala Hillary Clinton na Twitteri .",O O O O O O O O O O O O O O B-PER I-PER O B-MISC O
16,Vicepremiér v júni na konferencii,O O O O O
668,ÚPSVR :,B-ORG O
220,"© 2016 , Autorské práva SITA a . s . a zmluvné agentúry .",O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O
585,"Hlavné mesto Holandska , v súlade s novou stratégiou vlády , chce znížiť závislosť na zemnom plyne do roku 2050 .",O O B-LOC O O O O O O O O O O O O O O O O O O
387,"Volitelia za zaväzujú hlasovať za toho kandidáta , ktorý v ich táte vyhral v hlasovaní voličov .",O O O O O O O O O O O O O O O O O
504,"Bezpečnostní experti Barackovi Obamovi a jeho poradcom vysvetlili , ako treba počas takýchto útokov reagovať .",O O B-PER I-PER O O O O O O O O O O O O
776,"Ak by to celé bola len hra a svoje okolie by skutočne neprijal , namiesto sklonenia hlavy by sa hrudníkom odťahoval vzad .",O O O O O O O O O O O O O O O O O O O O O O O
51,eur predstavujú zdroje na technickú pomoc v rámci prioritnej osi 5 .,O O O O O O O O O O O O
669,"Miera evidovanej nezamestnanosti v novembri klesla na 8 , 78 % . Talianska vláda si plánuje požičať 20 miliárd eur na stabilizáciu problémových bánk .",O O O O O O O O O O O O O O O O O O O O O O O O O
112,"K téme sa vyjadril Julian King , eurokomisár pre bezpečnostnú úniu .",O O O O B-PER I-PER O O O O O O
334,"Komisia takisto ľutuje , že kapacita zásobníkov nebola obmedzená na maximum desať nábojov pre všetky poloautomatické strelné zbrane .",O O O O O O O O O O O O O O O O O O O
74,"Správa uvádza tri indikátory , ktorými popisuje neefektívnosť slovenského zdravotníctva : vysoký počet návštev u lekára ( 11 , 0 vs . 6 , 8 v EÚ , Eurostat 2011 ) nízka obložnosť akútnych postelí ( 67 , 3 % vs . 74 , 6 % , OECD 2012 ) vysoký počet akútnych postelí ( 4 , 5 vs . 3 , 6 / 1 000 obyvateľov , Eurostat )",O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O B-ORG O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O B-ORG O
577,"Miliardár , ktorý je ikonou súkromného vlastníctva , by mohol pokračovať v spore obrátením sa na Európsky súdny dvor .",O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O
266,"B pre prípad odchodu Británie z EÚ | TVnoviny . sk Európska komisia nemá pripravený nijaký "" plán B "" pre prípad , že by Briti v júni odhlasovali odchod krajiny z EÚ .",O O O O B-LOC O B-LOC O B-ORG I-ORG O B-ORG I-ORG O O O O O O O O O O O O B-PER O O O O O O B-LOC O
642,Útočník z Berlína sa zrejme s ukoristeným kamiónom snažil učiť jazdiť hodiny pred útokom .,O O B-LOC O O O O O O O O O O O O
149,"Podľa Petry Masácovej , ktorá spravuje eurofondy pre Bratislavský samosprávny kraj , sa môže stať , že o peniaze prídeme .",O B-PER I-PER O O O O O B-LOC I-LOC I-LOC O O O O O O O O O O
361,"Donald Trump na Floridu dnes skutočne cestuje , a to na ďakovné zhromaždenie do Orlanda .",B-PER I-PER O B-LOC O O O O O O O O O O B-LOC O
732,"Vďaka tomu patrí k mnohým zrelým obchodníkom , ktorí môžu byť príkladom pre ďalších .",O O O O O O O O O O O O O O O
255,"Európska komisia | Europe Direct Trenčín Prisťahovalectvo a terorizmus sa naďalej považujú za najväčšie výzvy , ktorým EÚ čelí , aj keď na nepatrne nižšej úrovni ako pri poslednom prieskume z jari 2016 .",B-ORG I-ORG O B-ORG I-ORG I-ORG O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O
822,Na predvolebnom zhromaždení v michiganskom,O O O O O
209,"Návrh má zabezpečiť , aby firmy s celkovými príjmami prevyšujúcimi 750 miliónov eur ročne platili dane tam , kde skutočne vytvárajú zisky .",O O O O O O O O O O O O O O O O O O O O O O O
647,R . Fico : Útok výrazne zmení postoj niektorých štátov k migrácii .,B-PER I-PER I-PER O O O O O O O O O O
767,Je toto skutočný Trump ?,O O O B-PER O
360,"Narušenie bezpečnostnej zóny môže mať za následok pokutu 88 . 000 dolárov , alebo aj väzenie na maximálne 12 rokov .",O O O O O O O O O O O O O O O O O O O O O
179,"Podľa návrhu bude ETIAS zhromažďovať informácie o miliónoch cestujúcich , ktorí cestujú bez víz do krajín Európy , čo má vopred zabrániť nelegálnej migrácii a bezpečnostným kontrolám .",O O O B-MISC O O O O O O O O O O O O B-LOC O O O O O O O O O O O
11,Ide pritom o scenár označený ako „ realistický “ .,O O O O O O O O O O
653,Kiska vrátil parlamentu novelu zákona o slobode náboženskej viery a postavení cirkví .,I-PER O O O O O O O O O O O O
524,"Podľa Greenblatta sa riešenie izraelsko-palestínskeho konfliktu stane pre Trumpa prioritou za predpokladu , že "" to bude priorita aj pre Izraelčanov a Palestínčanov "" .",O B-PER O O O O O O B-PER O O O O O O O O O O O B-PER O B-PER O O
253,"IAB Slovakia , ktorej členmi sú najväčší slovenskí vydavatelia z online prostredia , iniciatívu Európskej komisie v oblasti ochrany autorských práv vydavateľov monitoruje .",B-ORG I-ORG O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O
667,"Šalamúnove ostrovy v Pacifiku postihlo zemetrasenie so silou 6 , 7 stupňa , cunami nehrozí .",B-LOC I-LOC O B-LOC O O O O O O O O O O O O
770,Obaja aktéri sa tak ocitajú v intenzívnejšom kontakte .,O O O O O O O O O
721,Na základe toho vybudoval pod značkou Trump Entertainment Resorts nadnárodnú sieť hotelov a kasín .,O O O O O O B-ORG I-ORG I-ORG O O O O O O
769,Dokonca jednu ponúknutú ruku pevne uchopil až na predlaktí .,O O O O O O O O O O
395,Podľa informácií amerických médií vak o tom uvažuje len niekoľko z nich .,O O O O O O O O O O O O O
263,"Internetové návyky sa líšia aj medzi generáciami : zatiaľ čo internet používa pravidelne 96 percent mladých vo veku 16 – 24 rokov , v kategórii starších ľudí vo veku od 55 do 74 rokov je to len vyše polovica ( 57 % ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
173,Európska komisia zverejnila Výzvu na predkladanie návrhov – EACEA 40/2016 v rámci programu Erasmus+ ( centralizované projekty ) „ KA3 – Partnerstvá v oblasti OVP – podnikanie zamerané na vzdelávanie prácou a učňovstvo ” ( 2016/C 384/06 ) .,B-ORG I-ORG O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
515,"Tento Greenblattov výrok môže predznamenávať odklon od dlhoročnej politiky Spojených štátov , ktoré si mysleli , že izraelská výstavba na územiach obsadených Izraelom po vojne v roku 1967 sťažuje dosiahnutie mierovej zmluvy s Palestínčanmi .",O B-PER O O O O O O O B-LOC I-LOC O O O O O O O O O O O B-LOC O O O O O O O O O O B-PER O
457,""" Spojené štáty sú dôležitý partner a spojenec Slovenska aj Európskej únie a považujem za dôležité , že to tak zostane aj v budúcnosti , "" dodal prezident Kiska .",O B-LOC I-LOC O O O O O B-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O O B-PER O
675,Martinus . sk > Knihy od : Donald J . Trump,B-ORG I-ORG O O O O O B-PER I-PER I-PER I-PER
135,Peniaze z Bruselu k nám neprichádzajú od decembra minulého roka .,O O B-LOC O O O O O O O O
688,"Máme možnost vidět jak funguje den po dni , jak vede svůj život , jak si povídá s přáteli a rodinou , jak se střetává s nepřáteli , jak efektivně kupuje špičková kasina . . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
261,"Najnovší prieskum Eurostatu ukázal , že 14 percent Európanov ešte nikdy nepoužilo internet , pričom na Slovensku je to 15 percent .",O O B-ORG O O O O O B-PER O O O O O O O B-LOC O O O O O
742,"Prinútime Apple začať vyrábať tie jeho čertovské počítače a veci v tejto krajine , a nie v iných . """,O B-ORG O O O O O O O O O O O O O O O O O O
482,"V priebehu roka postupne získaval popularitu v prieskumoch , keď otvoril témy ako múr na hranici s Mexikom , ilegálna imigrácia všeobecne alebo dočasný zákaz imigrácie moslimov do USA .",O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O B-LOC O
260,Najnovší ročný prieskum vývoja v oblasti zamestnanosti a sociálnej situácie v Európe prináša povzbudivé výsledky .,O O O O O O O O O O O B-LOC O O O O
816,"Na internete je aj iná petícia , ktorou jej signatári chcú primať veľké firmy , aby ukončili obchodné vzťahy s Trumpovými spoločnosťami .",O O O O O O O O O O O O O O O O O O O O B-PER O O
645,R . Kaliňák :,B-PER I-PER I-PER O
412,Tá pritom už koncom vlaňajška prejavovala známky oslabovania .,O O O O O O O O O
448,Víťazom amerických prezidentských volieb sa stal Donald Trump | Info .sk Víťazom amerických prezidentských volieb sa stal republikánsky prezidentský kandidát Donald Trump .,O O O O O O B-PER I-PER O O O O O O O O O O O O B-PER I-PER O
696,"Také vás naučí , jak působit na lidi - jakým způsobem je opravit nebo konstruktvně . . .",O O O O O O O O O O O O O O O O O O
496,"Dovtedy musí stihnúť nielen zostaviť svoj kabinet , ale aj pripraviť sa na najhoršie – na prípadný teroristický útok na Spojené štáty .",O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O
318,"Európska komisárka pre hospodársku súťaž Margrethe Vestagerová uviedla , že tieto tri banky si nelegálne vymieňali citlivé informácie a uzavreli kartelovú dohodu s cieľom dosahovať zisk na trhu špecializovaných finančných produktov .",O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O
169,Viac informácií .,O O O
476,"Od roku 2005 je Trump ženatý s Melaniou Knaussovou , s ktorou má syna Barrona ( 2006 ) .",O O O O B-PER O O B-PER I-PER O O O O O B-PER O O O O
429,„ Tým prvým je masívny nárast verejného dlhu .,O O O O O O O O O
68,"Viacero ministrov na národnej úrovni sa zúčastnilo aj na ostatnom fóre , ktoré sa uskutočnilo v Ulme minulý rok .",O O O O O O O O O O O O O O O O B-LOC O O O
419,"Po víkende má na svojom konte spolu 384 hlasov delegátov , no stále je ďaleko od cieľa a musí vyhrať 1237 hlasov delegátov , aby získal nomináciu za Republikánsku stranu .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O
817,Túto petíciu už podporilo 85 . 513 ľudí .,O O O O O O O O O
225,""" Banky musia dodržiavať pravidlá hospodárskej súťaže EÚ rovnako ako ktorékoľvek iné firmy operujúce na jednotnom európskom trhu , "" vyhlásila v Bruseli komisárka EÚ pre hospodársku súťaž Margrethe Vestagerová .",O O O O O O O B-LOC O O O O O O O O O O O O O O B-LOC O B-LOC O O O B-PER I-PER O
333,"Komisia navrhovala úplný zákaz predaja najnebezpečnejších poloautomatických strelných zbraní vrátane všetkých poloautomatických zbraní AK47 alebo AR15 , ako aj zákaz predaja útočných zbraní súkromným zberateľom .",O O O O O O O O O O O O O B-MISC O B-MISC O O O O O O O O O O
433,Tvrdé vyhlásenia smerom k Číne .,O O O O B-LOC O
611,"K prvým väčším peniazom prišiel už ako tridsaťročný medzi zlatokopmi na rieke Yukon , kde si otvoril lokál , ktorý mu veľmi vynášal .",O O O O O O O O O O O O B-LOC O O O O O O O O O O O
565,SK | Donald Trump bojuje s veternými mlynmi .,O O B-PER I-PER O O O O O
437,"Hoci neskôr poprel , že by to bol povedal , noviny zverejnili nahrávku .",O O O O O O O O O O O O O O
567,Donald Trump sa mal v pláne zastaviť výstavbu veternej farmy blízkosti jeho golfového rezortu v Aberdeene .,B-PER I-PER O O O O O O O O O O O O O B-LOC O
14,"Rezort školstva sa na konci roka 2015 chválil , že sa podarilo pripojiť 218 škôl , vykopalo sa 700 km a použilo cez 1 000 km optických káblov a 3 500 koncových zariadení .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
72,"Komisia poukazuje na nečinnosť rezortu , ako i na rizikové projekty .",O O O O O O O O O O O O
793,"Trojnásobná držiteľka Oscara , ktorá je najčastejšie nominovanou herečkou na zlatú sošku , zaspievala pieseň z muzikálu Kiss Me , Kate .",O O B-MISC O O O O O O O O O O O O O O B-MISC I-MISC I-MISC I-MISC O
805,Donald Trump si zavaril .,B-PER I-PER O O O
