index,sentence,ner
745,"Nicméně , abych aby bych nevířil vášně – řekněme si , že by se to nemuselo nálepkovat jako solidarita .",O O O O O O O O O O O O O O O O O O
6451,"Téměř 56 milionů obyvatel Anglie vyzval , aby aby by zůstali doma a vycházeli jen v případě nutnosti .",O O O O B-LOC O O O O O O O O O O O O
7777,"Jak Rusové upozorňují , po roce 2019 může Bulharsko začít přijímat ruský plyn plynovodem „ Turkish Stream “ .",O B-PER O O O O O O B-LOC O O O O O O B-PRO I-PRO O O
10802,"Leteckým společnostem rostou náklady , ale bojí se zvyšovat ceny letenek .",O O O O O O O O O O O O
8025,"Minulý týden ministr zahraničí Rex Tillerson ve Varšavě opět potvrdil dříve oznámený americký postoj , že návrh nového plynovodu z Ruska „ ohrožuje energetickou bezpečnost a stabilitu v celé Evropy “ Nový plynovod , který spolu s „ Nord Streamem “ bude zodpovídat za čtvrtinu plynu dováženého do Evropy , se dokonce loni v srpnu stal terčem protiruských amerických sankcí .",O O O O B-PER I-PER O B-LOC O O O O O O O O O O O O B-LOC O O O O O O O O B-LOC O O O O O O O O B-PRO I-PRO O O O O O O O O B-LOC O O O O O O O O O O O O
5454,""" Kdokoli objeví vakcínu , musí se o ni podělit , "" prohlásil .",O O O O O O O O O O O O O O
9639,Stávka za vyšší platy a lepší pracovní podmínky začala na dvanácti německých letištích v noci na středu a oficiálně skončila dnes v 02 : 59 SELČ .,O O O O O O O O O O O O O O O O O O O O O O O O O O O
8602,Handelsblatt : Plynovod Nord Stream 2 potřebuje nejen Německo !,B-PRO O O B-PRO I-PRO I-PRO O O B-LOC O
600,Demonstranti na protest také zapalovali pneumatiky .,O O O O O O O
5323,"Zbyly po něm statisícové , možná milionové ztráty .",O O O O O O O O O
8860,Nové propojení zlepší přístup středoevropských zemí ke zdrojům plynu v Baltském moři a Norsku .,O O O O O O O O O O B-LOC I-LOC O B-LOC O
1803,Italexit ?,B-EVT O
5189,"Situace se ale vyvíjela , naše země krizi zvládala poměrně dobře a zdálo se , že budeme ušetřeni dramatické vlny nákazy .",O O O O O O O O O O O O O O O O O O O O O O
8149,Nord Stream 2 ruského plynárenského koncernu Gazprom spočívá v rozšíření stávajícího plynovodu Nord Stream .,B-PRO I-PRO I-PRO O O O B-ORG O O O O O B-PRO I-PRO O
213,Matku čtyř dětí soud nařídil propustit na svobodu .,O O O O O O O O O
4224,"Unijní vyjednavač pro brexit Michel Barnier , který materiál prezentoval novinářům , zdůraznil , že o návrhu bude nyní jednat 27 zemí unie a na zřeteli bude i názor europarlamentu .",O O O B-EVT B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
7670,Putin a Merkelová se také zabývali kauzou éfa ukrajinské pobočky ruské tiskové agentury RIA Novosti zatčeného nedávno v Kyjevě .,B-PER O B-PER O O O O O O O O O O B-ORG I-ORG O O O B-LOC O
3107,Indové ale britské naděje výrazně zchladili .,B-PER O O O O O O
3400,""" My teď momentálně počítáme , kolik bude výnos DPH a dalších daní a náš podíl .",O O O O O O O O O O O O O O O O O
20,"„ Ve jménu základních lidských práv vyzýváme k ochraně života Bibiové , jejích příbuzných a obhájců a modlíme se za ně , “ píše se v prohlášení .",O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O
12248,"Velvyslanec v USA Hynek Kmoníček ještě dodává , že se prezident – pokud teď prohraje – pokusí v roce 2024 Bílý dům opět získat .",O O B-LOC B-PER I-PER O O O O O O O O O O O O O O O B-LOC I-LOC O O O
12112,Americké volby nebyly jen o Trumpovi s Bidenem .,B-EVT I-EVT O O O B-PER O B-PER O
735,"Připomenu , že ji před osmi lety odsoudili k trestu smrti , protože se coby křesťanka napila vody někde , kde neměla .",O O O O O O O O O O O O O O O O O O O O O O O
3353,2018 17 : 07 Celý článek,O O O O O O
8621,Zúčastněné společnosti se zabývají plánováním na základě stávajících právních předpisů .,O O O O O O O O O O O
8330,"„ Invaze do Gruzie , nelegální anexe Krymu a vojenská intervence na Ukrajině ukazují pravé záměry Ruska , “ řekl v pondělí Duda .",O B-EVT I-EVT I-EVT O O B-EVT I-EVT O O O O B-LOC O O O B-LOC O O O O O B-PER O
7652,Podle jeho názoru je uzavření smlouvy se společností Kvaerner úspěchem ruského obchodu .,O O O O O O O O B-ORG O O O O
7355,Zatím .,O O
1153,Pomoci už j í může pouze Nejvyí soud .,O O O O O O O O O
11346,"Odborové svazy irských nízkonákladových aerolinek Ryanair zastupující zaměstnance palubního personálu ve Španělsku se předběžně dohodly s vedením aerolinek na kolektivní smlouvě a odvolaly stávky , které se měly uskutečnit 10 . a 13 . ledna .",O O O O O B-ORG O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O
10588,"Loni v prosinci se firmě podařilo odvrátit rozsáhlé stávky , když se poprvé ve své historii rozhodla uznat odborové svazy .",O O O O O O O O O O O O O O O O O O O O O
2469,V Severním Irsku brexit nechtějí .,O B-LOC I-LOC B-EVT O O
9115,Rozruch vyvolává zejména právě plánované rozšíření plynovodu Nord Stream .,O O O O O O O B-PRO I-PRO O
6059,Hospitalizovaných je téměř 6 tisíc .,O O O O O O
6799,Podle vicepremiérky Taťjany Golikovové by vakcinace mohla začít koncem srpna nebo začátkem září .,O O B-PER I-PER O O O O O O O O O O
8956,"USA budou finnančně přispívat jen státům , které k nim chovají respekt , podíl na mírových misích OSN sníží na 25 procent .",B-LOC O O O O O O O O O O O O O O O O B-ORG O O O O O
2345,"„ Na kontinentu jsme názor nezměnili , naše srdce jsou vám stále otevřena , “ dodal .",O O O O O O O O O O O O O O O O O
7976,Plánovaná délka plynovodu je přibližně 1230 kilometrů .,O O O O O O O O
3937,"Mluvčí britské vlády v pondělí v reakci na oznámení EU upozornil , že Londýn se s Bruselem "" ve více než jednom bodě "" chystané dohody o přechodném období neshoduje .",O O O O O O O O O B-ORG O O O B-LOC O O B-LOC O O O O O O O O O O O O O O
9377,"Smír skončil s dalším výrokem arbitráže , týkající se toho , že Gazprom oproti smlouvě snížil objem tranzitu přes ukrajinské území do Evropy .",O O O O O O O O O O O O B-ORG O O O O O O O O O B-LOC O
9633,Mohutná Florence .,O B-EVT O
5094,"A zítra bude mnohem větší , protože jsme tu všichni společně , abychom aby bychom lidem řekli pravdu .",O O O O O O O O O O O O O O O O O
11013,"Na největších německých letištích bylo ráno zrušeno pět z deseti letů , jejich seznam firma nezveřejnila .",O O O O O O O O O O O O O O O O O
750,"Naše představenstvo se tomu bude věnovat , předběžně mohu říct , že jakékoliv postihování advokáta jen proto , že vykonával svoji profesi a obhajoval klienta v trestním řízení , je nelidské a v rozporu s evropskými hodnotami , "" okomentoval pro Hlídací Pes .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRO I-PRO I-PRO
10729,Piloti protestují proti pomalému postupu rozhovorů o pracovních podmínkách .,O O O O O O O O O O
2903,Jo Marneyová ( 25 ) v jedné textové zprávě uvedla urážlivé poznámky o Markleové a černoších .,B-PER I-PER O O O O O O O O O O O B-PER O O O
10056,Zahrnuje zvýšení mezd a garanci délky pracovní doby .,O O O O O O O O O
3075,"Není ale jasné , zda Britové stihnou vyřešit své domácí spory o podobu brexitu , když se jim to nedaří už skoro dva roky od referenda o vystoupení z unie .",O O O O O B-PER O O O O O O O B-EVT O O O O O O O O O O O O O O O O O
5977,Platí také limit ohledně kontaktu lidí z různých domácností .,O O O O O O O O O O
10980,Frankfurt nad Mohanem / Praha 15 : 56 12 . září 2018,B-LOC I-LOC I-LOC O B-LOC O O O O O O O
4915,""" Všechny tyto nežádoucí jevy byly kvalifikovány jako nevýznamné , "" dodal Logunov .",O O O O O O O O O O O O B-PER O
3421,"Podle labouristického poslance Stephena Doughtyho nebudou moci miliony občanů EU věřit po brexitu systému , který neoprávněně zavírá a deportuje .",O O O B-PER I-PER O O O O B-ORG O O B-EVT O O O O O O O O
6786,"Přinejmením trapas , přinejhorím nebezpečí .",O O O O O O
9606,"Ryanair sdělil , že se bude snažit minimalizovat dopad protestů na zákazníky .",B-ORG O O O O O O O O O O O O
8367,"Projekt plánovaného plynovodu Nord Stream 2 z Ruska do Německa nezvýší energetickou bezpečnost Evropy , ani její energetickou nezávislost .",O O O B-PRO I-PRO I-PRO O B-LOC O B-LOC O O O B-LOC O O O O O O
11453,Stávky zaměstnanců .,O O O
346,Bibiová rouhání vždy odmítala .,B-PER O O O O
9175,Premiér Babiš bude dnes jednat s americkým ministrem energetiky,O B-PER O O O O O O O
9637,"Ryanair se vzpamatovává ze stávky v Německu , hrozí další protesty",B-ORG O O O O O B-LOC O O O O
4153,"Ostatních 27 zemí EU i unijní vyjednavač pro brexit Michel Barnier v minulých týdnech opakovaně žádali , aby aby by britská strana přesněji specifikovala , jak si budoucí vztahy po brexitu a po případném následném přechodném období představuje .",O O O B-ORG O O O O B-EVT B-PER I-PER O O O O O O O O O O O O O O O O O B-EVT O O O O O O O O
3912,Rozhodnutí opustit EU učinili Britové v referendu v červnu 2016 .,O O B-ORG O B-PER O O O O O O
2089,"Všichni teď ale hlavně doufají , že se v Severním Irsku neobnoví nacionalistické a sektářské vášně .",O O O O O O O O O B-LOC I-LOC O O O O O O
8173,"Gazprom kromě projektu Nord Stream 2 plánuje rovněž vybudování minimálně jedné větvě plynovodu TurkStream , která by přepravovala ruský plyn do jižní Evropy .",B-ORG O O B-PRO I-PRO I-PRO O O O O O O O B-PRO O O O O O O O O B-LOC O
8950,"Náměstek amerického ministra energetiky Dan Brouillette před několika dny v rozhovoru s německým listem Bild uvedl , že americké společnosti by mohly začít dodávat do Německa zkapalněný zemní plyn nejpozději do čtyř let .",O O O O B-PER I-PER O O O O O O O O B-PRO O O O O O O O O O O B-LOC O O O O O O O O
8649,"Americký prezident Donald Trump u příležitosti nedávné návštěvy Evropy kritizoval Německo , které podle něj na jedné straně žádá pakt NATO o ochranu před Moskvou a na druhé straně Rusku hradí miliardy za plyn .",O O B-PER I-PER O O O O B-LOC O B-LOC O O O O O O O O O B-ORG O O O B-LOC O O O O B-LOC O O O O O
8245,jede také francouzský prezident Emmanuel Macron a japonský premiér Šinzó Abe .,O O O O B-PER I-PER O O O B-PER I-PER O
9920,Vyjede jen polovina příměstských vlaků a zkomplikuje se tak doprava na pařížská letiště .,O O O O O O O O O O O O O O
6620,"Bylo by to praktické , jenže nevíme , jestli se to stane .",O O O O O O O O O O O O O
3250,"Britská vláda premiérky Theresy Mayové dlouhodobě popírá , že by se zemi po brexitu mělo vést hůře .",O O O B-PER I-PER O O O O O O O O B-EVT O O O O
3810,"Kritizují tak požadavky Londýna , který by si rád zachoval některé výhody plynoucí z přístupu na volný trh , aniž by dodržoval rovněž s ním spojené povinnosti .",O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O
9467,"„ Dánsko byl požádáno o rozhodnutí o výstavbě Nord Stream - 2 , ale upřímně řečeno , myslím , že je to rozhodnutí , která má být společně přijato s Německem , “ navázal na tiskové konferenci dánský premiér Lars Løkke Rasmussen .",O B-LOC O O O O O O B-PRO I-PRO I-PRO I-PRO O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O B-PER I-PER I-PER O
5849,"Samozřejmě , jako snad každý občan ČR , dojmy mám velmi rozporuplné .",O O O O O O B-LOC O O O O O O
49,Rodina Bibiové očekávala její propuštění ve čtvrtek večer .,O B-PER O O O O O O O
216,Asia Bibiová byla zatčena v roce 2009 po hádce s muslimskými ženami .,B-PER I-PER O O O O O O O O O O O
386,"„ Potřebuji zůstat naživu , abych aby bych mohl bojovat za Asia Bibiovou , "" uvedl právník .",O O O O O O O O O B-PER I-PER O O O O O
1371,Podle jednoho ze scénářů by mohla být vyspělejším regionům zastavena podpora z Evropského fondu pro regionální rozvoj a Evropského sociálního fondu .,O O O O O O O O O O O O B-PRO I-PRO I-PRO I-PRO I-PRO O B-PRO I-PRO I-PRO O
7322,"Zájemci o čistě mechanická auta , která nejsou prošpikována technologiemi , by si měli pospíšit s jejich koupí ( ačkoliv na trhu už stejně příliš takových modelů není ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3483,"„ Důvodem , proč společnost předložila žádost o německou bankovní licenci , je zajistit , aby aby by mohla po brexitu poskytovat kontinuální podporu svým prodejcům i zákazníkům , “ uvedl mluvčí společnosti .",O O O O O O O O O O O O O O O O O O B-EVT O O O O O O O O O O O O O
3087,"Země Evropské unie požadují , aby aby by Británie plně respektovala právo na volný pohyb osob po celou dobu přechodného období , které nastane poté , co z EU příští rok v březnu vystoupí .",O B-ORG I-ORG O O O B-LOC O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O
2308,"This Saturday , thousands of people from all walks of life will be marching on Parliament to demand a on the final Brexit deal .",O O O O O O O O O O O O O O O O O O O O O O B-EVT O O
4180,"Chceme , aby aby by mohli zůstat , a umožníme jim to , “ uvedla britská premiérka .",O O O O O O O O O O O O O O O O
818,"Podle AP není pravděpodobné , že tak soud učiní , přezkoumání případů se ale často táhne roky .",O B-ORG O O O O O O O O O O O O O O O O
4746,"Jetě v roce 2015 získala UKIP v parlamentních volbách 12 , 6 procenta hlasů , byť to stačilo pouze na jedno křeslo v parlamentu .",O O O O O B-ORG O O O O O O O O O O O O O O O O O O O
5422,""" Bude trvat ještě tak dva měsíce , než se dostaneme na hodnoty , které budou přijatelné .",O O O O O O O O O O O O O O O O O O
5586,Docentu Valenčíkovi se chce zvracet,O B-PER O O O
11688,"Také letiště v Charleroi , druhé největší v zemi , které denně přijme a odbaví na dvě stovky letů a odkud operuje zejména společnost Ryanair , zrušilo všechny linky a zůstalo zcela uzavřené .",O B-LOC I-LOC I-LOC O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O
5679,"Peking slíbil , že vakcína bude dostupná do konce roku .",B-LOC O O O O O O O O O O
3599,Británie totiž podle ní odmítá jurisdikci evropského soudu .,B-LOC O O O O O B-ORG I-ORG O
12126,Co se bude dít dál ?,O O O O O O
11238,V porovnání s dubnem 2017 se jedná o desetiprocentní růst .,O O O O O O O O O O O
6034,"Počítá se přitom s tím , že studenti , které letos čekají zkoušky , se vrátí 11 . ledna .",O O O O O O O O O O O O O O O O O O O O
7415,„ Evropská komise schválila český systém podpory pro obnovitelné zdroje uvedené do provozu před rokem 2013 .,O B-ORG I-ORG O O O O O O O O O O O O O O
5779,"Podruhé byl však pozitivně testován už 5 . června poté , co se u něj 28 . května opět projevily příznaky , tentokrát onemocnění provázela také dušnost a nedostatečné okysličení krve .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
9299,"Potrubí má být položeno od pobřeží Ruska přes Baltské moře do Německa vedle současného „ Nord Streamu "" .",O O O O O O B-LOC O B-LOC I-LOC O B-LOC O O O B-PRO I-PRO O O
7102,Na lanovky a vleky jen s respirátorem FFP 2 .,O O O O O O O O O O
4026,"Členy TPP je Japonsko , Kanada , Mexiko , Peru , Chile , Vietnam , Malajsie , Brunej , Singapur , Austrálie a Nový Zéland .",O B-ORG O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC I-LOC O
2049,Společnost tuto zprávu popřela .,O O O O O
7427,Evropská komise zveřejnila zprávy o výkonnosti členských států ve výzkumu a vývoji a aktualizovaný profil každé země spolu s ukazateli úspěšnosti v projektech programu Horizont 2020 .,B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O B-MISC I-MISC O
4063,Brusel chce vydusit Británii ?,B-LOC O O B-LOC O
9066,„ Můžeme dostat plyn přes potrubí .,O O O O O O O
5196,"V té době zdaleka nebylo jasné , jak to bude s vývojem vakcíny .",O O O O O O O O O O O O O O
6001,"V první fázi se plánuje , že do srpna dostane vakcíny 300 milionů lidí .",O O O O O O O O O O O O O O O
2729,Prioritou pro uzavření dohody o vystoupení je shoda nad zachováním práv unijních občanů v co nejširší míře .,O O O O O O O O O O O O O O O O O O
5759,"Jedna z otázek se týká například alergií , "" pokračovala Petroušová .",O O O O O O O O O O B-PER O
1180,Svoboda ( KDU - ČSL ) : Asia Bibi nesmí zemřít,B-PER O B-ORG I-ORG I-ORG O O B-PER I-PER O O
9436,"Chystaný plynovod má obejít země , přes které je do západní Evropy transportována velká část ruského plynu .",O O O O O O O O O O B-LOC I-LOC O O O O O O
1261,Ostře sledovaný případ Případ vyvolal velké emoce v Pákistánu i v zahraničí .,O O O O O O O O B-LOC O O O O
3781,"Jen ještě zatím nenašla odvahu přiznat veřejně , že během dalších 15 let bude britský růst nižší o 2 % , pokud by zůstali v jednotném trhu EU , o 5 % při rozsáhlé dohodě o volném obchodu s EU a o 8 % bez dohody .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O B-ORG O O O O O O O
9218,Odtud dále povede přes Bulharsko a Řecko nebo přímo pouze přes Bulharsko .,O O O O B-LOC O B-LOC O O O O B-LOC O
9680,"Odborový svaz německých pilotů Vereinigung Cockpit ( VC ) ve středu Ryanairu pohrozil dalšími stávkami , pokud vedení nepřijde s lepší nabídkou .",B-ORG I-ORG I-ORG I-ORG B-ORG I-ORG O B-ORG O O O B-ORG O O O O O O O O O O O
8941,"USA zavedou nové sankce proti Íránu , u KLDR jsou naopak ochotny ustupovat .",B-LOC O O O O B-LOC O O B-LOC O O O O O
2588,"Vláda Mayové v minulosti souhlasila jen se symbolickým schvalováním dalších svých kroků parlamentem v případě neexistence dohody , což po dnešním hlasování nadále platí .",O B-PER O O O O O O O O O O O O O O O O O O O O O O O
9582,"Piloti a palubní personál irského Ryanairu v Německu ve středu celý den stávkují , zrušeno je 150 ze 400 plánovaných letů ze země a do země .",O O O O O B-ORG O B-LOC O O O O O O O O O O O O O O O O O O O
9946,"Nejnovější stávku hodlají uspořádat v pátek odborové svazy palubního personálu v Belgii , Německu , Itálii , Nizozemsku , Portugalsku a Španělsku .",O O O O O O O O O O O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O
6761,V listopadu plánují vakcínu poskytnout do zahraničí .,O O O O O O O O
12454,Za půl roku už budou američtí občané znát jméno ( staro ) nového prezidenta .,O O O O O O O O O O O O O O O
6808,"„ Je to jako Sputnik , “ uvedl Kirill Dmitriev , který vede nadaci , jež vývoj očkování financuje .",O O O O B-PRO O O O B-PER I-PER O O O O O O O O O O
523,Vydupou si muslimové popravu ?,O O O O O
5793,"„ Kdysi , když počet mrtvých byl na velmi nízké úrovni , jsme se mohli utěšovat tím , že covid se dá vyléčit , ale úmrtí se samozřejmě vyléčit nedá a je to nesmírná ztráta pro naši společnost , pro rodiny těch , kdo zemřeli , pro všechny z nás , “ zalitoval prezident ve svém projevu ztrát jednotlivých lidí , kteří při současné pandemii zemřeli .",O O O O O O O O O O O O O O O O O O O B-EVT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
9727,"Větší problém může nastat v případě letů do Prahy , které obsluhují zaměstnanci ze zemí , kde stávka bude .",O O O O O O O O B-LOC O O O O O O O O O O O
6024,"Školské odbory po své dnešní schůzi chtějí , aby aby by toto opatření bylo z obav o zdraví učitelů i dětí rozšířeno na celou Anglii .",O O O O O O O O O O O O O O O O O O O O O O B-LOC O
11901,"A nebude to možná vědět ani v příštích týdnech , možná měsících .",O O O O O O O O O O O O O
2945,Prosazujeme co nejširší digitalizaci .,O O O O O
9657,"Stávka se podle něj bude konat v Itálii , Španělsku , Portugalsku , Belgii a Nizozemsku .",O O O O O O O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O
2132,"Chtějí všechno vyřešit , usadit se , začít si vytvářet nárok na trvalý pobyt .",O O O O O O O O O O O O O O O
7703,"Narážela tím na to , že vláda Borisova po nátlaku ze strany Evropské unie a Spojených států zastavila v prosinci 2014 projekt plynovodu South Stream .",O O O O O O O B-PER O O O O B-ORG I-ORG O B-LOC I-LOC O O O O O O B-PRO I-PRO O
4213,Média o tom informovala kancelář premiérky .,O O O O O O O
3502,"Pokud jde o Listinu základních práv EU , tak britská vláda tvrdí , že stejné záruky poskytuje občanům současné britské právo , proto je možné ji ze systému zcela vypustit .",O O O B-PRO I-PRO I-PRO I-PRO O O O O O O O O O O O O O O O O O O O O O O O O
7645,V roce 2017 byl Kyjev schopen získat obezřetnou podporu Evropské komise .,O O O O B-LOC O O O O B-ORG I-ORG O
7750,"Výjimka skončí na konci května a administrativa amerického prezidenta Donalda Trumpa dala najevo , že s jejím prodloužením nepočítá .",O O O O O O O O O B-PER I-PER O O O O O O O O O
6596,"Virus byl důkladně modifikovaný , aby aby by nezpůsoboval infekci u lidí a zároveň se „ tvářil “ více jako koronavirus .",O O O O O O O O O O O O O O O O O O B-EVT O
4744,Pak by se podle něj měla konat řádná volba nového éfa .,O O O O O O O O O O O O
6688,Jindy se ale liší .,O O O O O
2309,"Join them now & please RT this : — People ' s Vote UK ( @peoplesvote_uk ) 19 . června 2018 Boris Johnson , britský ministr zahraničí , se podle stejného zpravodaje nechal slyšet , že na premiérku tlačí , aby aby by nepovolila „ bláznivý a zdánlivě nekonečný měkký brexit “ , což znamená , že by země mimo jiné zůstala na společném evropském trhu .",O O O O O O O O O B-ORG I-ORG I-ORG I-ORG B-LOC O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O B-EVT O O O O O O O O O O O O O O O O
11542,"Společnost Stib , která provozuje dopravu v Bruselu , rovněž očekává silné výpadky .",O B-ORG O O O O O B-LOC O O O O O O
12184,"Každý stát USA má v celém kolegiu tolik volitelů , kolik má kongresmanů a senátorů .",O O B-LOC O O O O O O O O O O O O O
12155,- Kandidát Demokratické strany Joe Biden byl podle amerických médií zvolen novým prezidentem Spojených států .,O O B-ORG I-ORG B-PER I-PER O O O O O O O B-LOC I-LOC O
12098,Velký přehled kandidátů Demokratické strany na prezidenta USA – volby 2020,O O O B-ORG I-ORG O O B-LOC O B-EVT I-EVT
7110,"Pandemická komise , poradní orgán slovenské vlády , navrhla v pátek zpřísnění lockdownu , které by zahrnovalo i zákaz vycházení a omezení pohybu mezi jednotlivými okresy .",B-PRO I-PRO O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O
10182,"Z hlediska počtu přepravovaných cestujících jsou evropskou jedničkou , loni jejich služeb využilo na 130 milionů cestujících .",O O O O O O O O O O O O O O O O O O
1302,"O rok později ji soud uznal vinnou a vzhledem k tomu , že v Pákistánu se urážka islámu trestá smrtí , ji poslal na popraviště .",O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O
