index,sentence,ner
19373,""" Kłamliwa prasa "" Do Waszyngtonu zjechali na weekend działacze tzw . National Policy Institute ( NPI ) , ultraprawicowego think-tanku propagującego ideologię rasowej supremacji białych i konieczność utrwalenia hegemonii Amerykanów europejskiego pochodzenia w USA .",O O O O O B-LOC O O O O O O B-ORG I-ORG I-ORG O B-ORG O O O O O O O O O O O O O B-PER O O O B-LOC O
19917,Rok 2016 był dla Republikanów w Pensylwanii wyjątkowy .,O O O O B-ORG O B-LOC O O
7897,Zbliżający się brexit już to zmienił .,O O B-EVT O O O O
11734,Facebook wznawia śledztwo,B-PRO O O
12181,Federalna Agencja ds . Żywności i Leków chce zatwierdzać szczepionkę AstraZeneca dopiero w kwietniu .,B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O B-ORG O O O O
10693,"Odzyskała miejsce w ścisłej czołówce po tym , jak pół roku temu w związku z obawami dotyczącymi Brexitu wypadła z pierwszej piątki państw , w których inwestorzy najchętniej chcą prowadzić interesy .",O O O O O O O O O O O O O O O O O B-EVT O O O O O O O O O O O O O O
16475,"W sprawie projektu muszą się jeszcze wypowiedzieć właściwe instytucje w Szwecji , Danii i Rosji .",O O O O O O O O O O B-LOC O B-LOC O B-LOC O
8344,"Obóz rządzący ma wszystkie narzędzia , by zatrzymać obie te fale , jeśli tylko tego chce "" - powiedział .",O O O O O O O O O O O O O O O O O O O O
9376,Polityka klimatyczna może uratować budżet unijny po brexicie,O O O O O O O B-EVT
18062,Muszą sami sobie opłacać noclegi czy transfery z lotniska do hoteli .,O O O O O O O O O O O O
6786,– European Communities Act z 1972 r . stanowiący podstawę związku Zjednoczonego Królestwa z Unią .,O B-PRO I-PRO I-PRO O O O O O O O B-LOC I-LOC O B-ORG O
410,"Jedną z ofiar był liberalny gubernator Pendżabu , Salman Taseer , który został zabity w 2011 roku przez swego ochroniarza .",O O O O O O B-LOC O B-PER I-PER O O O O O O O O O O O
21248,"O godzinie 1.30 czasu polskiego zamknięto lokale wyborcze w Karolinie Północnej , Ohio oraz Wirginii Zachodniej .",O O O O O O O O O B-LOC I-LOC O B-LOC O B-LOC I-LOC O
15632,"Ta ostatnia już zmieniła swoje prawo tak , by inwestycji na duńskie wody nie wpuścić .",O O O O O O O O O O O O O O O O
13900,"– Jeżeli te kryteria nie zostaną spełnione będę oczekiwał , że rektor WUM wyciągnie konsekwencje wobec osób , które podjęły te decyzje – wskazał szef MZ .",O O O O O O O O O O O O B-ORG O O O O O O O O O O O O B-ORG O
8429,"Innym dobrym rozwiązaniem byłaby była by umowa pomiędzy Wielką Brytanią a Unią skonstruowana podobnie do umowy , którą Bruksela podpisała ze Szwecją .",O O O O O O B-LOC I-LOC O B-ORG O O O O O O B-LOC O O B-LOC O
38,Legislatur w tym zakresie została znacznie zaostrzona w latach 80 . za rządów generała Muhammada Zia-ul-Haqa .,O O O O O O O O O O O O O O B-PER I-PER O
20090,Ale zaraza stała się faktem .,O O O O O O
16361,Nord Stream 2 ma biec równolegle do uruchomionego w 2011 r . gazociągu Nord Stream .,B-PRO I-PRO I-PRO O O O O O O O O O O B-PRO I-PRO O
11021,"Miałoby miało by kosztować osiem razy mniej niż szacowany na 140 mld funtów most Johnsona , bo byłoby było by go znacznie łatwiej zbudować : w miejscu bardziej osłoniętym od wiatrów i o nieporównanie mniejszej gęstości żeglugi niż kanał La Manche .",O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC I-LOC O
14033,Substancję dopuszczono także do użytku na Białorusi i w Argentynie .,O O O O O O B-LOC O O B-LOC O
11037,"Hettie Burrows , która w zeszłym roku przebiegła dwa maratony , przyznała , że podczas pracy czuła ból , którego się nie spodziewała .",B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O
1956,"Ale wówczas , na kilka miesięcy przed wyborami do Parlamentu Europejskiego , czasu na uzgodnienia już nie będzie .",O O O O O O O O O B-ORG I-ORG O O O O O O O O
4878,"Jeśli Londyn straci wpływ na tworzenie zasad regulujących przepływ elektryczności i gazu w Europie , to import , na którym polegamy przestanie być tak wygodny , "" - powiedział Neil Cornelius , dyrektor zarządzający w Berkeley Research Group LLC .",O B-LOC O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O B-PER I-PER O O O O B-ORG I-ORG I-ORG I-ORG O
19663,Pierwsza odsłona odbyła się w roku 1989 .,O O O O O O O O
3818,"Połączenia między polskimi bankami a międzynarodowym rynkiem finansowym istnieją nie tylko na poziomie najbardziej ewidentnym , a więc właścicielskim , ale także na innych płaszczyznach , jak choćby na poziomie dostępu do rynków kapitałowych czy do innowacji produktowych powstających w krajach o najbardziej rozwiniętych sektorach finansowych .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
9193,"Inne proponowane przez PE praktyczne rozwiązania , to np . rozsiane po całym kraju punkty obsługi w bibliotekach publicznych czy biurach administracji lokalnej , gdzie starający się , w tym także osoby starsze , z niepełnosprawnością czy nieumiejące posługiwać się technologią cyfrową będą mogły bezpiecznie zeskanować swoje paszporty i inne dowody tożsamości .",O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
13738,Zabraliście Zabrali ście dla mnie szczepionkę .,O O O O O
20268,Po porannym głosowaniu Pence powrócił na kampanijną trasę .,O O O B-PER O O O O O
11297,Ustawa przeszła w niższej izbie parlamentu stosunkiem głosów 324 do 295 .,O O O O O O O O O O O O
5913,"Oficjalne informacje wskazują , że kwiaty znalazły się na stroju na życzenie panny młodej , w co należy wątpić .",O O O O O O O O O O O O O O O O O O O O
13003,"Dzień później biuro prezydenta Ukrainy Wołodymyra Zełenskiego poinformowało , że ministerstwo ochrony zdrowia podpisało kontrakt na dostawy w maksymalnie krótkim terminie szczepionki przeciwko koronawirusowi produkcji chińskiej firmy Sinovac Biotech .",O O O O B-LOC B-PER I-PER O O O O O O O O O O O O O O O O B-EVT O O O B-ORG I-ORG O
5159,"Wyjście z Unii byłby był by wówczas równie absurdalne , co pomysł , by Kalifornia miała się dziś oderwać od USA .",O O B-ORG O O O O O O O O O B-LOC O O O O O B-LOC O
14164,"Pytany ile z tych osób , było osobami spoza grupy "" 0 "" . odparł : "" W tej chwili system raportowania jest uruchamiany , takich precyzyjnych informacji jeszcze nie będziemy mieli "" .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
6349,""" Mówią perfekcyjnie po niemiecku i te niemieckie korzenie są bardzo ważne dla ich tożsamości .",O O O O O O O O O O O O O O O O
19840,"Oczekuje się , że po zaprzysiężeniu Trumpa na prezydenta 20 stycznia , będzie pełnić rolę nieformalnego doradcy ojca .",O O O O O O B-PER O O O O O O O O O O O O
4027,"Trzeba zrobić wszystko , aby przekraczanie granic pozostało maksymalnie proste .",O O O O O O O O O O O
15152,DGP : Polska chce zbudować koalicję przeciwko Nord Stream 2,B-PRO O B-LOC O O O O B-PRO I-PRO I-PRO
13464,Wreszcie istotny jest wiek - szczepimy osoby od 16 lat wzwyż .,O O O O O O O O O O O O
9418,Dlaczego brakuje ?,O O O
4529,"Ten wątek podjął "" NYT "" .",O O O O B-PRO O O
1279,Koloseum podświetlone na czerwono .,B-LOC O O O O
14209,"Jaśkowiak nie widzi niczego złego w tym , że zostali oni zaszczepieni poza kolejnością .",B-PER O O O O O O O O O O O O O O
20788,"Tym stanem mogłaby mogła by być Arizona ( 11 ) , gdzie średnia przewaga Bidena wynosi 2,2 pkt proc . , a trzy sondaże wskazują na zwycięstwo Trumpa .",O O O O B-LOC O O O O O O O B-PER O O O O O O O O O O O O B-PER O
15708,Austria proponuje wyłączenie Nord Stream 2 z dyrektywy gazowej .,B-LOC O O B-PRO I-PRO I-PRO O O O O
14103,"Francja : Prawie 12,5 tys . nowych zakażeń koronawirusem i 116 kolejnych zgonów",B-LOC O O O O O O O B-EVT O O O O
5634,PE chce ambitnej WPR .,B-ORG O O B-PRO O
11555,"Umowa z Kanadą nie zawiera jednak żadnych preferencji dotyczących usług , w tym finansowych , a na tym bardzo zależy Wielkiej Brytanii .",O O B-LOC O O O O O O O O O O O O O O O O O B-LOC I-LOC O
10921,W . Brytania : Davis : nie będzie wpłaty do budżetu UE bez umowy o Brexicie,B-LOC I-LOC I-LOC O B-PER O O O O O O B-ORG O O O B-EVT
12945,"Jednak na niektórych terenach , m.in . Londynie i części południowo - wschodniej Anglii szkoły podstawowe na razie pozostaną zamknięte .",O O O O O O O B-LOC O O O O O B-LOC O O O O O O O
8679,Głównym tematem konferencji był jednak brexit .,O O O O O B-EVT O
13643,Dr hab . n . med . Ernest Kuchar udzielił wywiadu dla portalu Polsat News .,O O O O O O O B-PER I-PER O O O O B-PRO I-PRO O
2338,"Można przewidywać , że negocjacje z Wielką Brytanią będą ukierunkowane na zawarcie nawet dalej idącego porozumienia o współpracy , gdzie chodzi o maksymalne uproszczenie formalności , więc trudno powiedzieć , czy jakakolwiek z dotychczasowych umów o wolnym handlu może być tu wiodącym wzorem .",O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3021,"Zaznaczył przy tym , że czasu na wypracowanie jego ostatecznej , wiążącej wersji pozostało niewiele .",O O O O O O O O O O O O O O O O
9697,"To , że najbliższe dni przyniosą kolejne informacje jest niemal pewne .",O O O O O O O O O O O O
19661,Tour de Trump .,B-MISC I-MISC I-MISC O
19078,"W półroczu kwiecień - wrzesień obejmującym kluczowy okres letnich urlopów linia zmniejszyła zysk netto o 7 proc . do 1,2 mld euro z powodu wzrostu cen paliwa , nadmiaru mocy przewozowych i konsekwencji strajków na rezerwacje .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
12403,"Rozumiemy , że każda kontrowersyjna wypowiedź spotyka się z ogromnym zainteresowaniem społeczeństwa , jednakże taka opinia lub niesprawdzona informacja może wpłynąć na decyzje wielu ludzi dotyczących szczepień "" – podkreśliła placówka .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
11635,"W praktyce jednak , jeśli zdążą z negocjacjami w tym roku , to przy odrobinie szczęścia mogłoby mogło by dojść do ratyfikowania porozumienia brexitowego do marca 2019 r .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
15619,Finowie klepnęli Nord Stream-2 .,B-PER O O O O
13519,"Ale Chiny , USA i Wielka Brytania zaszczepiły już kilka milionów ludzi .",O B-LOC O B-LOC O B-LOC I-LOC O O O O O O
3846,"Premier Walii , w wywiadzie udzielonym korespondentowi Polskiego Radia Adamowi Dąbrowskiemu , mówił , że jedną z istotnych kwestii , które należy rozwiązać w związku z Brexitem jest strategia migracyjna .",O B-LOC O O O O O B-PRO I-PRO B-PER I-PER O O O O O O O O O O O O O O O B-EVT O O O O
8870,"Szef Rady Europejskiej zapewnił , że UE nie chce stawiać muru między Unią a Wielką Brytanią , ponieważ nadal będą najbliższymi sąsiadami , jednak w przypadku gdy Brytyjczycy chcą opuścić jednolity rynek , unię celną , a także zrezygnować z jurysdykcji Trybunału Sprawiedliwości UE , jedyny możliwy model współpracy to umowa o wolnym handlu .",O B-ORG I-ORG O O O B-ORG O O O O O B-ORG O B-LOC I-LOC O O O O O O O O O O O B-PER O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O B-PRO I-PRO I-PRO I-PRO O
12668,Inaczej mogą powstać ogromne kolejki .,O O O O O O
485,Na kobietę nałożono również grzywnę w wysokości odpowiadającej dwuipółletnim zarobkom robotnika w Pakistanie .,O O O O O O O O O O O O B-LOC O
7703,Uruchomienie nowego systemu .,O O O O
14089,"Uważają , że próba zrobienia kozła ofiarnego z Centrum Medycznego Warszawskiego Uniwersytetu Medycznego jest niesprawiedliwa .",O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O
15851,"Według szefa państwa po uruchomieniu Nord Stream 2 Ukraina będzie traciła 3 mld dolarów rocznie , co jest równowartością jej rocznego budżetu obronnego .",O O O O O B-PRO I-PRO I-PRO B-LOC O O O O O O O O O O O O O O O
1609,"Pojawiły się też nowe kryteria ( poza dotychczasowym - zamożnością regionu ) , takie jak np . stopa bezrobocia , co faworyzuje kraje Południa ( np . Grecję ) .",O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O B-LOC O O
2714,"Możemy mieć do czynienia z tym , że część kontrahentów zdecyduje się przerzucić ładunki z transportu samochodowego na kontenerowy transport morski .",O O O O O O O O O O O O O O O O O O O O O O
11341,"Korzyść dla polskich firm świadczących takie usługi wystąpi nawet , jeśli nie ma możliwości bezpośredniego przypisania kwot podatku naliczonego do konkretnych usług finansowych świadczonych na rzecz brytyjskich ( czy w ogóle pozaunijnych ) podmiotów .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2098,"Europejska unia celna jest umową handlową , która eliminuje cła między państwami członkowskimi UE .",O O O O O O O O O O O O O B-ORG O
406,W kwietniu pakistański student został pobity na śmierć przez niewielką grupę na kampusie uniwersyteckim w mieście Mardan z powodu oskarżeń o udostępnienie bluźnierczych materiałów na Facebooku .,O O O O O O O O O O O O O O O O B-LOC O O O O O O O O B-PRO O
20186,"Myślę , że poniekąd ta świadomość istnieje , a nam zależy , żeby była jak najszersza .",O O O O O O O O O O O O O O O O O
6854,"W połowie stycznia szef grupy ds . brexitu w Parlamencie Europejskim i lider frakcji liberalnej Guy Verhofstadt zwrócił uwagę , że w okresie przejściowym Brytyjczycy nie będą mogli wybierać , co akceptują , a czego nie i podkreślił , że w tym czasie cały dorobek prawny UE musi być wobec Wielkiej Brytanii stosowany .",O O O O O O O B-EVT O B-ORG I-ORG O O O O B-PER I-PER O O O O O O O B-PER O O O O O O O O O O O O O O O O O O O O O B-ORG O O O B-LOC I-LOC O O
12500,Ten proces potrzebuje wieloletniej ekspertyzy i odpowiedniego wyposażenia ” .,O O O O O O O O O O
14391,Skróceniu ulega przede wszystkim czas od identyfikacji „ wroga ” do stworzenia terapeutyku .,O O O O O O O O O O O O O O
5070,"We wczorajszej wypowiedzi główny negocjator ws . Brexitu z ramienia UE , Michel Barnier stwierdził , że wyjście Wielkiej Brytanii jest scenariuszem w którym obie strony “ przygrywają ” , jednak koszt dla Zjednoczonego Królestwa będzie zdecydowanie większy niż dla UE .",O O O O O O O B-EVT O O B-ORG O B-PER I-PER O O O O B-LOC I-LOC O O O O O O O O O O O O O B-LOC I-LOC O O O O O B-ORG O
9672,"BMW odnotowało 5,3-proc . wzrost zysku operacyjnego w 2017 r . głównie z powodu rosnącego popytu na wysokomarżowe sportowe pojazdy użytkowe .",B-ORG O O O O O O O O O O O O O O O O O O O O O
11165,"Były brytyjski premier Tony Blair ostrzegł w czwartek , że europejscy liderzy powinni zrezygnować z "" fatalizmu wobec brexitu "" i pozostawić otwarte drzwi do wstrzymania procesu wyjścia W . Brytanii z UE , jeśli Brytyjczycy zmieniliby zmienili by zdanie w tej sprawie .",O O O B-PER I-PER O O O O O O O O O O O O O B-EVT O O O O O O O O O B-LOC I-LOC I-LOC O B-ORG O O B-PER O O O O O O
1587,"Analiza rozpatruje trzy scenariusze : pozostanie w unijnym wspólnym rynku , kompleksową umowę o wolnym handlu z UE oraz brak umowy i relacje na podstawie ogólnych reguł Światowej Organizacji Handlu ( WTO ) .",O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O B-ORG I-ORG I-ORG O B-ORG O O
11337,"Wówczas , zgodnie z ustawą o VAT , miejscem świadczenia tych usług jest siedziba albo miejsce zamieszkania ich nabywcy .",O O O O O O O O O O O O O O O O O O O O
6049,"– Eksport brytyjski do Polski wzrósł dwukrotnie , natomiast , ku zaskoczeniu strony brytyjskiej , eksport z Polski do Wielkiej Brytanii zwiększył się trzykrotnie – wskazała Emilewicz .",O O O O B-LOC O O O O O O O O O O O O B-LOC O B-LOC I-LOC O O O O O B-PER O
2000,"Michel Barnier , który kieruje unijnym zespołem negocjatorów pracujących nad umową określającą warunki opuszczenia przez Wielką Brytanię Unii Europejskiej , wezwał Londyn do jasnego określenia czy po brexicie chce pozostać częścią unii celnej i wspólnego rynku .",B-PER I-PER O O O O O O O O O O O O O B-LOC I-LOC B-ORG I-ORG O O B-LOC O O O O O B-EVT O O O O O O O O O
6935,"Premier Belgii podczas ubiegłotygodniowej debaty w PE przyznał , że belgijskie przepisy dotyczące przyznawania obywatelstwa są w kilku miejscach sprzeczne i obiecał przyjrzeć się bliżej sprawie , ale więcej deklaracji składać nie chciał .",O B-LOC O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O
10577,""" Dawajcie ! "" - zachęcał .",O O O O O O O
9823,"EBI , w ramach którego działa Europejski Fundusz Inwestycji Strategicznych ( EFIS ) , pochwalił się też wynikami dotyczącymi tzw . planu Junckera ( szefa Komisji Europejskiej ) , którego celem jest zwiększenie poziomu inwestycji w UE .",B-ORG O O O O O B-ORG I-ORG I-ORG I-ORG O B-ORG O O O O O O O O O B-PRO I-PRO O O B-ORG I-ORG O O O O O O O O O B-ORG O
2034,Wciąż sporna pozostaje jednak kwestia granicy irlandzkiej .,O O O O O O O O
20394,"Zauważył bowiem , że wielu klientów kupuje ciasteczka z Trumpem tylko po to , żeby demonstracyjnie odgryźć mu głowę .",O O O O O O O O O B-PER O O O O O O O O O O
7359,"W gazecie "" The Sun "" ukazał się artykuł o tytule "" Brextortion "" , który można przetłumaczyć jako "" szantaż brexitowy "" ( połączenie angielskich słów "" brexit "" i "" extortion "" - przyp . red . ) .",O O O B-PRO I-PRO O O O O O O O B-PRO O O O O O O O O O O O O O O O B-EVT O O O O O O O O O O O O
399,Pakistan : Szyita skazany na śmierć za wpisy na Facebooku,B-LOC O O O O O O O O B-PRO
12538,A drugi powód ?,O O O O
19842,"Jak doniósł "" New York Times "" niedawno spotkała się z aktorem Leonardem DiCaprio , który wręczył jej kopię swojego filmu dokumentalnego właśnie o zmianach klimatu .",O O O B-ORG I-ORG I-ORG O O O O O O B-PER I-PER O O O O O O O O O O O O O
19243,UE winna być przeciwciałem przeciwciał em tego wirusa ” .,B-LOC O O O O O O O
6902,Opublikowany w trakcie głosowania wynik badania prowadzonego do środowego wieczora wskazuje na minimalną przewagę zwolenników pozostania w UE .,O O O O O O O O O O O O O O O O O B-ORG O
16422,- Jego celem jest zniszczenie tranzytowego potencjału mojego kraju - dodaje .,O O O O O O O O O O O O
6914,"I zapowiedział , że będzie śledził reakcje giełd tuż po zakończeniu głosowania w Wielkiej Brytanii .",O O O O O O O O O O O O O B-LOC I-LOC O
10633,"Politycy PiS wiedzą jednak , że nawet w ich elektoracie ciągle przeważają opinie , iż członkostwo UE jest dla Polski korzystne .",O B-ORG O O O O O O O O O O O O O O B-ORG O O B-LOC O O
18697,REKLAMA .,O O
20080,"Trump jest ofensywny , ruchliwy , aktywny .",B-PER O O O O O O O
15168,Szwedzi poddali się Rosjanom w sprawie Nord Stream2,B-PER O O B-PER O O B-PRO I-PRO
2359,"Należy również pamiętać , że kontrole celne służą również celom środowiskowym , ochronie konsumentów itp . Przykład .",O O O O O O O O O O O O O O O O O O
15485,"Przypomniano , że Urząd Górniczy miasta Stralsund wydał już oficjalne zezwolenie na budowę morskiego odcinka Nord Stream 2 na wodach terytorialnych Niemiec .",O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O B-ORG I-ORG I-ORG O O O B-LOC O
15433,"W ocenie eksperta nie oznacza to , że projekt Nord Stream 2 nie powstanie .",O O O O O O O O O B-PRO I-PRO I-PRO O O O
11144,W 2017 r . sprzedaż nowych samochodów w W . Brytanii zmalała najbardziej od 2009 r . z powodu tego podatku od diesli i malejącego zaufania konsumentów w związku z wychodzeniem kraju z UE .,O O O O O O O O B-LOC I-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O B-ORG O
12164,EMA raczej nie zatwierdzi szczepionki AstraZeneca w styczniu .,B-LOC O O O O B-ORG O O O
1390,"W wyniku kłótni , która się wywiązała , kobieta została oskarżona o obrazę Mahometa i skazana na śmierć .",O O O O O O O O O O O O O B-PER O O O O O
9737,"Od lipca 2017 roku Brytyjczycy odpowiadają w większości sondaży , że decyzja o wyjściu z Unii Europejskiej była błędna .",O O O O B-PER O O O O O O O O O O B-ORG I-ORG O O O
18920,Ryanair odwoła 190 lotów z powodu strajku,B-ORG O O O O O O
9296,"Konserwatyści – bo ślub nabija słupki popularności monarchii , bo były playboy , który niejednokrotnie wywoływał kontrowersje , ustatkował się nareszcie , że wraz z żoną zajmą się rodziną i działalnością charytatywną jak inni starsi royalsi .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
20046,"Trump wygrał na Florydzie , jednym z tzw . "" swing states "" .",B-PER O O B-LOC O O O O O O O O O O
21300,"Joe Biden wygrywa w Vermoncie – podała agencja AP , bazując na sondażach i pierwszy wynikach z lokali .",B-PER I-PER O O B-LOC O O O B-ORG O O O O O O O O O O
6247,Przewidują one m.in . mechanizm arbitrażu inwestycyjnego jako formę ochrony inwestora .,O O O O O O O O O O O O
9165,"Polski premier rozmawiał także z Junckerem w "" cztery oczy "" .",B-LOC O O O O B-PER O O O O O O
15085,Poniżej dalsza część artykułu .,O O O O O
13585,"Do zatrzymania doszło w czwartek w mieście Grafton , około 30 kilometrów na północ od Milwaukee .",O O O O O O O B-LOC O O O O O O O B-LOC O
14008,"Prezes Agencji Rezerw Materiałowych Michał Kuczmierowski informował , że nowa dostawa szczepionek po przylocie samolotem cargo do Warszawy jeszcze przed południem zostanie przetransportowana do magazynu ARM w Wąwale pod Tomaszowem Mazowieckim w województwie łódzkim .",O B-ORG I-ORG I-ORG B-PER I-PER O O O O O O O O O O O B-LOC O O O O O O O B-ORG O B-LOC O B-LOC I-LOC O B-LOC I-LOC O
9029,"Wielka Brytania z zadowoleniem przyjęła porozumienie w UE w sprawie warunków okresu przejściowego po Brexicie - oświadczył rzecznik premier Theresy May , wskazując na dużą zbieżność stanowisk obu stron .",B-LOC I-LOC O O O O O B-ORG O O O O O O B-EVT O O O O B-PER I-PER O O O O O O O O O
4059,Reparacje wojenne dla Polski .,O O O B-LOC O
9213,"Według własnych informacji dpa za atakiem stoi rosyjska grupa hakerów Snake ” ( Wąż ” ) , której eksperci przypisują związki z rosyjskim wywiadem .",O O O B-ORG O O O O O O B-ORG O O B-ORG O O O O O O O O O O O
9809,""" To nie jest niespodzianka .",O O O O O O
3828,Bez takiej stabilizacji w kwestiach regulacyjnych przyjmowane i wdrażane już obecnie przez banki plany awaryjne mogą spowodować niepotrzebne koszty oraz ograniczenia w zakresie działania dla sektora i jego klientów .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
17564,"Pamiętajmy , że rekompensata przysługuje nam w przypadku , gdy korzystamy z linii lotniczych zarejestrowanych w Unii Europejskiej bądź w sytuacji , gdy lot rozpoczyna się lub kończy w jednym z państw unijnych .",O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O
13321,Posługują się nim retrowirusy ( np . HIV ) .,O O O O O O O O O O
6547,"Minister finansów przypomniał , że ma wieloletnie doświadczenie w negocjacjach z Niemcami , Francją i Włochami .",O O O O O O O O O O O B-LOC O B-LOC O B-LOC O
18537,"Jednocześnie Ryanair ani razu nie pozwolił na zorientowanie się , w których miejscach są przestrzenie do znalezienia rozwiązań "" - zaznaczył Locher .",O B-ORG O O O O O O O O O O O O O O O O O O O B-PER O
18892,msze .,O O
5798,"Ponadto , współpraca w ramach Grupy Wyszehradzkiej staje się ostatnio atrakcyjna dla reszty Europy .",O O O O O B-ORG I-ORG O O O O O O B-LOC O
91,"W zdaniu tym nie było nic , czego nie powinien wyznawać każdy chrześcijanin .",O O O O O O O O O O O O O O
13182,– Natychmiast .,O O O
12239,"Jakoś funkcjonuję , w miarę normalnie – mówi Komorowski w rozmowie z Lubecką .",O O O O O O O O B-PER O O O B-PER O
8163,Notowania pary GBPUSD notują w ostatnich 3 dniach wyraźną zniżkę .,O O O O O O O O O O O
766,"Dwie muzułmanki odmówiły picia z "" nieczystego naczynia "" używanego przez chrześcijankę .",O O O O O O O O O O O O O
