index,sentence,ner
643,To nije zasmetalo da milijuni ljudi diljem svijeta nasjednu na ovu reptilsku predstavu bez da imaju pojma kako su opet prevareni te da jedan i drugi kandidat imaju isti cilj – uvesti svijet u novi svjetski poredak .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
215,"Ipak , Komisija neće povući svoje odobrenje kupnje WhatsAppa .",O O B-ORG O O O O O B-ORG O
580,"Postavili su i ostvaruju vrlo ambiciozne ciljeve smanjivanja emisija ugljičnoga dioksida , zabranili su fracking i podržavaju obnovljive izvore .",O O O O O O O O O O O O O O O O O O O O
532,"' Pričali smo o životu ' , dodao je Trump te je prilikom rastanka Westu rekao da se ' čuva ' te da će se vidjeti ' uskoro ' , prenosi ABC .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
334,"Vijeće EU-a je u rujnu dalo mandat Europskoj komisiji da započne s postupkom izrade mišljenja , što je prvi korak u odobravanju kandidatskog statusa .",O B-LOC O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O
370,"Znanstvenice iz rovinjskog Centra za istraživanje mora Instituta Ruđer Bošković , dr. sc.",O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O
19,Komisija tu praksu smatra diskriminatornom i neusklađenom s Direktivom o uslugama .,B-ORG O O O O O O O B-MISC I-MISC I-MISC O
637,Do takvog zaključka došla je proučavajući preko više od pola milijuna imena .,O O O O O O O O O O O O O
152,"Cijela vlada je ustvrdila kako je ovaj projekt najveći prioritet pa očekujem kako će se sve faze realizacije projekta odvijati prema planiranoj dinamici ” , kaže Dobroslavić .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O
366,Europska komisija preporučila rad znanstvenika CIM-a i UNIDU-a / Novosti / Institut Ruđer Bošković,B-ORG I-ORG O O O B-ORG O B-ORG O O O B-ORG I-ORG I-ORG
5,"Da bi se postizanje rezultata zadržalo u žaritu , u programu rada utvrđena su 34 prioritetna prijedloga u postupku , koje je Komisija podnijela u zadnje dvije godine i čije bi brzo prihvaćanje u Parlamentu i Vijeću znatno pridonijelo poboljanju stanja na terenu .",O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O B-ORG O B-ORG O O O O O O O
673,Osvojio je Zlatnu malinu za najgoru sporednu ulogu u filmu Ghosts Can ’ t Do It .,O O B-MISC I-MISC O O O O O O O O O O O O O
678,Svaki put kad se iznova oženi .,O O O O O O O
483,"Osuđivao je “ pokvareni ” sustav , političke dužnosnike nazivao “ korumpiranima ” i tvrdio da “ američki mediji truju mozak biračima ” .",O O O O O O O O O O O O O O O O O O O O O O O O
74,"Iako je zaštita sigurnosti opskrbe energijom cilj kojim bi se mogla opravdati ograničenja sloboda navedenih u Ugovoru o funkcioniranju EU , čini se da bezuvjetno pravo veta koje je država dobila prema Zakonu o privatizaciji Ine nadilazi ono što je nužno i proporcionalno za postizanje tog cilja , ističe Komisija .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC I-MISC I-MISC I-MISC O O O O O O O O O O O O O B-ORG O
812,Mnogo naravno ovisi o suradnicima kojima će se okružiti kad preuzme administraciju no nije vjerojatno da će pod nečijim utjecajem Trump značajnije odstupiti od svojih uvjerenja .,O O O O O O O O O O O O O O O O O O O O B-PER O O O O O O
213,"U slučaju da se sumnje EK potvrde , najvećoj drutvenoj mreži prijeti kazna do jedan posto prihoda iz lanjske godine .",O O O O O B-ORG O O O O O O O O O O O O O O O
698,"Trump je zvijezda reality showa “ Apprentice ” i to je razlog zbog kojeg većina Amera zna za njegovu tupeom vječno prekrivenu facu , ali čuti za nekoga i vjerovati u nekoga nije potpuno ista stvar .",B-PER O O O O O B-MISC O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O
127,Zato smatramo da država treba dati svoj maksimum da se potakne nesputana i slobodna,O O O O O O O O O O O O O O
762,"U ovom trenutku , prema prvim rezultatima , Trump ima 276 elektora , a za trijumf mu je bilo potrebno 270.",O O O O O O O O B-PER O O O O O O O O O O O O
337,Sve prijedloge i preporuke Europske komisije u pitanjima proširenja zemlje članice moraju potvrditi jednoglasno .,O O O O B-ORG I-ORG O O O O O O O O O
373,Davorom Lučićem i dr. sc.,B-PER I-PER O O O
28,"Mislim da su ove preporuke koje smo dobili od EK jasan signal među ostalim i na tom području , izjavio je Marić .",O O O O O O O O O B-ORG O O O O O O O O O O O B-PER O
224,Twitter i Google nisu komentirali tužbu dok je Facebook naveo kako su usmjereni na uslugu gdje se korisnici osjećaju sigurno .,B-ORG O B-ORG O O O O O B-ORG O O O O O O O O O O O O
32,IUS-INFO - Europska komisija,B-MISC O B-ORG I-ORG
429,"Predsjednička kampanja u Sjedinjenim Američkim Državama u punom je naletu jer slijede preliminarni izbori u republikanskom i demokratskom stožeru , a potom i sami izbori za nasljednika Baracka Obame .",O O O B-LOC I-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O
512,"Naime , film Video Centerfold sadrži scenu u kojoj Trump , u društvu još nekoliko ljudi , otvara bocu šampanjca i pjenom prska limuzinu na kojoj piše Playboy . “ Ljepota je ljepota , da vidimo što se događa s New Yorkom ” , kaže Trump ekipi iz Playboya koja je došla posjetiti grad .",O O O B-MISC I-MISC O O O O B-PER O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O B-LOC I-LOC O O O B-PER O O B-MISC O O O O O O
574,U listopadu je započelo postavljanje 350 km 66-kilovoltnih podmorskih kabela .,O O O O O O O O O O O
297,Komisija je stoga zabrinuta da bi se transakcijom moglo ojačati tržišnu moć poduzetnika Cemex Hrvatska u južnoj Hrvatskoj i da bi stoga mogla porasti cijena sivog cementa .,B-ORG O O O O O O O O O O O O B-ORG O O O B-LOC O O O O O O O O O O
717,Najvažnije od svega …,O O O O
562,Propitivanje kontradiktornog suodnosa privrede i prirode,O O O O O O
225,Europska komisija najavila strategiju o dobrobiti životinja - EU,B-ORG I-ORG O O O O O O B-LOC
694,Mislili smo da je cilj svih kandidata osvojiti naklonost slavnih osoba .,O O O O O O O O O O O O
485,Napadao je i ponekad proturječio samome sebi .,O O O O O O O O
378,Rezultati pružaju mogućnost predviđanja izlova inćuna na Jadranu na temelju meteoroloških uvjeta u jesen i hidrografskih početkom godine .,O O O O O O O B-LOC O O O O O O O O O O O
16,Komisija poziva Hrvatsku i da ukine diskriminatorna pravila u pogledu ribolovnih dozvola .,B-ORG O B-LOC O O O O O O O O O O
110,Europska komisija je također definisalo digitalne kompetencije kao jedan od ključnih aspekata cjeloživotnog učenja .,B-ORG I-ORG O O O O O O O O O O O O O
231,Komisija namjerava krenuti s rjeavanjem tih problema kroz novu strategiju za držanje životinja .,B-ORG O O O O O O O O O O O O O
47,Komisija je također i politički odgovorna Parlamentu koji ima ovlast izglasati joj nepovjerenje usvajanjem odluke o cenzuri .,B-ORG O O O O O B-ORG O O O O O O O O O O O
149,"Prema pisanju Večernjeg lista žalili su se Viadukt i tvrtka iz Kine na natječajnu dokumentaciju . “ Šteta što žalbe odugovlače postupak javne nabave , međutim takva je procedura ” , kaže Nikola Dobroslavić , župan Dubrovačko-neretvanske županije i član HDZ-a . “ Ponuditelji se bore za svoje interese i pokušavaju za sebe izboriti najbolju poziciju .",O O B-ORG I-ORG O O O B-ORG O O O B-LOC O O O O O O O O O O O O O O O O O O O O B-PER I-PER O O B-LOC I-LOC O O B-ORG O O O O O O O O O O O O O O O O
272,"Agencija navodi da , uprkos razmjenama brojnih dopisa s hrvatskim vlastima od ožujka 2014. godine do danas , još nisu preduzete mjere potrebne za ratifikaciju Protokola .",O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC O
182,Europska unija trenutno provodi do sada nezabilježen broj zaštitnig trgovinskih mjere kako bi zaštitila domaće proizvođače od nepoštenih cijena proizvoda iz čelika iz uvoza .,B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O
352,"E pa sada , svi će lijepo plaćati kazne - rekao je Juncker .",O O O O O O O O O O O O B-PER O
135,"U ovom trenutku ne možemo potvrditi taj omjer jer još čekamo službenu prijavu projekta sa studijom izvedivosti ” , kaže u Bruxellesu osoba iz Europske komisije koja radi na financiranju projekata u Hrvatskoj te dodaje : “ Nemam informaciju kada bi smo mogli dobiti prijavu ” .",O O O O O O O O O O O O O O O O O O O O O B-LOC O O B-ORG I-ORG O O O O O O B-LOC O O O O O O O O O O O O O O
276,Europska komisija je u srijedu predložila niz mjera za učinkovitiju borbu protiv financiranja terorizma i organiziranog kriminala te za jačanje suradnje u razmjeni informacije među državama članicama . “ Današnjim prijedlozima jačamo naša pravna sredstva za onemogućavanje financiranja kriminalaca i terorista .,B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
738,"Pogledajte sami , nevjerojatno je .",O O O O O O
312,Predsjednika kandidira Europsko vijeće .,O O B-ORG I-ORG O
748,"U Maineu , demokratski elektor David Bright svoj je glas dao senatoru Bernieju Sandersu iz Vermonta , Clintoninu suparniku za stranačku nominaciju .",O B-LOC O O O B-PER I-PER O O O O O B-PER I-PER O B-LOC O B-PER O O O O O
242,"Ove će se godine poduzeti i koraci za poboljanje uvjeta držanja krmača , sa smjernicama o svinjama općenito , to dolazi na red iduće godine .",O O O O O O O O O O O O O O O O O O O O O O O O O O
736,"Na dnevnoj bazi uspije nadrobiti toliku količinu budalaština da bi učinio ponosnim i Uglavnom , ekipa New Scientista izdvojila je Trumpove umotvorine na polju znanosti , a što ga ovaj može lupetati …",O O O O O O O O O O O O O O O O B-ORG I-ORG O O B-PER O O O O O O O O O O O O
645,O čemu se radi ?,O O O O O
818,"Tu misiju ćemo mi provesti , zajedno s našim partnerima ” , stoji u izjavi .",O O O O O O O O O O O O O O O O
405,"Čak mislim da je ovo rekord valjanih faithless electora ( a možda i rekord za sve faithless glasove , pa i one nepriznate ) u povijesti američkih izbora , barem kad je riječ o živućem kandidatu za predsjednika , dakle niti kandidatu preminulom od izbora do EC-a niti kandidatu za potpredsjednika .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O
255,U lipnju 2015.,O O O
655,"Više o manipulaciji koja vam je promaknula – Vrlo je zapravo tužno što je elita godinama , malenim koracima i apsolutnom dominacijom , uspjela uvjeriti čovječanstvo u parole poput – demokracija , sloboda , tolerancija , i to na način da milijarde ljudi šute na apsolutnu autokraciju , na vladavinu nekoliko obitelji sve do jedne genetski povezane u – vrhušku koja dok nama prodaje priče o slobodi i demokraciji vlada , uništava i ubija ljude koji potpuno nesvjesni svoje snage u istini robuju njihovim monstruoznima planovima !",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
395,Europska komisija poslala poziv za podnošenje prijedloga vezanih uz stajališta u pogledu donošenja carinskih propisa kojima se uređuje uvoz kulturnih dobara,B-ORG I-ORG O O O O O O O O O O O O O O O O O O O
496,"Trump je počeo raditi za oca nakon fakulteta , a ovaj mu je pomogao da stane na noge “ malim zajmom od par milijuna dolara ” .",B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O
799,Čovjeka koji je idealno iskoristio američku sklonost stavljanju ljudi u kutije i pojednostavljivanju .,O O O O O O O O O O O O O O
754,"Iako je osvojila gotovo 2,9 milijuna glasova više od Trumpa , Clinton je ipak izgubila izbore zbog izbornog sustava po kojemu je Trump osvojio više elektora .",O O O O O O O O O B-PER O B-PER O O O O O O O O O O B-PER O O O O
194,"Krajnji korisnici kupuju ove proizvode za različite potrebe , uključujući građevinarstvo ( šuplji profili ) , brodogradnju , tlačne posude itd.",O O O O O O O O O O O O O O O O O O O O O
665,Idesh !,O O
376,"Kod zime „ tipa A “ vode iz rijeke Po bogate nutrijentima šire se diljem sjevernog Jadrana , što dovodi do povećane proizvodnje fitoplanktona , a zatim i razvoja zooplanktona , glavnog izvora hrane inćunu .",O O O O O O O O O B-LOC O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O
156,"Hrvatska traži maksimalni iznos novca , odnosno 85 posto vrijednosti mosta s okolnim cestama .",B-LOC O O O O O O O O O O O O O O
616,"Najnovije ankete pokazuju kako Trump , zajedno s Mikeom Huckabeeom ima potporu 19 posto republikanaca .",O O O O B-PER O O O B-PER I-PER O O O O O O
795,"Naravno , sve pripadnike raznovrsnih etničkih skupina koje jednim imenom zovemo Indijanci ili bilo koji drugu skupinu ljudi , nemoguće je svrstati u neku određenu kategoriju po nekoj navodno zajedničkoj osobini , no ovaj nam primjer jasno dočarava kako stvari u Americi u suštini izgledaju .",O O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O
359,"Novinari imaju jedinstvenu priliku ta upravo to čine kroz priče o ljudima poput nas “ , izjavio je prvi podpredsjednik Europske komisije Frans Timmermans .",O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG B-PER I-PER O
185,"Komisija nastoji koristiti rspoložive instrumenata trgovinske zaštite u maksimalnoj mogućoj mjeri , ali je jednako tako potrebno ojačati ove mehanizme kako bi se efikasnije primjenjivali u stvarnosti preteći trenutno stanje globalizacije .",B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
388,Europska komisija odobrila GMO proizvode za upotrebu u hrani i hrani za životinje - H-Alter - Udruga za medijsku kulturu,B-ORG I-ORG O B-MISC O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
741,Republikanac Donald Trump dobio je u ponedjeljak većinu glasova američkog Izbornog kolegija i time i formalno pobijedio na američkim predsjedničkim izborima održanim 8. studenoga .,B-PER B-PER I-PER O O O O O O O B-ORG I-ORG O O O O O O O O O O O O O
375,"Tijekom zime ' tipa B ' , vodene mase izlaze iz sjevernog Jadrana što uzrokuje povećanje slanosti .",O O O O O O O O O O O O B-LOC O O O O O
68,"Komisija je Hrvatskoj poslala obrazloženo mišljenje , što je drugi korak u pokretanju postupka za povredu europskih propisa .",B-ORG O B-LOC O O O O O O O O O O O O O O O O
419,"Ostavlja iza sebe ogroman broj dronovima ubijenih civila i među njima veliki broj djece , pravdajući to nastojanjem da broj slučajnih žrtava bude što manji .",O O O O O O O O O O O O O O O O O O O O O O O O O O
550,Donald Trump potvrđen za republikanskog kandidata na američkim predsjedničkim izborima,B-PER I-PER O O O O O O O O
519,Donald Trump novi je predsjednik SAD-a .,B-PER I-PER O O O B-LOC O
336,"Na temelju odgovora na ta pitanja , ali i iz drugih izvora , Komisija će izraditi mišljenje u kojem će odlučiti hoće li dati preporuku za dodjelu kandidatskog statusa .",O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O
791,Ta potreba da se ljude stavlja u kutije odlično se očituje u hollywoodskom portretiranju Indijanaca .,O O O O O O O O O O O O O O B-PER O
661,"Prošlog tjedna je telefonskim razgovorom s predsjednicom Tajvana prekinuo 40 godina dugu diplomatsku tradiciju jer SAD , da ne bi iritirale Peking , nisu održavale nikakve diplomatske odnose s Tajvanom .",O O O O O O O B-LOC O O O O O O O B-LOC O O O O O B-LOC O O O O O O O B-LOC O
689,"Čak i nakon tog poteza , Trump nije povjerovao u Obaminu nacionalnost .",O O O O O O B-PER O O O B-PER O O
145,"Nakon njihove izjave prijava odlazi u Ministarstvo regionalnog razvoja koje ju zatim šalje u Bruxelles Europskoj komisiji . “ Oba ministarstva su u potpunosti osigurala stručnu administrativnu podršku nositelju projekta , Hrvatskim cestama , vezanu za postupak pripreme i otprave aplikacije u daljnju proceduru prema Europskoj komisiji .",O O O O O O B-ORG I-ORG I-ORG O O O O O B-LOC B-ORG I-ORG O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O B-ORG I-ORG O
729,Bio sam sretan kad sam vidio to .,O O O O O O O O
461,"Prema riječima Glazjeva , izborni rezultati ukazuju na to da “ američki narod ne želi rat , i da po prvi puta u povijesti svijeta postoji mogućnost prelaska na novu strukturu svjetskog gospodarstva bez svjetskog rata ” . “ Resetiranje ( u odnosima između Rusije i SAD-a – op. ur . ) sigurno će se dogoditi , jer je cijela vanjskopolitička djelatnost prethodne administracije bila usmjerena na agresiju protiv Rusije kako bi se sačuvala američka hegemonija .",O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O B-LOC O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O
72,"Posljedica toga je situacija da dioničari ne mogu utjecati na važne odluke društva razmjerno svojim udjelima , što može odvratiti potencijalne ulagače od ulaganja u Inu .",O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
596,"No , ono što razotkriva čitav taj cirkus oko Trumpa je pojavljivanje čelnika kampanje britanskog izlaska iz EU , Brexit-a , Nigela Faraga koji je osobno podržao kampanju Donalda Trumpa u borbi za vlast , priključivši se Trumpu na bini na predizbornom skupu u Mississippiju .",O O O O O O O O O B-PER O O O O O O O B-LOC O B-MISC O B-PER I-PER O O O O O B-PER I-PER O O O O O O O B-PER O O O O O O B-LOC O
607,"Upravo zbog toga se s jedne strane uporno radi na blaćenju i uništenju svega što je u Hrvatskoj stvoreno Domovinskim ratom , a s druge strane lažni desničarski mediji prešućuju i negiraju ogromnu i važnu ulogu koju je u Domovinskom ratu odigrao SAD koji je otvoreno stao na stranu hrvatske opravdane borbe za samostalnu državu .",O O O O O O O O O O O O O O O O O B-LOC O B-MISC I-MISC O O O O O O O O O O O O O O O O O O B-MISC I-MISC O B-LOC O O O O O O B-LOC O O O O O O
441,"Ali treba reći i da nije Trump toliko lud , trenutno Apple proizvodi samo Mac Pro računala u SAD-u .",O O O O O O B-PER O O O O B-ORG O O B-MISC I-MISC O O B-LOC O
289,HeidelbergCement i Schwenk namjeravaju preko svojeg zajedničkog društva kćeri Duna Dráva Cement ( DDC ) steći imovinu u Hrvatskoj i Mađarskoj koja je trenutačno u vlasništvu Cemexa .,B-ORG O B-ORG O O O O O O B-ORG I-ORG I-ORG O B-ORG O O O O B-LOC O B-LOC O O O O O B-ORG O
100,Usluga je besplatna za korisnike i povjerljiva .,O O O O O O O O
266,Europska komisija prijavila Hrvatsku Europskom sudu | Dnevno.hr,B-ORG I-ORG O B-LOC B-ORG I-ORG O B-ORG
699,"Hamdija je jedno vrijeme također bio popularan , ali to ne znači da bi bio dobar predsjednik .",B-PER O O O O O O O O O O O O O O O O O
81,"Posebno se u prezaduženost lako ulazi u uvjetima gospodarske krize , kada se smanjuju mogućnosti zapošljavanja , snižava se dohodak i ograničava prostor za dopunsku zaradu .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
634,I to nije slučajno .,O O O O O
259,Vlada je inače u srijedu poslala Europskoj komisiji svoj stav oko konverzije .,B-ORG O O O O O B-ORG I-ORG O O O O O
608,"Bivši KGB-ovac Putin nije nikakav kršćanin i ruski domoljub , nego nastavljač sovjetskih ekpanzionističkih težnji , baš kao što Nigel Farage nije nikakav britanski domoljub i pravednik , nego izdajica britanskih interesa .",O B-ORG B-PER O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O O O
716,One loše stvari je izostavio .,O O O O O O
51,Zadaće Komisije definirane su,O B-ORG O O
17,"Godišnje ribolovne dozvole izdaju se samo osobama s prebivalištem u Hrvatskoj , dok drugi mogu dobiti jedino dozvole koje vrijede do 30 dana .",O O O O O O O O O O B-LOC O O O O O O O O O O O O O
559,"Amerika prije svega ! ” , napisao je .",B-LOC O O O O O O O O
99,"Služba je predviđena za pojedince i obitelji , najčešće s niskim dohotkom , koji trebaju pomoć oko osobnih financija .",O O O O O O O O O O O O O O O O O O O O
696,Osim ako su Tironi .,O O O B-PER O
772,"Sve im je važnije od teme kakva bi ona bila kao predsjednica ” , negodovala je Schumer u razgovoru za BBC Newsnight .",O O O O O O O O O O O O O O O O B-PER O O O B-MISC I-MISC O
223,Radilo se o najvećem masovnom ubojstvu u modernoj američkoj povijesti .,O O O O O O O O O O O
462,"Ta je agresija , može se reći , doživjela neuspjeh ” , rekao je Glazjev .",O O O O O O O O O O O O O O B-PER O
487,Nudio je jednostavna rješenja za najsloženije probleme – rekao da će izgraditi zid na američkoj granici s Meksikom kako bi zaustavio useljavanje i natjerati Meksiko da ga sam plati .,O O O O O O O O O O O O O O O O O B-LOC O O O O O O B-LOC O O O O O
422,Odlazi kao čovjek koji samo lijepo i elokventno priča .,O O O O O O O O O O
459,"Savjetnik predsjednika RF Sergej Glazjev smatra da će Donald Trump na funkciji predsjednika SAD-a ukinuti antiruske sankcije te očekuje resetiranje odnosa između Rusije i SAD-a … “ Mislim da je Trump pragmatičan čovjek , ukinut će antiruske sankcije koje nanose štetu i američkom biznisu .",O O B-LOC B-PER I-PER O O O B-PER I-PER O O O B-LOC O O O O O O O O B-LOC O B-LOC O O O O O B-PER O O O O O O O O O O O O O O
57,"Osoblje Komisije organizirano je u odjele pod nazivom "" Opće uprave "" ( DG ) i "" službe "" ( kao što je Pravna služba ) .",O B-ORG O O O O O O O B-ORG I-ORG O O B-ORG O O O O O O O O O B-ORG I-ORG O O
564,"Na sastanku s predsjednikom britanske Independent Party ( UKIP ) Nigelom Farageom , izabrani predsjednik SAD Donald Trump izrazio je osobno ogorčenje zbog projekta gradnje pučinske vjetroelektrane uz obalu škotske ( program nazvan European Offshore Wind Deployment Centre ( EOWDC ) ) , za koju kaže da bi pokvarila pogled s njegova dva igrališta za golf uz obalu koja su u gradnji , “ Trump International Golf Links Course ” .",O O O O O B-ORG I-ORG O B-ORG O B-PER I-PER O O O B-LOC B-PER I-PER O O O O O O O O O O O B-LOC O O O B-LOC I-LOC I-LOC I-LOC I-LOC O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC I-LOC I-LOC I-LOC O O
322,Europska komisija : http://ec.europa.eu/index_hr.htm Predstavnitvo Europske komisije u Hrvatskoj : Izvor : http://europa.eu/about-eu/institutions-bodies/european-commission/index_hr.htm - See more at : http://www.edic-sibenik.eu/www/?stranice=institucije-i-ostala-tijela-eu&id=16#sthash.OHRhgkHN.dpuf .,B-ORG I-ORG O O O B-ORG I-ORG O B-LOC O O O O O O O O O O O
330,Komisija također poziva BiH da nekoliko incidenata na lokalnim izborima održanim u listopadu dobiju pravosudni epilog .,B-ORG O O B-LOC O O O O O O O O O O O O O
755,To je izazvalo brojne polemike oko uloge Izbornog kolegija uspostavljenog 1787.,O O O O O O O B-ORG I-ORG O O
486,"Ali osim stare video snimke na kojoj govori o ženama , naštetilo mu nije gotovo ništa .",O O O O O O O O O O O O O O O O O
557,Sedamdesetogodišnji milijarder je odmah na Twitteru poručio kako je “ velika čast biti republikanski kandidat za dužnost predsjednika Sjedinjenih Država .,O O O O O O O O O O O O O O O O O O B-LOC I-LOC O
792,"Američki su starosjedioci od vremena kad su se prvi put pojavili na filmskom platnu do danas , prošli dug put od "" crvenih divljaka "" koji jašući na konjima i vrišteći iz sveg glasa ganjaju karavane bijelih doseljenika , do mudraca koji uživaju u skladnom prirodnom životu dok se ne pojave "" zločesti "" bijelci .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
668,"Vrijednost Donalda Trumpa je navodno 9 milijardi dolara – i za razliku od nekih prošlih hrvatskih kandidata , on je uvjeren da je njegovo predsjedništvo gotova stvar .",O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O
650,Jer da je njihov ne bi ga toliko napadali ?,O O O O O O O O O O
355,"Novinare iz Hrvatske , Njemačke i Španjolske Europska komisija nagradila za izvještavanje o različitosti",O O B-LOC O B-LOC O B-LOC B-ORG I-ORG O O O O O
90,"Isto tako , javni obrazovni sustav , kao dio javnog sektora , od osnovne i srednje škole do visokog obrazovanja , također treba biti uključen u proces širenja financijske pismenosti putem edukacijskih programa na redovitoj ili povremenoj bazi .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
